,name,ADRS
0,erdse,20.150287981058973
1,momprdse,0.0
2,acdse,8.83799567761445
3,ppo,1.183403281843159
4,dtl,13.387713533548846
5,nsga2,0.7327198845870703
6,cc-aco,0.2923436879018264
7,bo,6.746477621173208
8,crldse,2.2168538484257745
