,name,ADRS
0,erdse,6.896845433575916
1,momprdse,0.03747647867342921
2,acdse,5.605637134416683
3,csdse,0.19178378281642833
4,ppo,0.9902162587994044
5,dtl,7.312328083880249
6,nsga2,0.42709525875666676
7,bo,2.7379473022038505
8,crldse,4.531208212436111
