,name,ADRS
0,erdse,16.054136155706672
1,momprdse,0.0
2,acdse,0.6642662467704954
3,ppo,0.6578257580382207
4,dtl,13.24273239015346
5,nsga2,1.1179996370582763
6,cc-aco,1.6173926952750097
7,bo,1.5257713133972624
8,crldse,0.6574863155623011
