,name,ADRS
0,crldse,22.43881797259108
1,erdse,80.08995462023742
2,momprdse,0.31340030374516326
3,acdse,24.180698933425354
4,nsga2,5.8150439933558955
5,cc-aco,6.48934114231791
6,ppo,25.25020079281749
7,dtl,65.36227932202809
