,name,ADRS
0,crldse,0.3163761356499722
1,erdse,20.55604426631875
2,momprdse,0.0
3,acdse,0.37771172179482265
4,nsga2,0.35681350887051616
5,cc-aco,13.195710362361057
6,ppo,1.5894824693717906
7,dtl,12.181202386547323
