,name,ADRS
0,crldse,34.36556396934295
1,erdse,76.10272882266437
2,momprdse,0.03726240021469355
3,acdse,41.788598691889376
4,nsga2,4.580187025754633
5,cc-aco,1.1644921305601055
6,ppo,8.414704508677461
7,dtl,65.19047976668949
