,name,ADRS
0,crldse,3.5252691393457622
1,erdse,20.55604426631875
2,momprdse,0.0
3,acdse,41.937714826887635
4,nsga2,0.35681350887051616
5,cc-aco,39.22334821576952
6,ppo,1.5894824693717906
7,dtl,12.659311522518902
