,name,ADRS
0,crldse,51.94698691135748
1,erdse,133.59915845373112
2,momprdse,0.027384600292134978
3,acdse,216.25459573964952
4,nsga2,1.833491723972633
5,cc-aco,172.1717960332287
6,ppo,10.012757347346287
7,dtl,51.83571708573857
