3,4096,1024,32768,1,8,4,3.2
2,128,32,64,4,2,8,3.2
1,8,8,65536,16,1,4,3.4
12,512,4,8192,2,1,4,3.3
9,256,512,2048,8,1,2,2.9
8,1024,256,32768,2,8,8,3.7
4,32,4,32768,8,2,2,3.6
15,256,1024,2048,16,2,8,2.8
6,16,4096,1024,2,4,4,2.5
11,256,4,2048,1,4,4,3.4
12,4096,4096,1024,2,2,8,2.8
16,512,1024,8192,4,2,4,2.7
13,4096,128,2048,2,2,16,2.9
14,4,512,2048,16,8,2,2.0
9,8,4096,65536,16,2,4,2.9
8,128,512,2048,1,1,1,2.1
14,512,16,256,1,2,2,2.3
4,32,16,256,1,1,16,3.0
15,128,8,32768,4,1,16,2.5
8,512,16,4096,16,16,4,2.4
3,1024,1024,1024,4,16,2,2.3
10,512,128,65536,16,8,2,3.5
15,8,8,64,4,16,8,3.3
12,1024,1024,64,4,8,16,2.2
11,256,512,8192,1,16,16,3.3
5,4096,16,128,2,2,8,2.0
8,16,8,1024,1,16,1,2.7
16,4,32,65536,4,4,8,2.5
7,128,1024,64,1,2,1,3.0
6,16,64,64,8,1,4,2.8
15,64,512,32768,16,2,8,3.1
1,512,32,128,2,16,8,2.6
12,4096,32,128,4,1,1,3.5
2,4096,256,16384,16,2,2,2.2
10,8,32,32768,1,16,1,3.0
11,128,128,64,4,2,8,3.7
2,128,4,16384,8,2,4,3.2
12,32,4,64,4,2,8,3.2
16,4096,32,256,16,1,8,2.3
8,4096,4,64,1,2,16,2.7
2,256,64,64,4,1,8,3.4
9,32,1024,32768,4,2,8,3.0
6,1024,8,64,4,2,16,2.3
4,2048,32,1024,4,2,16,3.2
10,128,2048,1024,4,2,8,3.8
9,128,32,128,4,2,8,3.2
5,8,32,65536,16,2,8,2.6
16,256,64,128,4,16,4,3.2
5,64,32,64,4,1,8,3.6
2,4096,1024,64,8,2,8,3.9
2,512,8,256,4,16,8,2.7
2,4,128,512,4,8,8,3.7
14,128,32,64,4,2,8,3.2
2,4096,32,1024,16,4,8,3.2
10,128,32,256,4,2,8,3.2
2,128,32,64,4,2,4,3.2
2,512,8,512,4,8,8,3.5
2,1024,32,64,4,2,8,3.2
7,128,32,64,4,2,8,3.2
4,128,16,128,8,16,8,3.4
2,4,32,64,4,2,8,3.2
10,128,32,64,4,2,8,3.2
6,256,32,4096,4,16,8,3.1
2,128,32,64,8,2,8,3.2
2,128,1024,64,4,2,8,3.0
2,512,256,1024,4,8,8,2.2
2,8,32,64,4,4,8,2.6
4,16,32,64,4,2,8,3.2
1,128,32,128,2,2,8,3.9
2,128,32,16384,4,2,8,3.2
2,128,32,256,4,2,8,3.1
2,512,32,1024,1,16,8,2.6
2,128,32,1024,4,2,8,2.0
2,512,8,64,8,2,8,3.2
1,4,32,32768,1,16,8,2.6
2,128,32,64,4,2,8,3.4
2,128,32,64,4,2,8,2.0
1,2048,32,64,2,2,8,2.1
2,128,1024,256,2,2,8,3.2
2,128,2048,64,16,2,8,3.2
5,512,128,4096,2,2,8,3.8
2,32,32,64,4,2,8,3.2
16,128,32,64,4,2,8,3.5
1,128,32,128,2,16,8,2.0
2,128,32,8192,4,2,8,3.2
2,128,32,8192,8,2,8,3.2
1,512,32,128,2,2,8,2.0
2,64,32,64,4,16,8,3.2
8,128,8,64,4,2,8,3.5
2,128,32,128,2,2,8,2.5
6,64,32,64,4,4,8,2.7
11,8,32,64,4,2,8,3.2
9,128,32,128,2,16,4,2.6
2,4,32,64,4,2,8,3.6
2,128,256,64,4,2,8,2.4
3,128,32,128,2,16,16,3.2
2,128,128,64,4,2,8,3.2
2,4,32,64,1,2,16,3.0
2,128,32,2048,2,2,16,2.5
2,2048,32,64,8,2,8,3.2
10,4,32,1024,1,1,8,3.9
1,1024,32,512,2,2,8,2.9
2,512,256,64,4,2,8,3.2
2,8,32,64,8,2,8,3.5
1,128,4096,32768,2,2,8,3.9
2,4,32,8192,4,2,8,3.2
2,128,16,128,2,2,8,3.5
1,128,8,128,2,2,8,3.5
2,128,32,64,16,2,8,3.1
2,4,256,1024,1,2,4,3.9
1,128,32,128,2,2,8,2.6
2,4,256,64,4,2,8,3.2
1,8,32,4096,2,2,8,3.0
1,128,32,128,2,2,8,2.2
2,4,32,64,4,1,8,2.6
2,128,32,64,4,1,8,3.0
1,128,32,512,2,2,8,3.9
2,4,32,2048,4,2,4,3.2
2,8,4,128,2,2,8,3.6
1,128,4,128,2,2,8,2.6
2,4,32,64,4,2,8,2.0
1,16,16,128,2,2,8,3.2
1,64,32,128,2,2,1,2.8
2,128,32,256,4,2,2,2.1
2,128,32,128,4,2,8,3.9
1,128,32,2048,2,2,8,2.5
2,4,32,2048,4,2,8,2.6
1,1024,32,512,2,2,8,3.9
1,512,32,64,2,16,8,3.9
2,4096,32,64,4,8,8,3.8
1,4,32,4096,4,2,8,3.2
1,128,32,64,4,2,8,2.6
2,128,32,64,4,2,8,2.3
1,128,32,128,2,16,4,3.2
1,128,4096,128,2,2,4,2.3
2,128,4,64,4,2,4,3.2
1,32,32,128,2,2,8,2.6
1,128,16,128,2,2,8,3.2
2,1024,4,8192,16,2,8,2.2
1,128,256,128,8,2,8,3.2
1,2048,32,64,2,2,8,2.2
1,4,4,128,4,2,8,3.6
1,2048,32,128,2,8,1,2.0
1,128,32,128,2,2,4,3.1
2,16,32,128,8,2,1,3.6
1,128,32,128,2,2,8,3.5
3,64,32,128,2,2,2,2.6
2,128,128,1024,4,2,8,2.6
1,128,32,128,4,2,8,3.9
1,512,32,1024,2,2,16,2.7
2,128,4,64,4,8,16,2.6
1,64,32,1024,2,2,1,2.2
1,2048,256,128,2,2,1,3.5
2,32,32,128,4,2,8,2.6
5,1024,4,256,2,2,4,3.8
1,128,32,128,1,2,8,2.5
2,1024,32,256,2,2,8,3.6
1,16,32,128,2,1,8,3.9
1,128,64,128,2,16,8,2.5
2,4,4,256,2,2,8,3.4
2,8,64,128,4,2,1,2.3
1,32,4,64,2,16,8,2.6
2,4,256,64,4,2,8,2.0
1,256,32,128,2,2,8,3.2
1,4,8,128,2,2,8,2.7
2,8,4,64,4,2,8,3.6
2,512,32,128,2,2,4,3.2
1,4,32,64,2,2,8,3.9
2,8,32,64,2,2,8,3.6
1,64,128,128,2,2,8,3.9
1,64,512,128,2,2,2,2.4
2,128,512,128,8,2,2,2.2
1,64,32,64,2,2,8,3.9
1,64,128,128,2,2,8,3.7
2,4,4,64,2,2,8,3.6
2,16,32,128,2,2,8,3.9
2,16,32,64,2,2,8,3.9
2,128,32,128,2,2,8,3.6
2,64,32,128,2,2,2,2.5
1,512,8,128,4,1,8,3.9
3,8,4,64,2,2,8,3.3
1,4,32,64,2,2,8,2.8
1,128,32,128,1,2,8,2.8
2,4,4,128,4,2,8,2.5
