,reward
174,8.348096657426396
175,3.104442540187278
176,10.942772906766995
177,0.9975718744379806
178,6.912037381012627
179,3.671194154346641e-05
180,0.06213545168625981
181,0.6186509393284239
182,3.4424675821132142
183,0.5927814739075874
184,2.2063393176670547
185,3.1104602054424375
186,0.1567480586813093
187,3.8301350551180082
188,1.1164979371300703
189,2.9601555054877586
190,12.504244253767649
191,8.025637809056217
192,9.653568646687505
193,7.388821624827187
194,11.225473106178804
195,2.043504491825994
196,6.0862995013016645
197,5.169184880145976
198,4.1057899588786215
199,10.868601660078115
200,0.3609805274460705
201,12.363931283490878
202,7.577577503818247
203,10.366715585545897
204,2.5030863282551143
205,5.960294008124649
206,14.40382115152506
207,12.732938849674396
208,4.910344461665749
209,9.990201397148288
210,10.550582958159037
211,0.2473709682268772
212,6.356942136717712
213,0.1777801567287605
214,9.464243939747321
215,5.8376716217465265
216,13.55372528413815
217,15.065501860649512
218,6.861552909505621
219,14.431027215534849
220,0.3833549426217557
221,11.904345828714812
222,2.0624000027482023
223,0.0588805020798597
224,0.027804193850827302
225,6.149552472845935
226,0.41969697718704085
227,3.9070704868289092
228,0.0891011606077846
229,2.4486632061393907
230,5.975990591543743
231,5.336126935763998
232,13.856777143156467
233,7.5879572403854025
234,0.1421885736168168
235,6.052532436722473
236,2.0394080975240225
237,0.506896019662574
238,10.880887279467743
239,14.649089192081927
240,8.348316043134457
241,12.449213603059171
242,6.467636823295417
243,1.09276539385364
244,13.708632797102482
245,2.7744229901022948
246,7.963332700477922
247,4.318959335984095
248,11.820006513911064
249,14.884287225973203
250,0.20036968583061238
251,10.061514079850193
252,3.715954506033142
253,4.517665723350002
254,0.23667496879434227
255,10.91764182742646
256,10.671443356181676
257,13.403375871919593
258,6.246498569812687
259,1.0579157457767405
260,0.027752558997364493
261,16.07443674433647
262,14.921222886024339
263,15.700523214768644
264,13.576489505898456
265,15.065431100766448
266,13.578214129536686
267,3.2390935632132143
268,3.564181563652961
269,8.67855652562312
270,12.181470718438652
271,13.151385920807874
272,7.761841062164321
273,16.245454973735715
274,7.623049845660372
275,7.706917485307591
276,3.0545027192988345
277,4.779611865274202
278,1.2056969673414388
279,4.3143951559411144
280,11.276711389039416
281,0.028819417763308073
282,10.792238682889973
283,0.41550230236065017
284,0.575800670437221
285,9.245509778944632
286,2.1154736571382244
287,0.34419219080735947
288,4.303924634427206
289,16.10548289424494
290,10.727627162916141
291,16.395733104197646
292,1.020736015878798
293,16.362984757551697
294,14.778538543043902
295,12.74682515375266
296,7.015481894509414
297,16.232410792604018
298,6.279056682529393
299,5.376239812478284
300,15.592259576162792
301,9.986841614946902
302,16.731738999858173
303,15.027245148420123
304,0.9985267460939337
305,16.3462171307864
306,14.012841483029451
307,9.648540739223229
308,4.649493073056554
309,11.25301732261042
310,13.44057016505462
311,5.33137364451789
312,12.701852568169324
313,26.900237600636714
314,0.3470992612814516
315,16.683462646351394
316,10.001245648416363
317,1.2656087401871834
318,0.2899607524526412
319,2.2449369703480397
320,11.012054042419862
321,1.1156177690293516
322,5.373051209539684
323,6.093506845963008
324,4.73085264607994
325,0.9184733520104663
326,3.534739933146968
327,9.257037549909699
328,4.53307225221693
329,6.688867370755427
330,0.8753319671031603
331,12.818526140922046
332,26.165112391071432
333,0.024402254373243618
334,19.826594108947955
335,9.016378798439032
336,7.827020298073846
337,7.169103775684385
338,1.4024071073561992
339,16.95362882395106
340,3.333751610267268
341,0.6695662305961306
342,16.283468457293765
343,14.41313821093487
344,1.952245608370412
345,0.5295980726876169
346,25.997618520923712
347,17.745742825540685
348,15.53100778889902
349,23.200404296162613
350,18.90733350724269
351,0.6817958644024883
352,26.900730529472447
353,25.606236958135337
354,0.06194607128586312
355,0.6653211071813427
356,2.0625944911469087
357,5.293619295055446
358,12.964472146791607
359,23.58118460044095
360,6.678714663379705
361,1.0292557065738857
362,28.103442110750517
363,1.7061354971396057
364,0.705271649519628
365,9.66277631384784
366,0.8522933204591107
367,10.570705015308672
368,1.8163340042452254
369,0.45202727238770846
370,6.301323829081966
371,0.2794830331288198
372,2.1154736571382244
373,24.317886854282236
374,0.9261281434166766
375,8.89692838122281
376,6.674499409439951
377,8.765350658644338e-05
378,18.064044122064658
379,25.38562827013033
380,21.471707044634122
381,0.4080270226518057
382,25.196577101549618
383,1.0150377008460514
384,23.978832002398963
385,25.029213600533996
386,25.64606346129407
387,2.7339607013687846
388,19.656019653573303
389,25.912296704199843
390,2.40153439549615
391,28.649744427888272
392,3.2948613518617447
393,30.245138775021534
394,28.11798131554435
395,19.23384552844856
396,2.4646700325155897
397,22.3516304880203
398,4.2129719083944295
399,10.930142073649733
400,26.754912429644392
401,8.51453213466543
402,31.128950352412886
403,16.240015933727683
404,3.2890246402110694
405,25.68168107890738
406,1.8367031217106333
407,9.046895764175016
408,5.97044216682209
409,12.489313200785991
410,6.652697430426867
411,23.139656955071853
412,26.386895820787057
413,30.24616692157238
414,20.795502515950115
415,18.975318451321602
416,32.7630568451662
417,32.91408425046351
418,9.565141878880851
419,15.171134154889211
420,32.1589781315855
421,1.7821954943447903e-05
422,9.53439746632589
423,21.35788591052993
424,4.298297547673261
425,2.1154736571382244
426,1.3558815080540056
427,6.26282776915193
428,20.37452471023501
429,2.655564587499148
430,0.5066532977955337
431,8.594918298690045
432,16.025087097275176
433,26.538587067108182
434,2.128127287895881
435,22.045409667754896
436,27.175504170558934
437,26.207511515463214
438,14.72327405812242
439,15.750748057073748
440,7.4347983921491645
441,1.1888088807249435
442,18.19202736938053
443,2.1154736571382244
444,2.0244052646876485
445,2.476868094615439
446,26.013839140091076
447,4.848286017746868
448,34.95427384944129
449,25.872426433750004
450,0.6079863620835335
451,32.901271618720315
452,11.094584961990813
453,27.35665096618636
454,20.921414792391637
455,1.0026781017529849
456,34.169854201071075
457,3.5000354151187048
458,25.083287374956303
459,2.356047262473595
460,15.963282668023322
461,0.40919151576562834
462,0.9346533859646337
463,0.5566645508302066
464,9.574965397051905
465,16.774382368761287
466,14.351886864778836
467,2.6443332952367418
468,18.19683301328237
469,31.887364645719178
470,9.885622279151143
471,22.700293030157532
472,43.364297296926566
473,18.99272655217421
474,28.958861937528777
475,0.790019724548988
476,27.318768272965507
477,18.648741733990352
478,25.05518544987287
479,25.032917622177774
480,17.213043417264174
481,14.855410214257414
482,29.71729569517059
483,15.326910099246158
484,25.574555516731223
485,1.3568572444414402
486,0.8965433622974703
487,19.031296695808148
488,2.2734855192336
489,19.071394859855513
490,12.317693769893884
491,18.483945226462975
492,13.979521125858081
493,1.564064073858295
494,5.5614885603660635
495,3.518676173457767
496,0.02870445237200799
497,35.86038015003808
498,13.387813603446642
499,47.93095617988633
500,22.29036913099119
501,45.13571437531939
502,43.42418832415594
503,27.328540102058096
504,5.755047934445093
505,21.668285725646445
506,27.0336479315269
507,19.446992400105003
508,1.2921604401795805
509,0.526281673700527
510,16.9397472917611
511,6.663120385819674
512,19.736436523529477
513,13.808605753204331
514,23.05596608142153
515,26.511831706166635
516,47.237111254804525
517,31.23305755009379
518,37.85834082550317
519,46.85060406685957
520,0.922306696444982
521,6.159043639965771
522,9.895701688546287
523,13.967698332851857
524,20.028895349232414
525,0.1896010310744959
526,18.48837473475487
527,34.84263442660966
528,18.363195237992347
529,44.33728358278457
530,7.931112664236728
531,41.31729976905498
532,0.8944702832866336
533,20.500819672995767
534,19.793382069879453
535,47.93672864754737
536,39.256090734640516
537,18.509247941943322
538,40.10716841250713
539,20.78308278653406
540,17.20320719781222
541,15.388689838880216
542,40.83076809746078
543,0.00031081321060928994
544,30.785452189675677
545,26.741283366235308
546,14.094754806820402
547,6.907860760935757
548,16.031092858532286
549,19.530032572813827
550,38.529982971540626
551,39.90413936966925
552,43.548974622263835
553,38.70002112530362
554,26.119418058218805
555,28.149608634613628
556,39.18780799966134
557,6.78091616296832
558,43.83924064610244
559,18.307675967944444
560,0.9221737972125253
561,16.17802532622136
562,44.232042936259305
563,31.69832353822438
564,37.37721852225819
565,5.92017921846809
566,6.389522446118871
567,47.51982937527235
568,10.536256604524098
569,33.655868973741484
570,47.92670481428667
571,8.472497000557892
572,47.929848552037235
573,30.796166309396355
574,10.015665582194453
575,28.891999443517633
576,3.1214033680579787
577,42.096219967021405
578,4.8770662138695196
579,6.780056125160402
580,47.584069705375605
581,32.65828838083032
582,6.446588190928998
583,26.024489465304264
584,47.93333026823575
585,47.86590259566567
586,35.20932109743094
587,25.21450586227408
588,47.91997197296638
589,47.93336095628932
590,16.559167413749925
591,37.991432384128196
592,49.32547283481803
593,42.8784537810689
594,0.3820781866742755
595,4.9272356652962435
596,44.16681000432422
597,9.149859387938143
598,16.116057400798482
599,2.5290106056864206
600,4.1104197205028505
601,29.37621701275705
602,45.53978322938993
603,0.7434145503298106
604,18.940364425095286
605,25.358196285877625
606,0.5406734769200614
607,29.78216001668685
608,20.68215183035225
609,39.286831099269826
610,18.295024105866823
611,3.0128254786247677
612,10.607602911064312
613,1.747115833346448
614,24.326341012287113
615,9.246013940759099
616,4.289051501703819
617,43.732345551939964
618,36.96184935029544
619,1.5845575333222526
620,3.4610523807568025
621,49.96082511021088
622,50.11867929530315
623,2.241419805383628
624,4.113461101783793
625,0.8164773862167675
626,13.91044002079729
627,47.941898251867094
628,0.7274465683735258
629,42.51099812573473
630,6.013469882262517
631,41.42035678725683
632,2.1261999634275033
633,3.106053624767072
634,12.561538883179754
635,42.38179710062408
636,16.578722644721594
637,48.7810350092974
638,13.497274648753654
639,49.32903343830071
640,10.480292761950412
641,10.96700347660584
642,29.266086610285384
643,30.684949615137874
644,39.53252213319617
645,25.56608764779626
646,7.40101180508499
647,12.547279825589568
648,6.7220904924305485
649,5.626793464194317
650,0.8534090045370656
651,50.22948175013642
652,27.7769419079537
653,50.12499240846719
654,33.33141912048891
655,16.026555022561897
656,50.132474614447304
657,1.7347609486887234
658,39.37915128429268
659,22.797903959258413
660,39.57598955371437
661,21.12810045858385
662,16.560658251512407
663,9.831276702757194
664,32.57437663519037
665,24.67756491323728
666,8.630582436151592
667,26.324909808864753
668,34.25466106770817
669,1.6204739642910448
670,30.63500668230801
671,37.65954389143225
672,38.01498088177112
673,32.7562655934419
674,6.77894455344928
675,1.6113565078356897
676,0.5648536463457071
677,34.03838349348809
678,17.73914442208921
679,50.11020893181913
680,16.91677006332623
681,5.114064913991554
682,2.303908007706187
683,38.70053879602071
684,9.22738382340884
685,46.89138416963301
686,1.5398725667305253
687,1.038285999437225
688,3.9803087773564045
689,0.6537480920362604
690,0.8292501970685769
691,38.115254244947806
692,53.347446269470204
693,7.631703470398573
694,0.7210543367976799
695,52.70576004796586
696,25.45270792333636
697,29.858785902662976
698,0.07057247547859598
699,27.20838591557625
700,44.0625108522336
701,11.272185119345366
702,9.457799307164024
703,44.76697040347569
704,43.80990110510013
705,1.6392839222744078
706,50.59459380622528
707,16.210600351437908
708,1.2829751620789214
709,12.750346334428231
710,24.682962435687585
711,0.4929332774711875
712,33.74006820082444
713,22.575681056344212
714,36.070137039299844
715,0.06041673772094668
716,19.840590718270676
717,40.94959706102284
718,32.11782704538173
719,6.781496324564105
720,2.530567211093231
721,47.8724851177027
722,14.346141709523296
723,5.893073018021416
724,6.570496117196187
725,40.56323695598326
726,48.74167980672263
727,1.157707993968291
728,34.46101756808451
729,0.6735178114473093
730,25.39657314444584
731,13.1103358336091
732,31.756942197871556
733,10.377319014840483
734,1.9750291755617092e-07
735,31.563838567344707
736,19.376477329634582
737,31.713380881815123
738,48.72829730195015
739,4.372923593397571
740,11.693792629480466
741,15.893415373913875
742,36.97132188336261
743,12.755181122636833
744,34.51298877262975
745,2.058570420015913
746,19.926014604955046
747,35.600796250565715
748,34.54459045829517
749,25.986853554269107
750,45.204266359777485
751,55.27757500992316
752,1.3479387647849776
753,26.422190996757013
754,48.78148230200573
755,3.4617926904792715
756,1.4041110957141283
757,46.17122815030737
758,43.710685104530015
759,44.697930481616766
760,46.16055246417666
761,32.36091388971715
762,0.10385293053682024
763,43.720740161556016
764,24.341699012623106
765,4.605223521598515
766,36.001454525132836
767,59.6447675616477
768,27.159554453385944
769,28.76480408127894
770,27.35150724033616
771,3.1106763755536835
772,10.426699804944658
773,1.040992431730348
774,6.655165528033951
775,0.9899428669457121
776,1.1519730559324886
777,8.076165630942652
778,32.723722086316585
779,5.380024955763075
780,5.952376639795092
781,39.03983464195574
782,6.777516092010804
783,0.6118851833593404
784,54.33007123986148
785,43.38562246716519
786,0.0012834076031674037
787,27.607700588276813
788,6.159043639965771
789,15.096948075310273
790,1.0210453188552324
791,32.89022525771746
792,29.982842178493595
793,1.9756697150354037
794,0.4408819921879555
795,2.1154736571382244
796,16.410133069004175
797,6.7024176414934376
798,39.68372354743492
799,29.17488079848702
800,30.724891890072104
801,55.43759235643184
802,7.062033130427108
803,0.6840380379874088
804,18.720923114849484
805,22.905817101131916
806,1.5935208713775897
807,54.87020711599289
808,0.5763714524407831
809,57.26351648993369
810,0.11347055233752269
811,35.33733594361439
812,46.92910916723458
813,55.29333905188991
814,22.1712819754909
815,57.26728546435239
816,62.38508624355598
817,2.826555543955695e-07
818,0.6984221566755623
819,58.43989382942285
820,6.970007554340803
821,14.471219420835187
822,38.98631606745242
823,27.998711658974475
824,57.5825471425961
825,18.17357639572719
826,30.055459614973497
827,43.20906369610064
828,44.46539491094661
829,50.968723565854305
830,50.93745469515523
831,2.188962537008213
832,7.620967353577442
833,6.3182909802272595
834,1.2035517589338751
835,31.301260058322274
836,8.3837685996129
837,21.156635893592817
838,30.622098919679637
839,24.466519205412048
840,61.32269006790776
841,14.224546494314293
842,47.04078138942747
843,30.49556616943322
844,35.33963083383431
845,57.29593434169857
846,21.361992833067227
847,4.79100233412733
848,9.71855202551427
849,0.13230491669265404
850,0.3712178355252161
851,11.466213441881358
852,21.027465187989424
853,13.958356545719111
854,17.394902380045956
855,24.71056633206174
856,33.158228415841904
857,58.831188515761994
858,11.210923875453402
859,58.82238388234305
860,9.09339616601572
861,1.351177170277538
862,30.715166185498845
863,53.47685851424215
864,52.91710532295916
865,62.466168488802936
866,58.90819863270929
867,39.65350913348529
868,53.91768802465932
869,14.646687882651282
870,39.03176061527214
871,51.45593856522515
872,7.793709359625409
873,62.385618749621216
874,44.6497540425438
875,36.20385640729445
876,16.37674357441438
877,12.918912930243936
878,20.057582546401523
879,26.00832277572084
880,25.769011504803238
881,49.60344245265963
882,3.20016367444573
883,47.8698191946392
884,0.8809327887996682
885,65.15499391070428
886,0.6581652900999763
887,9.820423976923603
888,1.3173851736715558
889,39.806613282135196
890,0.6653559980467246
891,0.7528737283633918
892,57.94798730061476
893,9.77658851867066
894,38.014207873971166
895,14.590611162241505
896,0.7496412672795314
897,5.527764602627889
898,49.5923433920502
899,19.941259522575283
900,56.65138761428753
901,5.808347557111996
902,19.91955111517397
903,9.213201175871093
904,0.44118768262701685
905,2.1154736571382244
906,65.11966634320297
907,52.91392640842139
908,35.070596049635284
909,29.373139843672515
910,43.2569884636402
911,0.668935268360069
912,10.969493102754884
913,1.8425338857366693
914,7.037594106501772
915,4.442916403523182
916,0.7360368551880713
917,41.921876910896266
918,32.40787469694602
919,1.386632529925776
920,45.898455502575885
921,35.34067484105027
922,1.8429688027325297
923,10.998558614191317
924,47.339141241466784
925,31.41337941146321
926,0.6696861714961355
927,29.99440921901423
928,61.33634502048752
929,1.3301043091096707
930,6.812301333619697
931,45.7777408310355
932,30.053905911200534
933,39.10977165903136
934,0.08968968461179382
935,39.60915376666368
936,54.186342628085356
937,58.97023887804979
938,65.1571085047204
939,0.9740644734482359
940,30.97652302111255
941,7.0983725437952945
942,4.544985877734629
943,0.020784182217632435
944,26.480513772328457
945,0.024482952293807182
946,51.706173666157625
947,1.4736807055182946
948,1.4252702442059386
949,57.5092689479257
950,16.561944439239547
951,29.839366747860492
952,27.16787140844208
953,0.9624442738547321
954,15.770166165278434
955,39.83362643305107
956,2.3953463625158586
957,7.302536950198931
958,11.704397275371697
959,48.214004496841575
960,65.17152293207201
961,11.195922261630267
962,45.753263377356
963,59.666777840213506
964,28.097074764512275
965,21.457588942415033
966,41.51411350852446
967,17.047327925714686
968,60.74623654128519
969,4.898396470371775
970,38.93137185434509
971,1.4580965516170983
972,1.6366726739111974
973,30.729533253424307
974,38.077234789669056
975,34.94243740524934
976,28.705365628562454
977,58.23159631219763
978,0.25264162249150396
979,32.97568572406688
980,47.40887422244646
981,0.267054660925138
982,10.408079228736852
983,21.978160111594896
984,60.27397206494809
985,65.15051623727481
986,1.5891079489779674
987,0.7978517995201402
988,2.2644110519394807
989,49.89654649709899
990,21.33123472570956
991,65.16169082652993
992,4.319955813993664
993,54.838075116416604
994,17.098859483989173
995,28.312815236234595
996,37.920526385374856
997,7.7005647654984175
998,6.827320054056957
999,52.84889959336247
1000,42.94724219160491
