0.000129,7.179420
0.000171,5.856830
10000.000000,10000.000000
10000.000000,10000.000000
0.000195,8.269853
10000.000000,10000.000000
10000.000000,10000.000000
10000.000000,10000.000000
10000.000000,10000.000000
0.000468,21.561053
10000.000000,10000.000000
10000.000000,10000.000000
0.000468,22.635386
0.000190,10.400047
10000.000000,10000.000000
0.000190,27.930803
10000.000000,10000.000000
0.000305,15.090548
0.000129,6.501345
0.000592,34.082176
0.000269,19.756800
0.000468,23.786074
10000.000000,10000.000000
0.000305,33.898674
0.000413,19.278200
0.000149,5.384795
0.000149,10.103358
0.000269,11.912101
10000.000000,10000.000000
0.000226,20.864742
0.000190,9.712352
0.000305,14.894078
10000.000000,10000.000000
0.000269,31.591445
0.000586,31.794223
10000.000000,10000.000000
0.000149,22.427238
0.000413,25.169816
0.000149,5.644779
0.000468,25.671174
10000.000000,10000.000000
0.000129,4.630555
0.000149,7.221953
0.000195,23.358791
0.000383,30.566242
10000.000000,10000.000000
0.000149,10.313212
0.000000,10.313212
0.000129,10.822040
0.000171,6.010217
0.000195,26.066802
0.000149,9.991784
0.000269,14.352729
10000.000000,10000.000000
10000.000000,10000.000000
0.000319,13.742206
10000.000000,10000.000000
10000.000000,10000.000000
10000.000000,10000.000000
0.000586,34.866318
0.000414,17.862373
0.000413,19.045329
0.000000,19.045329
0.000269,30.281534
10000.000000,10000.000000
0.000269,11.502933
0.000000,11.502933
0.000371,23.262184
0.000129,4.961532
0.000129,12.092333
0.000149,5.877008
10000.000000,10000.000000
0.000608,33.207624
0.000217,13.932212
0.000271,11.980512
0.000169,17.045557
0.000169,5.036997
0.000269,12.522751
10000.000000,10000.000000
10000.000000,10000.000000
10000.000000,10000.000000
10000.000000,10000.000000
0.000305,15.460924
0.000149,9.137672
0.000468,26.730858
0.000000,26.730858
0.000269,19.170656
10000.000000,10000.000000
0.000592,35.454795
0.000586,24.408764
0.000269,16.027217
0.000000,16.027217
0.000450,19.870355
0.000380,26.725047
0.000269,12.357580
0.000149,13.515210
0.000413,32.301606
10000.000000,10000.000000
0.000608,36.908769
0.000269,13.022585
0.000450,21.090439
10000.000000,10000.000000
0.000468,23.212558
0.000305,26.657665
0.000226,19.199554
0.000450,33.124613
10000.000000,10000.000000
0.000195,22.083943
0.000000,22.083943
0.000269,13.734378
0.000000,13.734378
10000.000000,10000.000000
10000.000000,10000.000000
0.000515,40.732075
0.000129,5.565311
0.000000,5.565311
0.000332,16.987393
0.000269,12.769635
0.000608,36.634358
0.000226,24.677728
0.000171,2.615590
0.000149,13.470168
0.000226,11.208690
0.000269,20.626348
0.000217,20.305738
10000.000000,10000.000000
0.000269,12.706578
0.000333,27.786296
0.000515,34.493004
0.000305,16.148405
0.000000,16.148405
0.000149,9.587358
0.000190,7.041660
0.000190,9.773195
0.000000,9.773195
0.000333,26.459147
0.000269,33.439116
0.000149,13.152694
0.000129,16.920049
0.000226,12.627500
0.000586,39.281191
0.000129,4.550683
0.000129,3.798652
0.000269,12.814375
0.000000,12.814375
0.000413,22.734281
0.000371,15.779027
0.000269,14.952131
0.000169,14.720353
0.000413,29.452738
0.000333,28.153324
0.000192,8.756904
0.000468,34.097231
0.000171,5.053536
0.000269,19.883442
0.000149,7.053222
0.000000,7.053222
0.000000,7.053222
0.000269,21.446432
0.000000,21.446432
0.000592,32.430702
0.000169,6.264311
0.000190,7.385749
0.000226,11.201069
0.000450,23.299435
0.000413,23.117876
0.000190,7.398287
10000.000000,10000.000000
0.000515,36.176399
0.000129,16.962244
0.000000,16.962244
10000.000000,10000.000000
0.000269,15.301062
0.000450,24.239213
0.000190,8.386763
0.000000,8.386763
10000.000000,10000.000000
10000.000000,10000.000000
0.000515,23.126421
0.000468,30.233552
0.000000,30.233552
0.000190,12.200585
0.000226,10.822512
0.000195,9.122872
0.000226,19.787038
0.000171,16.811711
0.000129,6.618437
0.000195,16.618289
0.000149,12.476494
0.000000,12.476494
0.000269,12.101367
0.000413,18.730970
0.000149,16.305462
10000.000000,10000.000000
0.000171,2.497938
0.000535,24.253057
0.000269,13.204825
0.000149,13.210878
0.000269,31.917882
0.000450,19.722805
0.000413,22.113149
0.000305,16.589527
0.000129,3.805044
10000.000000,10000.000000
0.000269,25.345464
0.000269,14.720263
0.000586,27.135783
0.000195,10.598750
0.000226,11.650602
0.000000,11.650602
0.000000,11.650602
0.000305,23.780124
0.000149,11.521449
0.000226,29.349543
0.000266,26.654110
0.000515,24.252329
0.000333,15.164406
0.000000,15.164406
0.000608,29.554428
0.000000,29.554428
0.000269,30.819026
0.000149,8.671754
0.000195,16.626948
0.000269,23.072330
0.000149,14.598448
10000.000000,10000.000000
0.000149,16.313296
0.000382,19.336348
0.000195,14.829163
0.000269,12.624599
10000.000000,10000.000000
10000.000000,10000.000000
0.000586,27.835246
0.000000,27.835246
0.000305,23.939389
0.000305,24.262829
0.000129,5.481111
0.000149,6.698441
0.000269,13.911054
0.000210,6.386420
0.000190,12.044524
0.000190,7.371511
0.000305,24.158029
0.000226,19.741960
0.000000,19.741960
0.000000,19.741960
0.000305,25.183804
0.000190,6.701953
0.000413,34.953984
0.000149,21.143373
0.000269,12.491558
0.000149,5.722961
10000.000000,10000.000000
0.000195,11.736485
0.000515,32.979343
0.000515,25.149884
0.000592,26.476622
10000.000000,10000.000000
0.000515,28.137054
0.000171,16.726352
10000.000000,10000.000000
0.000149,9.665713
0.000000,9.665713
0.000450,30.754062
0.000171,2.477055
0.000149,18.646571
0.000305,13.876402
0.000149,26.395623
0.000000,26.395623
0.000149,13.543574
0.000149,16.166351
10000.000000,10000.000000
0.000287,12.823860
0.000149,9.812597
0.000269,13.958301
0.000195,22.595564
0.000305,17.139051
0.000129,9.604982
10000.000000,10000.000000
0.000413,32.182703
0.000000,32.182703
0.000149,16.974700
0.000190,14.805549
0.000149,13.987224
0.000195,12.266888
0.000515,25.837850
0.000269,25.512084
0.000149,7.396741
0.000190,22.658279
0.000226,25.504985
0.000413,22.079002
0.000207,5.107947
0.000592,28.813366
10000.000000,10000.000000
0.000129,5.560372
0.000149,7.282447
0.000149,8.928591
0.000190,6.910539
0.000000,6.910539
0.000129,10.366071
0.000149,9.034515
0.000450,36.850826
0.000305,18.006437
0.000226,18.403509
0.000149,8.310021
0.000226,11.573287
0.000226,25.368219
10000.000000,10000.000000
0.000169,5.165042
0.000000,5.165042
0.000129,8.650489
0.000000,8.650489
10000.000000,10000.000000
0.000190,19.417679
0.000149,13.188431
0.000217,5.377665
0.000149,6.245661
0.000271,29.364473
0.000149,6.135488
0.000149,18.564772
0.000149,5.682758
0.000149,15.941594
0.000149,6.237640
0.000189,8.809123
0.000169,3.627765
0.000171,2.333232
0.000268,12.765436
0.000129,3.905330
0.000149,27.464593
0.000171,3.066342
0.000149,19.282477
0.000000,19.282477
0.000149,10.924206
0.000305,20.325706
0.000149,6.896788
0.000195,19.108922
0.000129,17.202005
0.000195,28.191718
0.000149,6.008566
10000.000000,10000.000000
0.000195,15.503506
0.000149,10.063117
0.000129,9.530333
0.000129,14.442985
0.000149,7.859794
0.000149,7.891426
0.000149,6.414211
0.000207,5.227855
0.000149,9.309287
0.000146,23.507624
0.000269,16.395016
0.000149,22.809270
0.000149,5.102497
0.000149,12.232082
0.000149,22.408519
0.000129,4.612868
0.000129,5.562971
0.000269,11.990707
0.000195,15.575523
0.000149,5.309950
0.000195,12.558395
0.000149,5.679779
0.000149,18.139932
0.000149,5.498843
0.000149,9.226747
0.000149,13.711722
0.000210,5.493757
0.000146,15.511799
0.000129,5.207276
0.000169,3.464057
0.000269,12.532975
0.000149,9.585260
0.000129,17.307321
0.000190,6.740410
0.000269,21.108912
0.000149,9.163387
0.000149,10.003014
0.000149,15.390009
0.000149,22.577323
0.000149,5.729731
0.000269,27.013806
0.000149,5.729731
0.000149,20.520101
0.000149,5.679118
0.000269,15.273287
0.000149,13.862885
0.000149,18.885819
0.000149,6.986308
0.000149,6.178908
0.000149,6.955453
10000.000000,10000.000000
0.000149,5.845682
0.000169,1.953031
0.000269,12.050826
0.000149,18.811980
0.000129,5.416396
0.000171,3.082567
