latency,Area,energy,power
0.000269,133.0,4.311321372999999,16.027217
0.0,0.0,0.0,0.0
0.00045,132.21,8.94165975,19.870355
0.00038,296.04,10.155517860000002,26.725047
0.000269,104.59,3.32418902,12.35758
0.000149,182.51,2.01376629,13.515210000000002
0.000413,379.21,13.340563278,32.301606
0.000129,1212.5,6.984790914,54.145666000000006
0.000608,321.26,22.440531552,36.908769
0.000269,106.6,3.503075365,13.022585000000001
0.00045,143.54,9.49069755,21.090439
0.000333,667.81,15.593526864,46.827408
0.000468,159.16,10.863477143999999,23.212557999999998
0.000305,298.35,8.130587825000001,26.657665
0.000226,209.57,4.339099204,19.199554
0.00045,369.96,14.906075849999999,33.124613
0.000515,559.68,27.945407405,54.262927
0.000195,221.76,4.306368885,22.083943
0.0,0.0,0.0,0.0
0.000269,128.82,3.694547682,13.734378000000001
0.0,0.0,0.0,0.0
0.000413,980.5,30.270550856000003,73.294312
0.000586,903.41,43.745576830000005,74.651155
0.000515,353.2,20.977018625,40.732074999999995
0.000129,54.313,0.717925119,5.565311
0.0,0.0,0.0,0.0
0.000332,154.02,5.639814476,16.987393
0.000269,113.45,3.435031815,12.769635000000001
0.000608,298.12,22.273689664,36.634358
0.000226,272.9,5.577166528,24.677728000000002
0.000171,25.699,0.44726589000000005,2.61559
0.000149,143.5,2.007055032,13.470168
0.000226,82.778,2.5331639399999997,11.20869
0.000269,178.83,5.548487612,20.626348
0.000217,276.75,4.4063451460000005,20.305738
0.00019,457.83,6.313352490000001,33.228171
0.000269,104.7,3.418069482,12.706578
0.000333,239.36,9.252836568,27.786296
0.000515,313.26,17.76389706,34.493004
0.000305,124.01,4.925263525,16.148405
0.0,0.0,0.0,0.0
0.000149,87.167,1.4285163419999998,9.587358
0.00019,52.938,1.3379154000000002,7.04166
0.00019,86.665,1.8569070499999998,9.773195
0.0,0.0,0.0,0.0
0.000333,266.5,8.810895951000001,26.459146999999998
0.000269,376.99,8.995122204,33.439116
0.000149,125.61,1.9597514059999996,13.152694
0.000129,263.86,2.182686321,16.920049
0.000226,112.88,2.8538149999999995,12.6275
0.000586,388.9,23.018777926000002,39.281191
0.000129,42.92,0.5870381069999999,4.550682999999999
0.000129,27.169,0.49002610799999996,3.798652
0.000269,96.954,3.447066875,12.814375
0.0,0.0,0.0,0.0
0.000413,201.6,9.389258053,22.734281000000003
0.000371,130.93,5.854019017,15.779027
0.000269,136.57,4.022123238999999,14.952131
0.000169,249.1,2.4877396569999997,14.720353
0.000413,302.59,12.163980794,29.452738
0.000333,274.36,9.375056892000002,28.153324
0.000192,65.221,1.681325568,8.756904
0.000468,377.71,15.957504107999998,34.097231
0.000171,59.17,0.8641546560000001,5.053536
0.000269,222.95,5.348645897999999,19.883442
0.000149,57.893,1.050930078,7.053222
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.000269,191.1,5.769090208000001,21.446432
0.0,0.0,0.0,0.0
0.000592,338.63,19.198975584000003,32.430702000000004
0.000169,66.51,1.058668559,6.264311
0.00019,52.036,1.40329231,7.385749
0.000226,80.763,2.531441594,11.201069
0.00045,197.92,10.48474575,23.299435
0.000413,232.76,9.547682788000001,23.117876000000003
0.00019,55.518,1.40567453,7.398287
0.000608,779.11,44.112586975999996,72.553597
0.000515,325.62,18.630845485,36.176398999999996
0.000129,276.71,2.1881294759999994,16.962244
0.0,0.0,0.0,0.0
0.000592,412.59,23.685610383999997,40.009477
0.000269,139.29,4.1159856779999995,15.301062
0.00045,256.51,10.90764585,24.239213
0.00019,75.176,1.59348497,8.386763
0.0,0.0,0.0,0.0
0.000195,1413.0,13.924961504999999,71.410059
0.0,0.0,0.0,0.0
0.000515,153.49,11.910106815000002,23.126421
0.000468,270.52,14.149302336,30.233552
0.0,0.0,0.0,0.0
0.00019,116.01,2.31811115,12.200585
0.000226,75.215,2.4458877119999998,10.822512
0.000195,68.377,1.7789600399999999,9.122872
0.000226,195.3,4.471870588,19.787038
0.000171,240.38,2.874802581,16.811711
0.000129,64.248,0.8537783729999999,6.618437
0.000195,155.61,3.2405663550000003,16.618289
0.000149,152.56,1.8589976059999997,12.476493999999999
0.0,0.0,0.0,0.0
0.000269,81.264,3.255267723,12.101367
0.000413,125.78,7.735890609999999,18.73097
0.000149,200.87,2.429513838,16.305462000000002
0.000226,1343.9,15.694133819999998,69.44306999999999
0.000171,22.196,0.4271473809,2.4979378999999997
0.000535,155.25,12.975385495,24.253057000000002
0.000269,125.23,3.552097925,13.204825000000001
0.000149,146.8,1.968420822,13.210878000000001
0.000269,363.35,8.585910257999998,31.917882
0.00045,131.81,8.875262249999999,19.722804999999997
0.000413,172.1,9.132730537,22.113149
0.000305,146.98,5.059805734999999,16.589527
0.000129,27.582,0.49085067599999993,3.805044
0.000129,439.11,3.8936373408,30.183235200000002
0.000269,300.23,6.8179298159999995,25.345464
0.000269,115.74,3.9597507469999997,14.720263
0.000586,206.02,15.901568838000001,27.135783
0.000195,98.911,2.06675625,10.59875
0.000226,86.097,2.6330360520000005,11.650602000000001
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.000305,205.22,7.2529378200000005,23.780124
0.000149,104.25,1.7166959009999998,11.521448999999999
0.000226,355.56,6.632996718,29.349543
0.000266,338.8,7.089993260000001,26.654110000000003
0.000515,185.35,12.489949435000002,24.252329
0.000333,100.31,5.049747198,15.164406000000001
0.0,0.0,0.0,0.0
0.000608,259.94,17.969092224,29.554428
0.0,0.0,0.0,0.0
0.000269,329.36,8.290317993999999,30.819026
0.000149,92.138,1.2920913459999999,8.671754
0.000195,146.66,3.2422548599999996,16.626948
0.000269,251.64,6.206456769999999,23.07233
0.000149,155.78,2.175168752,14.598448
0.000592,436.69,28.621073535999997,48.346408
0.000149,194.82,2.430681104,16.313296
0.000382,150.7,7.386484936000001,19.336348
0.000195,160.66,2.891686785,14.829163000000001
0.000269,97.164,3.396017131,12.624599
0.000468,783.03,31.874860835999996,68.108677
0.00045,554.94,21.5357913,47.857314
0.000586,226.4,16.311454156,27.835246
0.0,0.0,0.0,0.0
0.000305,209.57,7.301513645,23.939389000000002
0.000305,220.84,7.400162845,24.262829
0.000129,49.113,0.707063319,5.481111
0.000149,54.754,0.9980677089999999,6.698441
0.000269,106.6,3.742073526,13.911054
0.00021,47.707,1.3411482000000001,6.38642
0.00019,131.17,2.28845956,12.044524
0.00019,52.036,1.4005870900000001,7.371511
0.000305,207.0,7.368198844999999,24.158029
0.000226,185.85,4.46168296,19.741960000000002
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.000305,233.93,7.681060219999999,25.183804
0.00019,44.9,1.2733710510000003,6.7019529
0.000413,346.98,14.435995392000002,34.953984000000005
0.000149,255.13,3.150362576999999,21.143372999999997
0.000269,89.217,3.360229102,12.491558
0.000149,45.258,0.8527211740999999,5.7229608999999995
0.000149,1253.0,8.654162273999999,58.081626
0.000195,100.52,2.288614575,11.736485
0.000515,313.97,16.984361645,32.979343
0.000515,220.88,12.952190260000002,25.149884
0.000592,170.21,15.674160223999998,26.476622
0.000226,480.04,8.346221358000001,36.930183
0.000515,213.16,14.490582810000001,28.137054
0.000171,242.13,2.8602061920000006,16.726352000000002
0.000226,508.15,8.397509119999999,37.15712
0.000149,87.504,1.4401912369999998,9.665713
0.0,0.0,0.0,0.0
0.00045,299.65,13.8393279,30.754062
0.000171,20.609,0.423576405,2.477055
0.000149,275.29,2.7783390789999998,18.646570999999998
0.000305,92.087,4.23230261,13.876402
0.000149,347.68,3.9329478269999996,26.395623
0.0,0.0,0.0,0.0
0.000149,142.36,2.0179925259999996,13.543574
0.000149,214.66,2.408786299,16.166351000000002
0.000129,492.8,3.9889934700000005,30.922430000000002
0.000287,109.28,3.6804478199999995,12.82386
0.000149,95.352,1.462076953,9.812597
0.000269,107.33,3.7547829689999994,13.958300999999999
0.000195,310.09,4.406134979999999,22.595564
0.000305,161.7,5.227410554999999,17.139051
0.000129,96.339,1.2390426779999997,9.604982
0.000269,755.31,15.140660158,56.284982
0.000413,290.18,13.291456338999998,32.182703
0.0,0.0,0.0,0.0
0.000149,189.43,2.5292302999999996,16.9747
0.00019,138.83,2.8130543099999996,14.805549
0.000149,148.7,2.0840963759999998,13.987224000000001
0.000195,112.83,2.3920431599999996,12.266888
0.000515,177.48,13.30649275,25.83785
0.000269,320.87,6.862750596,25.512084
0.000149,75.888,1.102114409,7.396741
0.00019,285.9,4.30507301,22.658279
0.000226,280.02,5.76412661,25.504985
0.000413,170.69,9.118627825999999,22.079002
0.000207,34.169,1.0573450289999997,5.107946999999999
0.000592,194.45,17.057512671999998,28.813366
0.000269,620.62,12.833507682999999,47.708207
0.000129,55.32,0.7172880396,5.5603724
0.000149,79.14,1.085084603,7.282447
0.000149,81.383,1.3303600589999998,8.928590999999999
0.00019,45.63,1.31300241,6.910539
0.0,0.0,0.0,0.0
0.000129,113.78,1.3372231589999999,10.366071
0.000149,106.16,1.346142735,9.034515
0.00045,322.49,16.582871700000002,36.850826000000005
0.000305,168.76,5.491963285,18.006437000000002
0.000226,172.58,4.159193034,18.403509
0.000149,79.21,1.238193129,8.310021
0.000226,89.289,2.6155628619999995,11.573286999999999
0.000226,245.78,5.733217494,25.368219
0.000413,533.26,20.176958886,48.854622
0.000169,59.496,0.8728920979999999,5.165042
0.0,0.0,0.0,0.0
0.000129,103.28,1.115913081,8.650489
0.0,0.0,0.0,0.0
0.000413,1717.0,40.229317324,97.407548
0.00019,215.88,3.689359010000001,19.417679000000003
0.000149,138.21,1.965076219,13.188431000000001
0.000217,50.63,1.166953305,5.377665
0.000149,51.722,0.930603489,6.245661
0.000271,295.6,7.9577721829999986,29.364473
0.000149,48.768,0.9141877119999998,6.135488
0.000149,247.1,2.766151028,18.564772
0.000149,44.953,0.8467309419999999,5.682758
0.000149,178.9,2.375297506,15.941594
0.000149,54.344,0.9294083599999999,6.23764
0.000189,59.978,1.664924247,8.809123
0.000169,38.283,0.613092285,3.627765
0.000171,19.38,0.3989826719999999,2.3332319999999998
0.000268,88.862,3.4211368480000006,12.765436000000001
0.000129,31.31,0.5037875829,3.9053301
0.000149,394.7,4.092224357,27.464593
0.000171,31.503,0.524344482,3.0663419999999997
0.000149,264.31,2.8730890729999996,19.282477
0.0,0.0,0.0,0.0
0.000149,103.26,1.627706694,10.924206000000002
0.000305,212.55,6.19934033,20.325706
0.000149,59.88,1.027621412,6.896788
0.000195,212.23,3.72623979,19.108922
0.000129,238.29,2.219058645,17.202005
0.000195,366.38,5.49738501,28.191718
0.000149,50.085,0.895276334,6.008566
0.000195,560.43,8.413911675,43.148265
0.000195,143.4,3.02318367,15.503506
0.000149,92.772,1.499404433,10.063117
0.000129,108.95,1.2294129569999999,9.530333
0.000129,172.23,1.8631450649999999,14.442985
0.000149,70.618,1.171109306,7.859794
0.000149,77.043,1.1758224739999998,7.891426
0.000149,55.257,0.955717439,6.414211
0.000207,36.235,1.0821660056999998,5.227855099999999
0.000149,101.04,1.3870837630000001,9.309287000000001
0.000146,309.9,3.432113104,23.507624
0.000269,141.58,4.410259303999999,16.395016
0.000149,290.99,3.39858123,22.80927
0.000149,35.179,0.7602720083,5.1024967000000006
0.000149,144.2,1.822580218,12.232082
0.000149,294.35,3.3388693309999997,22.408519
0.000129,46.585,0.5950599719999999,4.612868
0.000129,53.707,0.717623259,5.562971
0.000269,83.884,3.225500183,11.990707
0.000195,138.1,3.037226985,15.575523
0.000149,36.483,0.79118255,5.309950000000001
0.000195,114.46,2.448887025,12.558394999999999
0.000149,42.498,0.846287071,5.679779
0.000149,270.77,2.7028498680000004,18.139932
0.000149,38.9,0.8193276070000001,5.498843000000001
0.000149,96.129,1.3747853029999997,9.226747
0.000149,151.71,2.043046578,13.711721999999998
0.00021,38.115,1.1536889700000001,5.4937570000000004
0.000146,154.51,2.264722654,15.511799
0.000129,47.92,0.6717386039999999,5.207275999999999
0.000169,32.459,0.585425633,3.464057
0.000269,96.309,3.371370275,12.532975
0.000149,93.506,1.4282037399999998,9.58526
0.000129,242.09,2.2326444089999997,17.307321
0.00019,43.94,1.2806779000000001,6.74041
0.000269,185.77,5.678297327999999,21.108912
0.000149,101.16,1.365344663,9.163387
0.000149,96.006,1.490449086,10.003014
0.000149,171.79,2.2931113409999995,15.390009
0.000149,294.68,3.364021127,22.577323
0.000149,43.185,0.8537299189999998,5.729730999999999
0.000269,332.18,7.266713813999999,27.013806
0.000149,43.185,0.8537299189999998,5.729730999999999
0.000149,273.17,3.057495049,20.520101
0.000149,43.185,0.8461886267,5.6791183
0.000269,137.22,4.1085142029999995,15.273287
0.000149,146.65,2.0655698649999996,13.862884999999999
0.000149,249.86,2.813987031,18.885819
0.000149,60.358,1.0409599665,6.9863085
0.000149,50.173,0.9206572770999999,6.1789079
0.000149,57.22,1.0363624969999998,6.955452999999999
0.000149,481.12,5.049956573999999,33.892326000000004
0.000149,44.17,0.8710066179999999,5.845682
0.000169,14.55,0.3300622559,1.9530311
0.000269,80.449,3.241672194,12.050826
0.000149,248.87,2.8029850199999995,18.81198
0.000129,52.593,0.6987150839999999,5.416396
0.000171,34.143,0.527118957,3.082567
0.000149,64.663,1.113436621,7.472729
0.000149,37.4,0.8033232189999999,5.391431
0.000269,294.05,6.882818264999999,25.586685
0.000149,69.126,1.120169186,7.517914
0.000149,68.175,1.09943673,7.37877
0.00021,36.994,1.14943752,5.4735119999999995
0.000149,44.17,0.8719018099999999,5.85169
0.000277,37.395,1.4819121895,5.3498635
0.000149,146.65,2.0462344329999995,13.733117
0.000149,175.63,2.3249010869999998,15.603363
0.000149,39.149,0.8230648249999999,5.523925
0.00019,53.201,1.39835573,7.359767
0.000149,250.89,2.8169180099999998,18.90549
0.000149,101.04,1.3957755290000002,9.367621000000002
0.000149,39.419,0.8276498529999999,5.554697
0.000149,45.208,0.8711103219999999,5.846378
0.000149,136.54,1.94861753,13.07797
0.000149,49.21,0.9121209330000001,6.1216170000000005
0.000149,68.513,1.128318741,7.572609
0.000149,276.79,2.8074052540000003,18.841646
0.000149,62.872,1.0559799859999999,7.087114
0.000149,75.894,1.1761781369999997,7.893813
0.000149,248.19,2.789160204,18.719196
0.000149,57.075,0.897559908,6.023892
0.000149,78.028,1.1834794350000002,7.942815
0.000149,349.5,3.9557186029999993,26.548447
0.000149,50.173,0.9311433159999999,6.249283999999999
0.000149,273.47,2.7375056289999997,18.372521
0.000149,43.185,0.8461886267,5.6791183
0.000149,89.07,1.417821867,9.515583000000001
0.000149,314.9,3.6440748219999994,24.456878
0.000149,264.4,2.884506496,19.359104000000002
0.000149,50.348,0.9091621804,6.1017596
0.000149,61.053,1.061084726,7.121374
0.000149,270.77,2.690909157,18.059793000000003
0.000149,46.88,0.8971116265999999,6.0208834
0.000149,44.17,0.8634217879,5.7947771
0.000149,349.5,3.9557186029999993,26.548447
0.000149,352.22,3.9890381319999997,26.772068
0.000149,62.992,1.087111897,7.296053000000001
0.000149,264.4,2.86824702,19.24998
0.000149,75.894,1.1761781369999997,7.893813
0.000149,43.185,0.8461886267,5.6791183
0.000149,70.111,1.1386191109999997,7.641738999999999
0.000149,100.06,1.3801092219999997,9.262478
0.000149,67.529,1.1009576474999998,7.3889775
0.000149,46.88,0.8971116265999999,6.0208834
0.000149,41.091,0.8465166352999999,5.6813196999999995
0.000149,44.678,0.8453845184000001,5.6737216
0.000149,68.513,1.1245417399999997,7.54726
0.000149,248.19,2.7837385409999995,18.682809
0.000149,44.17,0.8634217879,5.7947771
0.000149,279.59,3.0912299899999995,20.746509999999997
0.000149,74.224,1.155077502,7.752198
0.000149,74.91,1.1707463419999997,7.857358
0.000149,43.185,0.8461886267,5.6791183
0.000149,281.53,3.120084734,20.940166
0.000149,43.185,0.8461886267,5.6791183
0.000149,75.894,1.1761781369999997,7.893813
0.000149,75.894,1.1761781369999997,7.893813
0.000149,51.114,0.9375620423,6.2923627
0.000149,249.9,2.8086094719999997,18.849728
0.000149,75.894,1.1761781369999997,7.893813
0.000149,253.66,2.8050339189999995,18.825730999999998
0.000149,44.214,0.8637291153000001,5.7968397000000005
0.000149,44.17,0.8750095029999999,5.872547
0.000149,349.5,3.9945021109999996,26.808739
0.000149,46.88,0.8971116265999999,6.0208834
0.000149,43.185,0.8461886267,5.6791183
0.000149,280.54,3.103307781,20.827569
0.000149,42.498,0.8370882431,5.6180419
0.000149,248.19,2.7833347211999997,18.6800988
0.000149,74.224,1.149858479,7.717171
0.000149,43.185,0.8461886267,5.6791183
0.000149,281.53,3.120084734,20.940166
0.000149,44.17,0.8634217879,5.7947771
0.000149,46.88,0.8971116265999999,6.0208834
0.000149,84.99,1.450296268,9.733532
0.000149,44.17,0.8634217879,5.7947771
0.000149,66.843,1.0918613762999998,7.327928699999999
0.000149,70.111,1.125685911,7.554939
0.000149,75.894,1.1761781369999997,7.893813
0.000149,44.17,0.8634217879,5.7947771
0.000149,280.54,3.103307781,20.827569
0.000149,73.954,1.1453516759999998,7.686924
0.000149,45.895,0.8798767072,5.9052128
0.000149,43.185,0.8461886267,5.6791183
0.000149,42.498,0.8370882431,5.6180419
0.000149,75.894,1.1761781369999997,7.893813
0.000277,37.395,1.4812460321999998,5.3474585999999995
0.000149,252.56,2.8419623769999998,19.073573
0.000149,74.91,1.1589528429999998,7.778206999999999
0.000149,250.89,2.8166690459,18.9038191
0.000149,75.894,1.1761781369999997,7.893813
0.000149,74.91,1.1589528429999998,7.778206999999999
0.000149,74.224,1.149858479,7.717171
0.000149,74.91,1.1589528429999998,7.778206999999999
0.000277,36.7,1.4652149342,5.2895845999999995
0.000149,74.224,1.1502689739999998,7.719926
0.000149,43.185,0.8461886267,5.6791183
0.000149,42.498,0.8370882431,5.6180419
0.000149,75.894,1.1761781369999997,7.893813
0.000149,283.98,3.1539855119999993,21.167688
