3,4096,1024,32768,1,8,4,3.2
2,128,32,64,4,2,8,3.2
1,8,8,65536,16,1,4,3.4
12,512,4,8192,2,1,4,3.3
9,256,512,2048,8,1,2,2.9
8,1024,256,32768,2,8,8,3.7
4,32,4,32768,8,2,2,3.6
15,256,1024,2048,16,2,8,2.8
6,16,4096,1024,2,4,4,2.5
11,256,4,2048,1,4,4,3.4
12,4096,4096,1024,2,2,8,2.8
16,512,1024,8192,4,2,4,2.7
13,4096,128,2048,2,2,16,2.9
14,4,512,2048,16,8,2,2.0
9,8,4096,65536,16,2,4,2.9
8,128,512,2048,1,1,1,2.1
14,512,16,256,1,2,2,2.3
4,32,16,256,1,1,16,3.0
15,128,8,32768,1,1,16,2.5
8,512,16,4096,16,16,4,2.4
3,1024,1024,1024,4,16,2,2.3
10,512,128,65536,16,8,2,3.5
15,8,8,64,4,16,8,3.3
12,1024,1024,64,4,8,16,2.2
11,256,512,8192,8,16,16,3.3
5,4096,16,128,2,2,8,2.0
8,16,8,1024,1,16,1,2.7
16,4,32,65536,4,4,2,2.5
7,128,1024,64,1,1,1,3.0
6,16,64,64,8,1,4,2.8
15,64,512,32768,16,2,2,2.1
1,512,32,128,2,16,1,2.6
12,4096,32,128,4,1,1,3.5
2,4096,256,2048,8,1,2,2.2
10,8,1024,32768,8,16,2,3.0
11,128,128,64,4,2,8,3.7
11,256,4,16384,8,2,2,3.2
12,32,4,1024,2,16,2,2.8
16,4096,32,256,16,1,8,2.3
8,4096,4,2048,1,1,16,2.7
2,256,64,64,4,1,4,3.4
9,32,1024,32768,4,2,8,3.0
9,1024,8,2048,8,1,16,2.3
4,2048,32,1024,8,2,16,2.9
10,128,2048,1024,4,2,8,3.8
9,256,2048,128,8,1,2,3.4
5,8,4,65536,16,16,8,2.6
16,256,64,128,4,16,4,3.2
5,256,512,2048,8,1,2,3.5
14,4096,1024,512,8,8,8,3.9
2,512,8,256,4,16,8,2.7
2,4,128,2048,8,8,2,3.7
14,32,1024,16384,1,2,8,3.2
2,4096,32,1024,16,4,8,2.9
10,4096,512,256,8,1,2,2.9
5,128,4,32768,4,16,4,3.1
2,512,8,16384,4,8,2,3.5
8,32,16,256,4,1,2,2.9
5,8,32,64,8,1,4,3.2
6,256,32,4096,4,16,8,3.1
9,256,512,2048,8,1,2,2.3
1,128,32,128,8,1,16,3.0
6,8,32,64,16,16,1,2.9
9,16,512,1024,8,1,2,2.2
10,4,256,1024,2,2,8,3.2
1,8,32,16384,4,4,8,2.6
9,256,8,16384,4,1,16,2.9
4,16,32,256,1,8,1,3.2
1,64,32,16384,2,2,2,3.5
9,256,512,2048,8,8,2,2.6
2,2048,64,1024,1,16,1,3.2
2,512,32,128,2,16,8,2.0
9,512,8,2048,8,1,2,2.9
1,4,32,32768,1,16,1,3.2
6,512,32,512,2,16,1,3.4
9,256,64,2048,8,1,2,3.0
5,128,32,64,1,2,8,3.2
1,512,32,128,1,16,2,2.6
9,256,512,2048,8,1,8,2.9
2,128,32,64,2,8,1,2.0
1,512,32,64,2,16,16,2.1
9,256,512,2048,8,8,2,2.9
2,8,2048,256,16,2,2,3.2
5,512,128,4096,2,2,1,3.8
9,32,512,2048,8,1,2,3.6
1,16,32,2048,1,16,1,3.2
1,128,32,8192,2,16,4,2.6
9,256,256,2048,8,1,2,2.0
8,128,8,64,8,16,2,3.5
2,512,32,128,2,16,1,2.6
11,8,512,1024,4,1,2,2.9
9,1024,32,64,4,16,1,2.6
1,512,256,128,2,16,2,2.8
9,256,256,2048,8,1,8,2.4
12,512,32,4096,2,4,2,3.2
3,512,32,128,2,16,16,3.2
9,512,2048,2048,8,1,2,2.2
2,2048,32,128,8,16,16,3.2
1,512,32,1024,1,1,1,2.6
9,1024,64,512,8,1,2,2.9
7,16,256,128,16,16,1,3.2
1,8,32,128,2,16,1,3.4
9,256,32,2048,8,1,2,3.0
1,16,32,2048,2,16,1,3.8
1,512,32,128,4,16,2,2.6
8,256,8,2048,2,1,2,3.5
1,128,32,64,2,8,8,3.1
1,4,256,128,1,16,4,2.6
9,16,64,1024,8,1,2,2.9
4,16,256,64,2,8,1,3.2
1,256,32,128,8,16,8,2.6
13,256,8,2048,8,1,16,3.1
2,8,32,4096,2,8,1,3.2
1,512,32,128,4,8,1,2.2
9,64,512,64,8,1,2,2.6
2,128,32,64,4,1,1,3.0
1,512,32,128,2,16,1,2.8
9,256,64,2048,8,1,2,3.5
2,128,32,2048,2,8,1,2.0
1,512,4,128,1,16,1,3.6
9,256,64,2048,8,1,2,2.2
2,16,16,64,2,8,2,3.2
1,512,32,128,1,16,8,2.6
9,64,32,2048,8,1,2,2.9
2,128,32,256,2,8,2,3.2
2,512,32,64,4,2,8,2.0
9,256,64,2048,8,1,2,2.6
2,128,32,64,2,8,1,3.2
1,512,32,64,1,16,1,2.1
9,256,512,1024,8,1,2,3.8
2,128,32,64,2,8,1,2.3
1,8,32,64,1,16,4,2.6
9,256,4,2048,8,1,2,2.8
5,128,32,64,2,8,1,2.6
1,128,16,128,2,16,8,3.2
7,1024,512,2048,8,1,2,2.9
2,128,32,8192,2,8,1,2.0
1,512,32,8192,2,16,1,2.2
9,1024,64,1024,8,1,2,2.9
1,128,4,64,2,8,1,2.0
1,512,256,128,8,2,2,3.2
9,256,8,1024,1,8,2,2.2
2,128,32,64,2,8,1,2.2
1,16,32,128,1,1,1,2.6
9,1024,64,1024,8,1,2,2.2
1,128,32,128,4,8,1,2.0
1,2048,32,64,2,8,1,2.0
9,16,64,1024,8,1,2,3.1
2,16,32,1024,2,8,1,2.0
1,512,512,32768,8,8,8,2.6
9,16,64,1024,8,1,2,3.0
2,128,128,1024,2,8,1,2.0
1,512,32,128,4,1,8,3.9
9,16,64,512,8,1,2,2.9
2,128,32,64,2,4,1,2.6
3,128,32,64,2,1,2,3.0
9,16,4,1024,8,1,16,3.7
2,128,32,64,2,8,1,2.5
1,128,32,128,1,1,8,2.5
9,16,64,1024,8,16,2,2.9
1,16,32,64,2,8,2,2.0
1,512,64,128,4,8,1,2.3
10,8,512,1024,8,1,2,3.5
5,128,32,64,2,8,1,2.0
1,256,2048,64,1,8,8,3.2
9,16,64,128,8,2,2,2.9
8,16,32,64,1,1,1,2.4
1,64,32,1024,2,16,2,2.0
9,16,4,1024,8,1,2,2.6
2,32,32,64,2,16,1,2.0
1,128,256,64,8,2,1,2.0
9,256,64,2048,8,1,2,2.5
1,16,32,64,1,8,1,2.7
1,128,32,64,2,1,8,3.9
9,16,64,1024,8,1,2,2.8
2,512,32,64,1,8,1,2.6
1,128,32,128,1,16,8,2.2
9,256,64,1024,8,8,2,2.9
2,1024,64,64,1,8,8,2.1
1,512,32,64,2,1,2,2.6
11,16,64,256,8,16,2,3.6
1,128,32,128,2,8,8,2.0
