53.466384,17.661775,5.834288
19.980159,31.305628,49.050779
0.000000,0.000000,0.000000
72.971014,21.761156,6.489534
100.700000,29.937519,8.900249
77.632371,20.303660,5.310138
0.000000,0.000000,0.000000
56.446188,16.236463,4.670337
61.552567,20.533589,6.849890
78.918495,26.275351,8.748191
12.029024,2.069507,0.356044
45.867311,12.425944,3.366321
29.437575,6.382466,1.383805
0.000000,0.000000,0.000000
21.802998,3.621885,0.601663
79.166667,28.388602,10.179950
60.956416,19.752979,6.400970
6.253105,12.632988,25.522103
17.917889,4.251551,1.008807
79.166667,26.811878,9.080549
56.069042,31.358451,17.538242
34.497192,7.026722,1.431271
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
78.918495,22.026381,6.147627
77.223926,24.960925,8.068067
79.667722,30.979100,12.046342
22.514905,5.656147,1.420925
57.346241,24.275065,10.275805
61.552567,32.407666,17.062762
35.406733,9.456077,2.525435
20.467480,36.812728,66.211225
40.676728,8.900683,1.947604
19.980159,18.515690,17.158561
0.000000,0.000000,0.000000
78.918495,26.840191,9.128353
0.000000,0.000000,0.000000
72.971014,24.279860,8.078709
13.622829,2.964501,0.645113
79.166667,20.015599,5.060516
19.980159,30.677603,47.102496
88.037539,20.041557,4.562418
100.700000,27.603465,7.566547
35.912981,22.393712,13.963707
89.273050,22.868810,5.858234
100.700000,25.411208,6.412408
0.000000,0.000000,0.000000
53.224101,17.435330,5.711524
77.223926,34.478548,15.393808
17.974805,3.710922,0.766125
19.980159,28.612358,40.973999
0.000000,0.000000,0.000000
50.817434,13.563240,3.620047
19.980159,18.999260,18.066517
59.410529,12.368764,2.575071
77.461538,24.500332,7.749217
19.980159,17.779667,15.821524
79.416404,32.557087,13.346914
77.223926,39.963344,20.681011
61.552567,28.034534,12.768519
100.700000,29.872312,8.861519
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
100.700000,31.184793,9.657312
89.273050,29.515721,9.758575
20.467480,20.004318,19.551637
100.700000,27.305615,7.404137
