161.116822,30.762450,5.873554
195.155039,97.996989,49.209131
0.000000,0.000000,0.000000
55.944444,19.064617,6.496796
75.600601,25.956837,8.912064
80.686759,20.711047,5.316206
0.000000,0.000000,0.000000
42.960751,14.173482,4.676073
111.393805,27.636435,6.856508
60.956416,23.104381,8.757280
9.222251,1.813585,0.356647
36.492404,11.088056,3.369057
23.902305,5.756213,1.386226
0.000000,0.000000,0.000000
16.368617,3.139345,0.602096
82.540984,29.000475,10.189211
48.883495,17.699971,6.408891
132.500000,58.031432,25.416205
13.479500,3.665754,0.996903
82.540984,27.451414,9.129769
168.959732,55.083942,17.958366
25.600548,6.057614,1.433356
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
60.956416,19.357006,6.146911
129.102564,32.407767,8.135109
82.540984,31.610201,12.105560
16.295239,4.581342,1.288026
93.587361,31.042156,10.296428
111.393805,43.549000,17.025322
25.024392,7.622030,2.321549
148.964497,97.799402,64.208071
31.185491,7.800231,1.951023
195.155039,45.476728,10.597384
0.000000,0.000000,0.000000
60.956416,23.595953,9.133887
0.000000,0.000000,0.000000
53.450106,21.939725,9.005623
10.838434,2.646908,0.646415
0.000000,0.000000,0.000000
195.155039,95.529803,46.762530
66.094248,17.371161,4.565560
0.000000,0.000000,0.000000
132.500000,42.939389,13.915405
65.903141,19.658634,5.864089
75.828313,29.452783,11.439875
68.080021,13.403814,2.638986
41.406250,15.397575,5.725834
129.102564,51.966226,20.917389
195.155039,58.393084,17.472017
195.155039,85.269854,37.257291
0.000000,0.000000,0.000000
48.883495,19.026139,7.405239
195.155039,59.435126,18.101168
66.076115,26.051577,10.271255
195.155039,98.448419,49.663546
195.155039,88.339436,39.987980
82.540984,33.171977,13.331317
195.155039,84.369596,36.474737
93.587361,37.153454,14.749633
195.155039,74.296283,28.284884
195.155039,100.159336,51.404732
111.393805,37.868820,12.873674
195.155039,96.343922,47.562960
195.155039,84.199557,36.327862
0.000000,0.000000,0.000000
195.155039,94.492848,45.752845
195.155039,93.775714,45.061017
0.000000,0.000000,0.000000
195.155039,99.323077,50.549930
132.500000,59.114601,26.373857
147.222222,105.705621,75.896682
116.013825,43.625819,16.405045
195.155039,96.572570,47.788985
195.155039,82.200113,34.623029
195.155039,91.909702,43.285550
195.155039,89.926922,41.438086
111.393805,39.437445,13.962285
195.155039,69.636742,24.848325
93.587361,37.132789,14.733229
148.964497,103.848657,72.396737
195.155039,83.424257,35.661937
129.102564,50.618134,19.846201
148.964497,103.729800,72.231113
116.013825,53.822840,24.970283
195.155039,99.688729,50.922809
53.792735,18.771191,6.550282
195.155039,92.212958,43.571663
195.155039,97.455109,48.666426
111.393805,42.294080,16.058247
195.155039,100.313697,51.563300
195.155039,94.240348,45.508654
0.000000,0.000000,0.000000
116.013825,30.454084,7.994316
195.155039,96.527059,47.743954
148.964497,95.799948,61.609512
0.000000,0.000000,0.000000
195.155039,68.888135,24.316949
147.222222,86.287546,50.573483
195.155039,82.499051,34.875315
93.587361,35.784283,13.682562
148.964497,95.275616,60.936956
195.155039,98.082199,49.294744
168.959732,69.866977,28.890875
147.222222,78.891176,42.274988
195.155039,100.411845,51.664249
0.000000,0.000000,0.000000
148.964497,102.462962,70.477589
195.155039,96.598981,47.815128
147.222222,81.466342,45.079912
148.964497,108.901570,79.613278
195.155039,97.704749,48.916072
147.222222,98.173031,65.465280
148.964497,115.801933,90.022038
116.013825,47.629846,19.554585
195.155039,83.435208,35.671300
0.000000,0.000000,0.000000
195.155039,100.600180,51.858237
0.000000,0.000000,0.000000
148.964497,103.329133,71.674191
147.222222,81.415215,45.023348
195.155039,55.988089,16.062440
148.964497,103.613628,72.069414
168.959732,76.911900,35.010948
195.155039,88.673346,40.290850
147.222222,92.418617,58.015703
195.155039,87.295393,39.048367
0.000000,0.000000,0.000000
148.964497,103.017398,71.242373
187.873134,60.768561,19.655913
147.222222,117.892177,94.405349
147.222222,103.970307,73.425225
195.155039,84.632593,36.702489
195.155039,89.761323,41.285611
148.964497,109.664952,80.733342
0.000000,0.000000,0.000000
147.222222,52.191703,18.502464
148.964497,116.571224,91.222074
195.155039,100.560004,51.816825
148.964497,73.810137,36.572046
147.222222,104.684418,74.437318
195.155039,100.115363,51.359606
147.222222,115.913361,91.262766
168.959732,71.236799,30.034858
195.155039,92.838452,44.164773
147.222222,116.212322,91.734138
148.964497,91.673071,56.415805
195.155039,81.969954,34.429413
132.500000,54.370790,22.310814
148.964497,105.148681,74.220673
195.155039,96.170640,47.392023
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
116.013825,54.403135,25.511625
148.964497,116.697119,91.419217
114.954338,73.203007,46.615729
147.222222,90.831020,56.039598
148.964497,101.842598,69.626756
147.222222,117.017565,93.009807
195.155039,90.785694,42.233305
195.155039,95.614247,46.845238
148.964497,120.327140,97.195109
195.155039,94.010572,45.287008
147.222222,112.056726,85.290859
147.222222,107.236242,78.110569
195.155039,100.344202,51.594666
147.222222,117.328669,93.505019
147.222222,106.364905,76.846367
195.155039,91.187144,42.607638
147.222222,87.235214,51.690448
147.222222,117.508525,93.791910
195.155039,100.758332,52.021416
147.222222,105.201128,75.173960
168.959732,74.760260,33.079458
195.155039,100.889212,52.156651
148.964497,106.607505,76.294421
148.964497,107.186839,77.125884
0.000000,0.000000,0.000000
147.222222,118.016084,94.603898
147.222222,117.011621,93.000358
195.155039,99.468236,50.697794
195.155039,93.913684,45.193709
147.222222,116.050266,91.478474
195.155039,100.965853,52.235923
168.959732,75.598665,33.825564
195.155039,93.756982,45.043017
195.155039,96.277997,47.497891
147.222222,106.829153,77.518651
147.222222,108.480254,79.933350
0.000000,0.000000,0.000000
147.222222,110.556698,83.022680
148.964497,117.104569,92.058714
195.155039,92.505532,43.848590
0.000000,0.000000,0.000000
195.155039,86.059322,37.950375
0.000000,0.000000,0.000000
147.222222,96.018710,62.623648
148.964497,114.292504,87.690535
195.155039,92.806738,44.134605
148.964497,116.370816,90.908687
147.222222,106.016897,76.344333
195.155039,98.938624,50.159357
148.964497,115.948838,90.250586
148.964497,119.573727,95.981771
93.587361,38.156727,15.556971
148.964497,106.846365,76.636688
148.964497,99.603367,66.598626
65.903141,22.729032,7.838912
148.964497,115.740063,89.925872
148.964497,117.396894,92.518895
195.155039,100.472951,51.727149
147.222222,120.685498,98.932004
0.000000,0.000000,0.000000
195.155039,101.095370,52.370023
147.222222,84.084819,48.024386
148.964497,116.538261,91.170491
0.000000,0.000000,0.000000
148.964497,115.482301,89.525774
148.964497,107.209798,77.158927
75.600601,29.832450,11.772063
148.964497,120.572260,97.591508
148.964497,113.366365,86.275139
129.102564,51.413062,20.474442
148.964497,111.982571,84.181777
147.222222,114.183507,88.559139
53.792735,21.169006,8.330620
148.964497,121.399888,98.935874
148.964497,110.481876,81.940631
168.959732,75.655084,33.876070
147.222222,119.839663,97.550116
148.964497,118.436462,94.164689
195.155039,100.511460,51.766809
147.222222,118.240352,94.963795
148.964497,100.043064,67.187919
93.587361,37.497797,15.024302
148.964497,120.977820,98.249135
148.964497,116.882627,91.710097
195.155039,100.073009,51.316160
147.222222,120.780879,99.088442
147.222222,118.184966,94.874849
195.155039,45.309178,10.519439
147.222222,120.618528,98.822237
147.222222,118.496660,95.375944
0.000000,0.000000,0.000000
147.222222,119.788954,97.467578
148.964497,121.090289,98.431898
42.525338,16.875147,6.696492
148.964497,117.799995,93.155343
147.222222,99.679297,67.489554
21.705821,5.323711,1.305728
147.222222,113.420298,87.379227
147.222222,121.197530,99.773261
195.155039,101.218402,52.497568
147.222222,108.138528,79.430544
148.964497,85.887279,49.519348
195.155039,100.701955,51.963218
147.222222,95.068128,61.389842
147.222222,119.232458,96.564083
195.155039,76.910420,30.310325
148.964497,116.448179,91.029598
148.964497,117.882431,93.285769
195.155039,100.967432,52.237556
147.222222,120.710727,98.973370
147.222222,120.557505,98.722270
195.155039,94.578806,45.836123
148.964497,113.728589,86.827346
147.222222,99.761609,67.601062
195.155039,101.242201,52.522257
147.222222,101.382215,69.815231
148.964497,120.860626,98.058875
195.155039,62.315447,19.898103
147.222222,114.877824,89.639419
147.222222,120.484701,98.603071
195.155039,94.875087,46.123750
147.222222,119.009828,96.203813
148.964497,98.393594,64.990649
0.000000,0.000000,0.000000
147.222222,118.353032,95.144877
148.964497,111.136949,82.915202
195.155039,100.536305,51.792404
148.964497,115.470798,89.507940
147.222222,96.815612,63.667446
195.155039,99.071084,50.293755
148.964497,86.122514,49.790974
148.964497,110.096231,81.369590
195.155039,62.288331,19.880789
148.964497,121.447272,99.013121
147.222222,120.934567,99.340775
116.013825,41.295219,14.699068
147.222222,121.417494,100.135752
147.222222,120.386134,98.441805
0.000000,0.000000,0.000000
148.964497,103.897743,72.465192
147.222222,117.972664,94.534299
195.155039,90.177049,41.668923
147.222222,115.284932,90.275880
147.222222,122.061465,101.200763
195.155039,100.634334,51.893455
147.222222,118.271647,95.014069
147.222222,121.441862,100.175949
132.500000,57.212991,24.704350
148.964497,115.231986,89.138089
147.222222,120.224945,98.178367
195.155039,100.368177,51.619323
60.956416,24.349752,9.726793
147.222222,119.449099,96.915309
195.155039,101.443021,52.730826
148.964497,107.269706,77.245183
148.964497,121.206712,98.621264
195.155039,73.997621,28.057937
148.964497,119.466065,95.809007
147.222222,108.225571,79.558466
195.155039,101.022055,52.294093
147.222222,113.636994,87.713432
147.222222,113.754964,87.895642
195.155039,101.397163,52.683162
148.964497,121.277419,98.736361
147.222222,111.315544,84.166305
195.155039,96.356763,47.575640
147.222222,121.219253,99.809031
147.222222,121.529278,100.320218
195.155039,100.891070,52.158571
147.222222,121.814311,100.791348
147.222222,122.459058,101.861123
195.155039,100.653752,51.913483
148.964497,108.647988,79.242944
147.222222,119.208925,96.525969
195.155039,100.612291,51.870724
147.222222,120.088688,97.955952
147.222222,121.888351,100.913910
195.155039,98.823033,50.042222
147.222222,105.885390,76.155051
147.222222,121.795929,100.760932
195.155039,101.250834,52.531216
148.964497,121.431166,98.986862
148.964497,121.052526,98.370513
193.653846,99.922476,51.558497
147.222222,118.831112,95.915094
148.964497,116.682328,91.396043
168.959732,75.882855,34.080356
148.964497,120.285644,97.128084
147.222222,107.161774,78.002123
195.155039,99.788282,51.024567
147.222222,107.652950,78.718806
147.222222,115.836135,91.141202
132.500000,57.308739,24.787106
147.222222,118.586659,95.520877
148.964497,106.116899,75.593825
195.155039,99.378865,50.606733
147.222222,120.482396,98.599298
147.222222,111.518964,84.474200
195.155039,89.586175,41.124650
147.222222,119.325608,96.715024
147.222222,122.219505,101.462994
195.155039,81.243789,33.822100
148.964497,121.742401,99.494930
147.222222,122.376037,101.723057
171.258503,68.103587,27.082442
148.964497,121.868046,99.700405
0.000000,0.000000,0.000000
195.155039,94.440910,45.702564
147.222222,108.875426,80.516774
147.222222,121.073248,99.568741
195.155039,99.565118,50.796602
147.222222,119.891845,97.635088
147.222222,121.116345,99.639638
195.155039,101.291532,52.573454
147.222222,110.205117,82.495479
148.964497,115.796692,90.013890
195.155039,93.481908,44.779101
147.222222,121.923906,100.972792
148.964497,121.999413,99.915464
195.155039,101.399560,52.685654
148.964497,115.680770,89.833758
147.222222,113.913016,88.140058
0.000000,0.000000,0.000000
147.222222,122.550728,102.013683
147.222222,119.706105,97.332804
195.155039,100.375924,51.627292
148.964497,118.706914,94.595233
147.222222,116.228120,91.759082
195.155039,98.770970,49.989509
147.222222,118.805075,95.873066
148.964497,109.560926,80.580251
195.155039,100.155860,51.401165
147.222222,121.890383,100.917275
147.222222,120.643964,98.863921
132.500000,54.204761,22.174763
147.222222,122.451784,101.849022
147.222222,121.938467,100.996911
195.155039,101.600461,52.894630
148.964497,122.283995,100.382143
147.222222,122.282012,101.566802
93.587361,35.384033,13.378194
148.964497,122.367960,100.520043
148.964497,122.354368,100.497714
132.500000,59.697693,26.896714
