,reward1,reward2,reward3,core,l1i_size,l1d_size,l2_size,l1i_assoc,l1d_assoc,l2_assoc,clock_rate,latency,Area,energy,power
191,116.013825,77.344349,51.564099,2.0,8.0,4.0,128.0,4.0,2.0,4.0,2.8,0.000171,13.222,0.3077960328,1.7999768
192,147.222222,116.695046,92.497814,1.0,16.0,32.0,256.0,2.0,2.0,8.0,3.9,0.000217,23.817,0.7450119949999999,3.433235
193,147.222222,99.866373,67.743118,1.0,1024.0,32.0,128.0,2.0,2.0,8.0,3.9,0.000171,14.882,0.3272770881,1.9139011
194,195.155039,99.848432,51.086098,2.0,8.0,4.0,64.0,4.0,2.0,8.0,2.1,0.000171,21.941,0.446870709,2.613279
195,148.964497,117.660459,92.934785,1.0,64.0,32.0,128.0,2.0,2.0,8.0,2.8,0.000129,23.691,0.447031311,3.465359
196,148.964497,116.146803,90.559027,1.0,8.0,32.0,128.0,8.0,2.0,8.0,2.8,0.000169,14.238,0.3219284548999999,1.9049021
197,195.155039,100.758332,52.021416,2.0,4.0,4.0,64.0,4.0,2.0,8.0,3.6,0.000169,15.943,0.330374044,1.954876
198,148.964497,119.073853,95.180952,1.0,4.0,8.0,256.0,2.0,2.0,1.0,2.6,0.000129,23.656,0.4389939143999999,3.4030536
199,147.222222,118.793489,95.854368,1.0,16.0,32.0,128.0,2.0,2.0,8.0,3.9,0.000169,13.812,0.3143312965,1.8599485
200,195.155039,97.819797,49.031338,2.0,8.0,4.0,64.0,4.0,8.0,8.0,3.6,0.000171,13.97,0.3158167536,1.8468816
201,147.222222,119.237612,96.572433,1.0,4.0,4.0,128.0,4.0,2.0,8.0,3.9,0.000129,26.667,0.4657650779999999,3.610582
202,148.964497,114.621775,88.196527,1.0,4.0,256.0,128.0,4.0,2.0,8.0,2.8,0.000171,13.958,0.3134684961,1.8331491
203,195.155039,99.682638,50.916586,2.0,16.0,64.0,64.0,1.0,2.0,8.0,3.6,0.000169,15.337,0.3392236952,2.0072408
204,147.222222,119.976187,97.772505,1.0,64.0,32.0,64.0,2.0,2.0,4.0,3.9,0.000129,24.035,0.4485195711,3.4768959
205,147.222222,107.588249,78.624212,1.0,4.0,32.0,1024.0,4.0,2.0,8.0,3.4,0.000171,13.109,0.3096209448,1.8106488
206,195.155039,61.715771,19.516977,2.0,4096.0,4.0,64.0,4.0,2.0,8.0,2.6,0.000171,19.32,0.3850266266999999,2.2516177
207,147.222222,121.131351,99.664331,1.0,4.0,32.0,128.0,1.0,2.0,1.0,3.7,0.000129,91.502,1.17011385,9.07065
208,148.964497,118.848062,94.820324,1.0,4.0,32.0,128.0,2.0,2.0,8.0,2.7,0.000171,12.476,0.3037437261,1.7762791
209,1.433688,0.375637,0.09842,13.0,64.0,32.0,65536.0,1.0,2.0,8.0,3.6,0.000169,13.918,0.3155267855999999,1.8670224
210,147.222222,104.145438,73.672792,1.0,256.0,32.0,1024.0,2.0,2.0,8.0,3.9,0.000468,612.54,22.4359668,47.9401
211,147.222222,92.837114,58.542315,1.0,512.0,32.0,2048.0,2.0,2.0,8.0,3.9,0.000171,20.599,0.410903595,2.4029450000000003
212,116.013825,69.968476,42.198312,2.0,512.0,4.0,64.0,4.0,2.0,8.0,2.9,0.000171,30.482,0.517103145,3.023995
213,147.222222,120.203745,98.143745,1.0,32.0,32.0,128.0,2.0,2.0,1.0,3.3,0.000217,30.59,0.910365127,4.195231
214,147.222222,118.767084,95.811761,1.0,4.0,32.0,128.0,2.0,2.0,8.0,3.5,0.000171,12.686,0.3084497658,1.8037998
215,195.155039,99.015407,50.237241,2.0,64.0,4.0,64.0,4.0,2.0,8.0,2.3,0.000171,13.918,0.3159571959,1.8477029
216,147.222222,118.709247,95.718467,1.0,4.0,32.0,128.0,2.0,2.0,8.0,3.4,0.000129,24.295,0.4545847769999999,3.523913
217,148.964497,121.948121,99.831466,1.0,4.0,8.0,64.0,2.0,2.0,1.0,2.4,0.000171,13.918,0.3162651498,1.8495038
218,0.0,0.0,0.0,2.0,8.0,4.0,64.0,8.0,1.0,8.0,3.6,0.000169,12.13,0.2996885957,1.7733053
219,148.964497,121.106441,98.458159,1.0,4.0,32.0,128.0,2.0,2.0,1.0,2.8,0.0,0.0,0.0,0.0
220,147.222222,119.799481,97.48471,1.0,64.0,32.0,128.0,2.0,2.0,1.0,3.8,0.000169,12.55,0.3038686924,1.7980396
221,0.0,0.0,0.0,2.0,64.0,4.0,64.0,16.0,1.0,8.0,3.6,0.000171,12.871,0.3105350082,1.8159942
222,147.222222,110.188456,82.470537,1.0,4.0,512.0,64.0,1.0,1.0,8.0,3.9,0.0,0.0,0.0,0.0
223,147.222222,109.084922,80.82693,1.0,512.0,32.0,64.0,2.0,2.0,4.0,3.6,0.000171,17.357,0.367069455,2.146605
224,16.452622,6.108105,2.267659,12.0,8.0,4.0,8192.0,4.0,2.0,8.0,3.6,0.000171,16.262,0.374533776,2.190256
225,147.222222,121.581235,100.406015,1.0,16.0,8.0,64.0,2.0,2.0,4.0,3.9,0.00045,184.4,10.33150995,22.958911
226,148.964497,120.152293,96.912848,1.0,4.0,32.0,128.0,2.0,2.0,2.0,2.1,0.000171,12.711,0.301500018,1.763158
227,80.284522,22.679252,6.406571,2.0,4.0,4.0,16384.0,4.0,2.0,16.0,2.3,0.000169,12.921,0.30871399,1.82671
228,148.964497,115.865682,90.121181,1.0,4.0,256.0,64.0,2.0,2.0,8.0,2.9,0.000129,155.91,1.466449425,11.367825
229,147.222222,120.28472,98.276019,1.0,64.0,8.0,128.0,2.0,1.0,1.0,3.2,0.000169,14.542,0.3319791384,1.9643736
230,0.0,0.0,0.0,2.0,32.0,4.0,64.0,16.0,4.0,4.0,2.7,0.000171,12.71,0.308034612,1.801372
231,147.222222,116.064019,91.500157,1.0,256.0,32.0,64.0,2.0,2.0,1.0,3.3,0.0,0.0,0.0,0.0
232,0.0,0.0,0.0,1.0,4.0,1024.0,128.0,2.0,16.0,2.0,3.7,0.000171,13.711,0.330845499,1.934769
233,115.481651,78.059887,52.764624,2.0,4.0,4.0,64.0,1.0,2.0,8.0,3.6,0.0,0.0,0.0,0.0
234,147.222222,119.85526,97.57551,1.0,64.0,32.0,128.0,2.0,2.0,1.0,3.9,0.000218,23.098,0.7314162472,3.3551204
235,148.964497,121.496095,99.092746,1.0,4.0,8.0,64.0,2.0,2.0,1.0,2.1,0.000171,12.871,0.3102460353,1.8143043
236,0.0,0.0,0.0,2.0,4.0,4.0,4096.0,8.0,4.0,8.0,3.1,0.000169,12.13,0.3019227249999999,1.786525
237,147.222222,121.16936,99.726886,1.0,16.0,8.0,128.0,2.0,2.0,1.0,3.4,0.0,0.0,0.0,0.0
238,148.964497,119.027834,95.107395,1.0,4.0,32.0,128.0,4.0,2.0,4.0,2.1,0.000171,12.472,0.3035531979,1.7751649
239,82.540984,33.583106,13.663818,8.0,4.0,4.0,64.0,4.0,2.0,1.0,3.6,0.000169,13.398,0.3145744029999999,1.861387
240,147.222222,116.274499,91.832326,1.0,256.0,4.0,128.0,2.0,1.0,1.0,3.9,0.000305,85.794,3.951652285,12.956237
241,148.964497,119.952687,96.591117,1.0,4.0,32.0,128.0,2.0,2.0,4.0,2.5,0.000171,13.85,0.3296487897,1.9277707
242,195.155039,100.701955,51.963218,2.0,4.0,4.0,64.0,4.0,2.0,4.0,2.5,0.000169,13.222,0.3097422705,1.8327945
243,147.222222,109.199229,80.996411,1.0,4.0,32.0,1024.0,2.0,2.0,1.0,3.9,0.000129,23.35,0.4394855849999999,3.406865
244,148.964497,98.481107,65.106308,1.0,512.0,4.0,64.0,2.0,16.0,4.0,2.4,0.000171,19.744,0.373750083,2.185673
245,11.202809,4.067182,1.476591,14.0,4.0,512.0,64.0,4.0,2.0,8.0,3.6,0.000169,19.343,0.4595307729999999,2.719117
246,147.222222,120.402445,98.468482,1.0,32.0,32.0,128.0,1.0,2.0,1.0,3.5,0.000515,208.89,14.1502018,27.47612
247,147.222222,116.562684,92.288101,1.0,32.0,4.0,256.0,4.0,2.0,8.0,3.9,0.000171,12.612,0.3074325381,1.7978511
248,195.155039,84.397892,36.499207,2.0,128.0,1024.0,64.0,4.0,2.0,8.0,3.6,0.000171,15.006,0.3280207842,1.9182502
249,148.964497,120.984263,98.2596,1.0,4.0,32.0,128.0,1.0,2.0,1.0,2.6,0.000129,42.179,0.6256871519999999,4.850288
250,148.964497,115.994818,90.322178,1.0,4.0,256.0,128.0,2.0,2.0,4.0,2.9,0.000169,12.476,0.304482737,1.801673
251,111.393805,43.627055,17.086407,6.0,4.0,4.0,1024.0,4.0,2.0,8.0,3.6,0.000169,14.669,0.3312403718,1.9600022
252,148.964497,118.014778,93.49535,1.0,64.0,64.0,128.0,2.0,2.0,1.0,2.0,0.000226,71.684,2.34157809,10.360965
253,32.308083,12.855855,5.115531,12.0,64.0,32.0,64.0,2.0,2.0,4.0,3.4,0.000169,13.074,0.319998289,1.893481
254,195.155039,100.938938,52.208077,2.0,4.0,4.0,64.0,4.0,1.0,8.0,3.6,0.00045,131.59,8.99346375,19.985475
255,0.0,0.0,0.0,1.0,4.0,128.0,128.0,2.0,8.0,4.0,2.7,0.000129,23.492,0.4374243713999999,3.3908866
256,147.222222,115.588391,90.751762,1.0,128.0,16.0,256.0,2.0,2.0,4.0,3.1,0.0,0.0,0.0,0.0
257,168.959732,77.331718,35.3942,3.0,4.0,4.0,64.0,4.0,2.0,8.0,3.5,0.000171,14.85,0.3335738553,1.9507243
258,147.222222,121.507962,100.285029,1.0,4.0,16.0,128.0,2.0,2.0,1.0,3.9,0.000149,34.163,0.7452553860000001,5.001714000000001
259,147.222222,109.956859,82.124225,1.0,4.0,512.0,64.0,2.0,2.0,8.0,3.3,0.000171,12.458,0.3018637521,1.7652850999999998
260,195.155039,62.294523,19.884742,2.0,4096.0,8.0,64.0,4.0,2.0,8.0,3.6,0.000171,16.767,0.3686173641,2.1556571
261,147.222222,122.22608,101.47391,1.0,8.0,8.0,64.0,2.0,2.0,1.0,3.5,0.000129,91.539,1.14847281,8.902890000000001
262,147.222222,98.629894,66.076004,1.0,128.0,16.0,2048.0,2.0,2.0,4.0,3.9,0.000171,12.147,0.2983270788,1.7446028
263,195.155039,97.111072,48.323427,2.0,64.0,32.0,256.0,4.0,2.0,8.0,2.2,0.000171,27.465,0.4581453717,2.6792127
264,147.222222,119.203982,96.517965,1.0,4.0,128.0,128.0,2.0,2.0,1.0,3.9,0.000129,26.299,0.4725882749999999,3.663475
265,148.964497,119.767044,96.292372,1.0,16.0,8.0,64.0,4.0,2.0,8.0,2.5,0.000171,13.106,0.3136453956,1.8341836
266,195.155039,96.445291,47.6631,2.0,256.0,4.0,64.0,4.0,2.0,8.0,3.6,0.000169,13.206,0.3107032382999999,1.8384807
267,147.222222,121.990567,101.083235,1.0,4.0,32.0,64.0,2.0,2.0,1.0,3.9,0.000129,26.553,0.4791355409999999,3.714229
268,0.0,0.0,0.0,1.0,4.0,32.0,2048.0,2.0,8.0,4.0,3.9,0.000171,12.2,0.2994800805,1.7513455
269,195.155039,98.700682,49.918386,2.0,128.0,4.0,64.0,2.0,2.0,8.0,3.6,0.0,0.0,0.0,0.0
270,147.222222,119.192441,96.499277,1.0,128.0,32.0,64.0,2.0,2.0,1.0,3.9,0.000129,24.557,0.4574884509,3.5464221
271,0.0,0.0,0.0,1.0,4.0,8.0,64.0,2.0,16.0,4.0,3.9,0.000171,12.9,0.3137061348,1.8345388
272,168.959732,77.025913,35.114824,3.0,4.0,4.0,64.0,4.0,2.0,8.0,2.5,0.0,0.0,0.0,0.0
273,147.222222,121.19684,99.772125,1.0,4.0,8.0,64.0,2.0,2.0,4.0,3.0,0.000149,34.163,0.7511846919999999,5.041508
274,147.222222,121.19057,99.761802,1.0,4.0,32.0,64.0,2.0,2.0,4.0,3.7,0.000171,12.659,0.3034155600000001,1.7743600000000002
275,195.155039,98.07862,49.291147,2.0,128.0,32.0,64.0,1.0,1.0,8.0,3.0,0.000171,12.789,0.3034469555999999,1.7745436
276,148.964497,116.093575,90.476043,1.0,128.0,8.0,256.0,2.0,2.0,1.0,2.4,0.000129,24.6,0.463310079,3.5915510000000004
277,147.222222,117.982625,94.550263,1.0,128.0,32.0,64.0,2.0,2.0,4.0,3.1,0.000169,14.452,0.3306770609999999,1.956669
278,195.155039,62.306228,19.892216,2.0,4096.0,4.0,64.0,4.0,2.0,8.0,3.6,0.000171,13.429,0.3201727221,1.8723551
279,148.964497,113.323158,86.209388,1.0,4.0,8.0,512.0,2.0,4.0,8.0,2.9,0.000129,91.502,1.148041305,8.899545
280,148.964497,104.074582,72.712081,1.0,512.0,256.0,64.0,2.0,4.0,1.0,2.3,0.000169,17.047,0.3470428519999999,2.053508
281,195.155039,100.971119,52.241372,2.0,4.0,4.0,64.0,4.0,1.0,8.0,3.7,0.000169,17.752,0.411463286,2.434694
282,148.964497,120.94634,98.198011,1.0,32.0,8.0,64.0,4.0,2.0,1.0,2.4,0.000129,23.492,0.4371455894999999,3.3887255
283,147.222222,120.931415,99.335596,1.0,8.0,64.0,64.0,2.0,2.0,1.0,3.3,0.000169,12.454,0.3046737069999999,1.802803
284,116.013825,77.737465,52.089597,2.0,8.0,4.0,64.0,1.0,2.0,8.0,3.6,0.000171,12.48,0.3047489154,1.7821574
285,148.964497,121.913335,99.774521,1.0,4.0,32.0,64.0,2.0,2.0,1.0,2.8,0.000217,23.132,0.7374960481,3.3985993000000003
286,148.964497,117.449601,92.601989,1.0,128.0,8.0,64.0,2.0,2.0,8.0,2.5,0.000169,12.2,0.2998596406,1.7743174000000002
287,195.155039,100.298626,51.547808,2.0,4.0,4.0,64.0,2.0,2.0,8.0,2.4,0.000169,13.606,0.3230854119999999,1.911748
288,147.222222,122.382528,101.733848,1.0,4.0,8.0,64.0,2.0,2.0,1.0,3.7,0.000129,23.278,0.4430272799999999,3.43432
289,147.222222,120.661084,98.891981,1.0,4.0,8.0,64.0,2.0,2.0,8.0,3.9,0.000171,12.13,0.2975648292,1.7401452
290,0.0,0.0,0.0,2.0,4.0,4.0,2048.0,8.0,1.0,8.0,3.0,0.000171,12.966,0.3061159749,1.7901519
291,147.222222,118.531433,95.431929,1.0,4.0,8.0,128.0,8.0,2.0,1.0,3.2,0.0,0.0,0.0,0.0
292,147.222222,111.013614,83.710341,1.0,16.0,512.0,64.0,2.0,2.0,4.0,3.9,0.000171,14.061,0.317214747,1.855057
293,195.155039,99.846761,51.084388,2.0,64.0,4.0,64.0,4.0,1.0,2.0,2.2,0.000171,16.512,0.3616329204000001,2.1148124000000004
294,148.964497,113.367221,86.276443,1.0,8.0,32.0,64.0,2.0,8.0,1.0,2.2,0.000129,23.54,0.447046275,3.465475
295,147.222222,121.731863,100.654958,1.0,4.0,64.0,64.0,2.0,1.0,1.0,3.9,0.000169,13.768,0.3467731279999999,2.051912
296,195.155039,62.748877,20.175864,2.0,2048.0,2048.0,64.0,4.0,1.0,8.0,3.6,0.000171,12.381,0.3007543383,1.7587973
297,148.964497,121.313636,98.795341,1.0,4.0,8.0,64.0,2.0,2.0,1.0,2.0,0.000129,83.51,1.131901212,8.774428
298,147.222222,85.282834,49.402608,1.0,16.0,8.0,4096.0,2.0,2.0,1.0,3.9,0.000169,12.13,0.302831607,1.791903
299,195.155039,100.137033,51.381842,2.0,4.0,4.0,64.0,2.0,2.0,8.0,2.2,0.000171,44.866,0.6127695738,3.5834478
300,147.222222,107.915896,79.103824,1.0,512.0,128.0,64.0,2.0,2.0,1.0,3.4,0.000129,23.278,0.4444582769999999,3.4454130000000003
301,147.222222,121.072877,99.56813,1.0,32.0,32.0,64.0,2.0,1.0,4.0,3.9,0.000171,16.289,0.382692186,2.237966
302,195.155039,79.14512,32.097301,2.0,4.0,4.0,4096.0,4.0,1.0,8.0,3.3,0.000171,12.857,0.3040371963,1.7779953
303,168.959732,74.561876,32.904132,3.0,4.0,8.0,1024.0,2.0,2.0,1.0,3.5,0.000129,63.129,0.711495501,5.515469
304,147.222222,114.301413,88.742126,1.0,256.0,32.0,64.0,2.0,4.0,8.0,3.9,0.000149,40.289,0.8016536739999999,5.380226
305,195.155039,100.298637,51.547819,2.0,64.0,4.0,128.0,4.0,1.0,1.0,3.8,0.000171,14.521,0.3411279,1.9949
306,147.222222,121.978111,101.062593,1.0,4.0,32.0,64.0,2.0,1.0,1.0,3.1,0.000129,23.706,0.4430271896999999,3.4343193
307,147.222222,122.190467,101.414786,1.0,8.0,8.0,64.0,4.0,2.0,1.0,3.9,0.000171,12.177,0.2995412472000001,1.7517032
308,195.155039,94.864701,46.113651,2.0,4.0,4.0,1024.0,2.0,2.0,8.0,3.2,0.000171,12.336,0.2985010029,1.7456199
309,147.222222,121.148898,99.693207,1.0,4.0,8.0,128.0,2.0,2.0,1.0,3.1,0.000129,29.324,0.4952348054999999,3.8390295
310,147.222222,108.929243,80.596392,1.0,512.0,8.0,128.0,1.0,4.0,1.0,3.9,0.000171,12.421,0.3036557466,1.7757645999999998
311,116.013825,78.391859,52.97027,2.0,4.0,4.0,64.0,4.0,1.0,1.0,3.6,0.000171,16.37,0.375605091,2.196521
312,147.222222,122.078801,101.229512,1.0,4.0,8.0,64.0,1.0,2.0,1.0,3.1,0.000217,22.658,0.7252345933,3.3420949
313,148.964497,122.195411,100.236759,1.0,4.0,8.0,64.0,2.0,2.0,1.0,2.6,0.000171,12.04,0.2990473308,1.7488148
314,195.155039,96.873955,48.087732,2.0,64.0,4.0,512.0,4.0,1.0,4.0,2.0,0.000169,12.13,0.2984768487999999,1.7661352
315,148.964497,112.865617,85.514654,1.0,256.0,128.0,64.0,2.0,2.0,4.0,2.1,0.000129,27.207,0.4749045989999999,3.681431
316,147.222222,112.311876,85.679711,1.0,64.0,8.0,512.0,2.0,4.0,8.0,3.8,0.000169,14.795,0.3498622789999999,2.070191
317,195.155039,67.292731,23.203662,2.0,2048.0,1024.0,64.0,4.0,2.0,8.0,2.5,0.000171,17.303,0.3533206959,2.0662029
318,147.222222,116.391667,92.017495,1.0,4.0,8.0,512.0,2.0,1.0,1.0,3.5,0.000129,69.752,0.9842017589999998,7.629471
319,147.222222,114.087952,88.410979,1.0,128.0,8.0,64.0,2.0,8.0,1.0,3.5,0.000171,14.949,0.3289854294,1.9238914
320,201.4,82.745275,33.995931,2.0,64.0,4.0,4096.0,2.0,2.0,2.0,3.0,0.000171,14.505,0.342405612,2.0023720000000003
321,147.222222,85.290021,49.410935,1.0,4.0,8.0,4096.0,2.0,2.0,1.0,3.7,0.000125,55.879,0.650929625,5.207437
322,147.222222,120.929702,99.332782,1.0,4.0,8.0,64.0,2.0,4.0,4.0,3.9,0.000171,44.814,0.6126663069,3.5828439
323,195.155039,97.478941,48.690231,2.0,32.0,4.0,512.0,4.0,1.0,8.0,3.6,0.000171,12.831,0.3047575509,1.7822079
324,147.222222,122.456025,101.856077,1.0,8.0,8.0,64.0,2.0,2.0,1.0,3.9,0.000129,27.695,0.4690280684999999,3.6358765
325,147.222222,120.887387,99.263278,1.0,64.0,8.0,64.0,2.0,2.0,1.0,3.5,0.000171,12.147,0.297207747,1.738057
326,195.155039,100.846587,52.112588,2.0,8.0,4.0,64.0,2.0,1.0,8.0,3.1,0.000171,12.45,0.3049709418,1.7834558
327,147.222222,119.96138,97.748373,1.0,4.0,32.0,64.0,2.0,2.0,8.0,3.5,0.000129,23.151,0.4382258871,3.3970999
328,148.964497,114.801498,88.473323,1.0,32.0,8.0,512.0,2.0,2.0,4.0,2.3,0.000171,13.095,0.3096973818,1.8110958
329,195.155039,100.888808,52.156233,2.0,4.0,8.0,64.0,4.0,1.0,8.0,3.6,0.000169,16.063,0.338162409,2.000961
330,147.222222,122.49258,101.916897,1.0,4.0,8.0,64.0,2.0,2.0,1.0,3.9,0.000129,23.529,0.4378591788,3.3942572
331,147.222222,121.735103,100.660315,1.0,4.0,8.0,64.0,2.0,2.0,4.0,3.8,0.000171,12.13,0.2970303858,1.7370198
332,0.0,0.0,0.0,2.0,4.0,16.0,64.0,4.0,8.0,8.0,2.8,0.000171,12.659,0.3007383327,1.7587037
333,148.964497,120.692976,97.787022,1.0,4.0,8.0,128.0,2.0,2.0,1.0,2.1,0.0,0.0,0.0,0.0
334,148.964497,121.626453,99.305501,1.0,16.0,8.0,64.0,2.0,2.0,1.0,2.3,0.000169,12.421,0.30595422,1.81038
335,195.155039,98.676065,49.893489,2.0,4.0,128.0,64.0,4.0,2.0,8.0,3.4,0.000169,12.18,0.3012758775,1.7826975
336,147.222222,116.107211,91.568271,1.0,4.0,8.0,512.0,2.0,2.0,1.0,3.7,0.000129,24.91,0.4577167421999999,3.5481918
337,147.222222,121.467114,100.217613,1.0,4.0,4.0,128.0,2.0,2.0,1.0,3.5,0.000171,15.031,0.3305993958,1.9333298
338,195.155039,95.060845,46.304539,2.0,8.0,4.0,1024.0,2.0,2.0,8.0,3.9,0.000171,12.402,0.3020668146,1.7664726
339,148.964497,121.451931,99.020719,1.0,4.0,32.0,64.0,2.0,2.0,1.0,2.4,0.000129,29.359,0.4931932256999999,3.8232033
340,147.222222,113.678639,87.777733,1.0,128.0,8.0,512.0,2.0,2.0,1.0,3.7,0.000169,12.2,0.3021423405,1.7878245
341,195.155039,98.955727,50.1767,2.0,8.0,4.0,512.0,2.0,2.0,2.0,3.0,0.000171,15.671,0.3448757925,2.0168175
342,148.964497,122.413026,100.594097,1.0,4.0,8.0,64.0,2.0,2.0,1.0,2.8,0.000129,25.413,0.4551332591999999,3.5281648
343,147.222222,96.115694,62.750218,1.0,512.0,1024.0,64.0,2.0,2.0,1.0,3.7,0.000169,12.13,0.2974165765999999,1.7598614
344,195.155039,94.199796,45.469497,2.0,8.0,32.0,1024.0,2.0,1.0,2.0,2.2,0.000171,24.407,0.482427252,2.821212
345,148.964497,121.809678,99.604925,1.0,4.0,8.0,64.0,2.0,2.0,1.0,2.3,0.000129,32.224,0.5022506640000001,3.893416
346,147.222222,119.926859,97.692124,1.0,4.0,128.0,64.0,2.0,2.0,1.0,3.8,0.000169,12.13,0.3003702065,1.7773385
347,0.0,0.0,0.0,2.0,8.0,4.0,128.0,4.0,16.0,8.0,3.6,0.000171,12.815,0.3098757005999999,1.8121386
348,148.964497,121.436636,98.99578,1.0,32.0,8.0,64.0,2.0,2.0,1.0,2.5,0.0,0.0,0.0,0.0
349,147.222222,111.402612,84.29802,1.0,4.0,512.0,64.0,2.0,2.0,1.0,3.4,0.000169,12.265,0.3022184581,1.7882749
350,195.155039,93.847883,45.1304,2.0,8.0,4.0,1024.0,2.0,4.0,8.0,2.2,0.000171,15.932,0.3591118161,2.1000691
351,147.222222,121.890946,100.918207,1.0,4.0,8.0,64.0,2.0,2.0,1.0,3.0,0.000129,29.701,0.50602443,3.92267
352,147.222222,117.478821,93.744499,1.0,4.0,256.0,64.0,1.0,2.0,1.0,3.9,0.000171,12.13,0.2999698074,1.7542094
353,93.587361,37.232198,14.81222,7.0,128.0,4.0,128.0,2.0,1.0,8.0,2.7,0.000171,13.707,0.3229247106,1.8884486
354,148.964497,120.847407,98.037425,1.0,32.0,8.0,64.0,2.0,2.0,1.0,2.1,0.000269,80.011,3.215015639,11.951731
355,148.964497,122.038677,99.979786,1.0,4.0,16.0,64.0,2.0,2.0,1.0,2.6,0.000169,12.265,0.305172764,1.805756
356,195.155039,61.907524,19.638445,2.0,4096.0,4.0,64.0,4.0,1.0,2.0,2.6,0.000169,12.167,0.2992440074,1.7706746
357,148.964497,118.843113,94.812427,1.0,4.0,8.0,256.0,2.0,2.0,1.0,2.4,0.000129,90.775,1.162876434,9.014546
358,147.222222,122.257121,101.525459,1.0,4.0,8.0,64.0,2.0,2.0,1.0,3.5,0.000169,13.812,0.3155530651,1.8671779
359,195.155039,98.497442,49.713018,2.0,128.0,4.0,64.0,4.0,2.0,8.0,3.4,0.000171,12.13,0.298175607,1.743717
360,148.964497,121.23278,98.663691,1.0,8.0,64.0,64.0,2.0,2.0,1.0,2.8,0.000129,24.935,0.4593783653999999,3.5610726
361,147.222222,122.400016,101.762924,1.0,4.0,8.0,64.0,2.0,2.0,2.0,3.9,0.000169,12.48,0.3032356859999999,1.794294
362,195.155039,99.349264,50.576589,2.0,64.0,4.0,128.0,2.0,1.0,4.0,2.2,0.000171,12.257,0.297479808,1.739648
363,0.0,0.0,0.0,1.0,4.0,8.0,64.0,2.0,2.0,16.0,3.3,0.000129,23.999,0.451534701,3.5002690000000003
364,147.222222,122.281205,101.565462,1.0,16.0,8.0,64.0,2.0,2.0,1.0,3.9,0.0,0.0,0.0,0.0
365,132.5,53.64299,21.717512,4.0,256.0,4.0,128.0,4.0,16.0,8.0,2.4,0.000171,12.18,0.2980581642,1.7430302
366,147.222222,119.887237,97.627582,1.0,64.0,64.0,64.0,2.0,2.0,1.0,3.7,0.00019,67.887,1.54879697,8.151563
367,147.222222,116.218136,91.743318,1.0,256.0,8.0,64.0,2.0,2.0,1.0,3.0,0.000171,12.783,0.3100805586,1.8133366
368,0.0,0.0,0.0,2.0,4.0,512.0,8192.0,4.0,8.0,2.0,3.5,0.000171,13.581,0.329968611,1.929641
369,147.222222,119.178637,96.476927,1.0,4.0,16.0,256.0,2.0,2.0,1.0,3.9,0.0,0.0,0.0,0.0
370,148.964497,121.798717,99.587001,1.0,4.0,64.0,64.0,2.0,1.0,1.0,2.8,0.000171,13.85,0.3137788098,1.8349638
371,195.155039,100.040933,51.283268,2.0,4.0,4.0,128.0,4.0,1.0,8.0,2.7,0.000169,12.381,0.3004242696,1.7776584000000002
372,147.222222,121.132415,99.666082,1.0,64.0,8.0,64.0,2.0,2.0,1.0,3.9,0.000129,24.313,0.4453125923999999,3.4520356
373,147.222222,121.692231,100.589427,1.0,16.0,8.0,64.0,2.0,2.0,1.0,3.0,0.000171,12.45,0.3037383909,1.7762479
374,195.155039,99.229807,50.455037,2.0,128.0,4.0,64.0,2.0,1.0,4.0,3.7,0.000171,12.18,0.3009502701,1.7599431
375,148.964497,121.656398,99.354406,1.0,4.0,8.0,64.0,2.0,2.0,1.0,2.2,0.000129,24.224,0.4526225064,3.5087016
376,148.964497,118.505867,94.275085,1.0,128.0,64.0,64.0,2.0,2.0,1.0,2.9,0.000169,12.13,0.3011275799999999,1.78182
377,201.4,102.821782,52.494135,2.0,4.0,4.0,64.0,4.0,1.0,4.0,3.0,0.000169,13.1,0.3173516307,1.8778203
378,148.964497,122.185642,100.220734,1.0,4.0,8.0,64.0,4.0,2.0,1.0,2.9,0.000125,23.186,0.4215510625,3.3724085
379,148.964497,122.535985,100.796284,1.0,4.0,4.0,64.0,2.0,2.0,1.0,2.9,0.000169,12.31,0.2985245744,1.7664176
380,195.155039,96.998587,48.211544,2.0,64.0,4.0,512.0,4.0,1.0,8.0,3.9,0.000169,12.111,0.2968199897,1.7563313
381,147.222222,116.202555,91.718721,1.0,4.0,8.0,512.0,2.0,2.0,1.0,3.9,0.000129,28.153,0.4736849942999999,3.6719767
382,147.222222,122.437517,101.82529,1.0,4.0,8.0,64.0,2.0,2.0,1.0,3.8,0.000171,15.031,0.3300571035,1.9301585
383,195.155039,99.519442,50.750006,2.0,32.0,4.0,256.0,4.0,2.0,4.0,3.7,0.000171,12.13,0.2972976075,1.7385825
384,147.222222,119.271144,96.626756,1.0,4.0,8.0,256.0,2.0,2.0,1.0,3.8,0.000129,25.13,0.4499917706999999,3.4883083
385,147.222222,121.797149,100.762951,1.0,4.0,16.0,64.0,2.0,2.0,2.0,3.2,0.000171,13.812,0.3132922635,1.8321185
386,195.155039,88.935539,40.529469,2.0,256.0,512.0,64.0,4.0,1.0,2.0,3.6,0.000171,12.294,0.3004320033,1.7569123
387,148.964497,120.503787,97.480695,1.0,4.0,64.0,64.0,2.0,2.0,1.0,2.2,0.000129,34.35,0.563468646,4.367974
