,reward,reward1,reward2,reward3,core,l1i_size,l1d_size,l2_size,l1i_assoc,l1d_assoc,l2_assoc,clock_rate,latency,Area,energy,power
38,4.305236747914239,10.838433512874097,2.6469081827263685,0.6464147166158098,16,4096,32,256,16,1,8,2.3,0.000592,792.32,41.321890079999996,69.80049
39,0.0,0.0,0.0,0.0,8,4096,4,64,1,2,16,2.7,0.0,0.0,0.0,0.0
40,77.51937984496125,195.15503875968994,95.52980327040314,46.762529785968944,2,256,64,64,4,1,8,3.4,0.000129,27.114,0.48836291099999996,3.7857589999999997
41,26.25392188222861,66.09424833851054,17.371161361640503,4.565559857896587,9,32,1024,32768,4,2,8,3.0,0.000333,427.8,11.288586780000001,33.899660000000004
42,0.0,0.0,0.0,0.0,6,1024,8,64,4,2,16,2.3,0.0,0.0,0.0,0.0
43,52.63157894736842,132.5,42.93938903095018,13.915404757368186,4,2048,32,1024,4,2,16,3.2,0.00019,112.45,2.4171784799999996,12.721991999999998
44,26.178010471204185,65.90314136125654,19.65863351084042,5.864088775299762,10,128,2048,1024,4,2,8,3.8,0.000382,276.61,11.532243076,30.189118
45,30.12048192771085,75.82831325301206,29.452783207220673,11.439875179039177,9,128,32,128,4,2,8,3.2,0.000332,104.88,5.13768838,15.474965000000001
46,27.042709361186652,68.08002081678741,13.403814336445803,2.6389862489819964,5,8,32,65536,16,2,8,2.6,0.000195,550.83,6.898159905,35.375179
47,16.44736842105263,41.40625,15.39757545156845,5.7258343797553115,16,256,64,128,4,16,4,3.2,0.000608,264.54,18.798178048,30.918056
48,51.282051282051285,129.10256410256412,51.96622552699585,20.917389319837376,5,64,32,64,4,1,8,3.6,0.000195,57.319,1.6503577349999998,8.463372999999999
49,77.51937984496125,195.15503875968994,58.39308353123862,17.47201725334344,2,4096,1024,64,8,2,8,3.9,0.000129,106.14,1.307066313,10.132297000000001
50,77.51937984496125,195.15503875968994,85.26985406135162,37.257290705148044,2,512,8,256,4,16,8,2.7,0.000129,38.807,0.6129561419999998,4.7515979999999995
51,0.0,0.0,0.0,0.0,2,4,128,512,4,8,8,3.7,0.0,0.0,0.0,0.0
52,19.41747572815534,48.883495145631066,19.02613913822979,7.40523911861962,14,128,32,64,4,2,8,3.2,0.000515,160.33,12.311730595,23.906273
53,77.51937984496125,195.15503875968994,59.43512556493866,18.101168042450176,2,4096,32,1024,16,4,8,3.2,0.000129,108.7,1.261635996,9.780124
54,26.246719160104988,66.0761154855643,26.051576682904816,10.271255243712723,10,128,32,256,4,2,8,3.2,0.000381,117.05,6.566779221,17.235641
55,77.51937984496125,195.15503875968994,98.44841883480736,49.6635456233764,2,128,32,64,4,2,4,3.2,0.000129,24.9,0.45983598000000003,3.56462
56,77.51937984496125,195.15503875968994,88.33943556118626,39.98798045321542,2,512,8,512,4,8,8,3.5,0.000129,35.91,0.571098738,4.427122000000001
57,32.78688524590164,82.54098360655739,33.171976738151486,13.33131727581018,8,32,32,64,4,1,8,3.2,0.000305,88.251,4.050211815,13.279383
58,77.51937984496125,195.15503875968994,84.3695959114,36.47473700649958,2,1024,32,64,4,2,8,3.2,0.000129,39.949,0.626106918,4.853542
59,37.17472118959108,93.58736059479554,37.153454462924714,14.749632533235308,7,128,32,64,2,2,8,3.2,0.000269,80.32,3.228657974,12.002446
60,77.51937984496125,195.15503875968994,74.29628308718199,28.284884242050374,2,2048,32,64,4,2,8,3.2,0.000129,52.0,0.807395391,6.258879
61,77.51937984496125,195.15503875968994,100.15933574296277,51.40473236166151,2,4,32,64,4,2,8,3.2,0.000129,23.92,0.44426036519999995,3.4438788
62,44.247787610619476,111.39380530973452,37.86881972283854,12.873673748853664,6,256,32,4096,4,16,8,3.1,0.000226,139.6,3.107827474,13.751449000000001
63,77.51937984496125,195.15503875968994,96.34392205941676,47.56296007924667,2,128,32,64,8,2,8,3.2,0.000129,28.862,0.480144321,3.722049
64,77.51937984496125,195.15503875968994,84.19955707632245,36.327862487726144,2,128,1024,64,4,2,8,3.0,0.000129,42.179,0.628638285,4.873165
65,0.0,0.0,0.0,0.0,1,128,32,128,8,16,16,3.2,0.0,0.0,0.0,0.0
66,77.51937984496125,195.15503875968994,94.49284804495181,45.75284547298429,2,128,32,64,16,2,1,2.9,0.000129,33.981,0.499140216,3.869304
67,77.51937984496125,195.15503875968994,93.77571388325717,45.0610169750376,2,16,32,1024,4,2,8,2.2,0.000129,30.076,0.5068035900000001,3.92871
68,0.0,0.0,0.0,0.0,10,4,32,64,2,16,8,3.2,0.0,0.0,0.0,0.0
69,77.51937984496125,195.15503875968994,99.32307658730905,50.54992997088902,2,8,32,64,4,4,8,2.6,0.000129,24.305,0.45177283499999993,3.502115
70,52.63157894736842,132.5,59.11460122044276,26.373857188316777,4,16,32,64,4,2,8,3.2,0.00019,45.411,1.27535448,6.7123919999999995
71,58.47953216374268,147.22222222222223,105.70562065024718,75.89668236489484,1,128,32,128,2,16,8,3.9,0.000171,18.974,0.398863485,2.332535
72,46.082949308755765,116.01382488479264,43.62581878107436,16.405045400486728,2,128,32,16384,4,2,8,3.2,0.000217,157.32,2.341710798,10.791293999999999
73,77.51937984496125,195.15503875968994,96.57257010644484,47.788985394573274,2,128,32,256,4,2,8,3.1,0.000129,26.938,0.477873405,3.704445
74,77.51937984496125,195.15503875968994,82.20011306991807,34.62302911393222,2,512,32,1024,1,16,8,2.6,0.000129,42.851,0.659592351,5.113119
75,77.51937984496125,195.15503875968994,91.90970169273545,43.28555039590636,2,128,32,1024,4,2,8,2.0,0.000129,31.251,0.527591424,4.089856
76,77.51937984496125,195.15503875968994,89.92692221505607,41.438086305477015,2,512,8,64,8,2,8,3.2,0.000129,33.523,0.5511134129999999,4.272197
77,44.247787610619476,111.39380530973452,39.437445180909684,13.962285228273284,6,512,32,512,2,16,8,3.4,0.000226,109.37,2.865516376,12.679276
78,77.51937984496125,195.15503875968994,69.63674197728857,24.84832502420173,2,128,64,8192,4,2,8,3.0,0.000129,81.219,0.9190593389999999,7.124491
79,37.17472118959108,93.58736059479554,37.13278919913106,14.73322919830034,7,128,32,64,4,2,8,3.2,0.000269,81.552,3.2322526209999993,12.015808999999999
80,59.1715976331361,148.96449704142015,103.84865660537804,72.3967367589812,1,128,32,128,1,16,2,2.6,0.000169,17.904,0.413255531,2.4452990000000003
81,77.51937984496125,195.15503875968994,83.42425721002195,35.6619369670174,2,128,1024,256,2,2,8,3.2,0.000129,43.909,0.6403770269999999,4.964163
82,51.282051282051285,129.10256410256412,50.61813385112043,19.84620129259738,5,128,128,64,4,2,8,3.8,0.000195,61.478,1.7394349049999998,8.920179
83,59.1715976331361,148.96449704142015,103.72979998196527,72.23111290273883,1,32,32,128,2,16,8,2.6,0.000169,18.588,0.414203114,2.450906
84,46.082949308755765,116.01382488479264,53.82283975374712,24.970283343681686,2,128,32,8192,4,2,8,3.2,0.000217,80.929,1.5384635979999999,7.089694
85,77.51937984496125,195.15503875968994,99.68872916902018,50.922808790868665,2,32,32,64,4,2,8,3.2,0.000129,24.198,0.448464759,3.476471
86,21.36752136752137,53.79273504273505,18.771190610425815,6.550282238912217,13,512,32,128,2,16,4,2.5,0.000468,225.39,12.648435228,27.026571
87,77.51937984496125,195.15503875968994,92.2129580954697,43.571663302978095,2,64,32,64,4,16,8,3.2,0.000129,33.531,0.5241269999999999,4.063
88,77.51937984496125,195.15503875968994,97.45510894378313,48.66642603545415,2,128,32,64,4,2,8,2.3,0.000129,25.206,0.46925749499999997,3.637655
89,44.247787610619476,111.39380530973452,42.29408006798907,16.058246720485734,6,64,32,128,2,16,8,2.6,0.000226,94.982,2.491502196,11.024346
90,77.51937984496125,195.15503875968994,100.31369661243211,51.56329957968574,2,4,32,64,4,2,8,3.6,0.000129,23.92,0.4428941777999999,3.4332882
91,77.51937984496125,195.15503875968994,94.24034780164445,45.508654094814844,2,128,256,64,4,1,8,2.4,0.000129,27.661,0.501818514,3.890066
92,0.0,0.0,0.0,0.0,3,512,32,128,2,16,16,3.2,0.0,0.0,0.0,0.0
93,46.082949308755765,116.01382488479264,30.45408398074265,7.99431647070623,2,64,4096,32768,4,2,8,3.2,0.000217,352.16,4.8053979469999994,22.144690999999998
94,77.51937984496125,195.15503875968994,96.5270590979813,47.74395371660645,2,128,128,64,4,2,8,3.2,0.000129,26.188,0.47832413099999993,3.7079389999999997
95,59.1715976331361,148.96449704142015,95.79994779595584,61.60951219911138,1,512,32,128,8,16,8,2.5,0.000169,22.625,0.48561254299999995,2.873447
96,0.0,0.0,0.0,0.0,2,4,32,64,1,2,16,3.2,0.0,0.0,0.0,0.0
97,77.51937984496125,195.15503875968994,68.88813476302113,24.316948930904967,2,128,2048,2048,2,2,16,3.2,0.000129,70.64,0.9391427039999999,7.280176
98,58.47953216374268,147.22222222222223,86.28754574103705,50.573482981210596,1,2048,32,128,2,16,8,3.9,0.000171,27.446,0.5985827640000001,3.500484
99,77.51937984496125,195.15503875968994,82.49905130193186,34.875315077565965,2,1024,32,512,1,2,8,2.9,0.000129,43.34,0.654820899,5.076131
100,37.17472118959108,93.58736059479554,35.784282735670814,13.68256229012231,7,128,256,128,4,2,8,3.2,0.000269,91.038,3.4804532719999997,12.938488
101,59.1715976331361,148.96449704142015,95.2756159793322,60.936955989702454,1,128,32,1024,2,16,8,2.6,0.000169,24.201,0.49097220900000005,2.905161
102,77.51937984496125,195.15503875968994,98.08219885752023,49.29474429083106,2,128,32,64,4,2,8,3.4,0.000129,25.206,0.46327626810000005,3.5912889000000003
103,67.11409395973155,168.95973154362417,69.86697708999024,28.89087502150109,3,512,32,64,2,2,8,2.7,0.000149,44.435,0.9130121019999999,6.127598
104,58.47953216374268,147.22222222222223,78.89117577110578,42.27498757051137,1,128,32,4096,2,16,1,3.0,0.000171,49.986,0.716083362,4.187622
105,77.51937984496125,195.15503875968994,100.4118448301782,51.66424933877943,2,4,16,64,4,2,8,3.2,0.000129,23.794,0.44202878129999995,3.4265797
106,0.0,0.0,0.0,0.0,2,4,256,1024,1,16,4,3.9,0.0,0.0,0.0,0.0
107,59.1715976331361,148.96449704142015,102.46296175441819,70.47758855298369,1,128,32,128,2,16,8,2.6,0.000169,18.974,0.424508734,2.511886
108,77.51937984496125,195.15503875968994,96.59898139440897,47.81512824748443,2,4,256,64,4,2,8,3.2,0.000129,26.4,0.47761212839999995,3.7024196
109,58.47953216374268,147.22222222222223,81.46634165642227,45.07991200447419,1,8,32,4096,2,2,8,3.0,0.000171,52.777,0.6715278243,3.9270633
110,59.1715976331361,148.96449704142015,108.90156998261352,79.61327819863331,1,128,32,128,2,8,8,2.2,0.000169,16.292,0.37579600500000004,2.2236450000000003
111,77.51937984496125,195.15503875968994,97.70474901597544,48.916072272311546,2,128,32,64,4,1,8,2.6,0.000129,25.179,0.46686260999999996,3.61909
112,58.47953216374268,147.22222222222223,98.1730307998527,65.46527983989391,1,128,512,256,4,16,4,3.9,0.000171,23.654,0.46241939700000007,2.7042070000000002
113,59.1715976331361,148.96449704142015,115.80193250644197,90.02203772418214,1,128,32,128,4,1,8,2.6,0.000169,14.721,0.33234475299999994,1.966537
114,46.082949308755765,116.01382488479264,47.62984585959624,19.554585144156132,2,4096,32,64,1,2,8,3.2,0.000217,91.274,1.9645454850000001,9.053205
115,77.51937984496125,195.15503875968994,83.43520801995415,35.67130001652273,2,128,32,2048,4,16,4,3.0,0.000129,47.821,0.6402089400000001,4.96286
116,0.0,0.0,0.0,0.0,1,8,4,128,2,16,8,3.6,0.0,0.0,0.0,0.0
117,77.51937984496125,195.15503875968994,100.60018003942142,51.858236857650695,2,4,4,64,4,2,8,3.2,0.000129,23.656,0.44037527219999995,3.4137618
118,0.0,0.0,0.0,0.0,2,4,4,128,2,16,8,3.2,0.0,0.0,0.0,0.0
119,59.1715976331361,148.96449704142015,103.32913340157218,71.67419097552582,1,16,16,128,2,16,8,2.4,0.000169,18.063,0.4174215499999999,2.46995
120,58.47953216374268,147.22222222222223,81.41521539027207,45.023347678037396,1,4,32,4096,4,2,8,3.2,0.000171,52.936,0.672371487,3.931997
121,77.51937984496125,195.15503875968994,55.988088845718465,16.06243995808907,2,64,32,16384,4,16,1,2.8,0.000129,146.84,1.4217693719999998,11.021467999999999
122,59.1715976331361,148.96449704142015,103.61362822622735,72.06941363496654,1,128,32,128,2,16,8,2.9,0.000169,18.974,0.41513244499999996,2.456405
123,67.11409395973155,168.95973154362417,76.91190004691579,35.010947962470226,3,4,32,64,4,2,8,3.2,0.000149,34.57,0.7534134339999999,5.056466
124,77.51937984496125,195.15503875968994,88.67334626870004,40.2908497185721,2,128,32,128,8,16,8,2.6,0.000129,38.49,0.5668057470000001,4.393843
125,58.47953216374268,147.22222222222223,92.41861652088564,58.01570272959294,1,1024,32,512,2,16,8,3.9,0.000171,26.165,0.521796924,3.051444
126,77.51937984496125,195.15503875968994,87.29539261136681,39.04836697840218,2,512,256,64,4,2,8,2.1,0.000129,33.342,0.584840979,4.533651
127,0.0,0.0,0.0,0.0,1,4,32,4096,4,16,8,3.2,0.0,0.0,0.0,0.0
128,59.1715976331361,148.96449704142015,103.01739764025363,71.24237269514806,1,128,32,64,4,16,8,2.6,0.000169,18.328,0.419951649,2.484921
129,74.6268656716418,187.87313432835825,60.76856074673737,19.655912956536557,2,4096,64,64,4,2,8,3.2,0.000134,92.063,1.2068756900000002,9.006535000000001
130,58.47953216374268,147.22222222222223,117.89217676162768,94.40534949007834,1,128,4,128,4,2,4,3.9,0.000171,13.903,0.3206641932,1.8752292
131,58.47953216374268,147.22222222222223,103.97030712440572,73.42522480897303,1,128,16,128,4,16,8,3.2,0.000171,19.083,0.41228903699999997,2.411047
132,77.51937984496125,195.15503875968994,84.63259261099907,36.70248935196243,2,1024,4,64,4,2,8,3.2,0.000129,39.677,0.6222216959999999,4.823423999999999
133,77.51937984496125,195.15503875968994,89.76132253238636,41.285611040176306,2,128,32,256,8,16,8,3.9,0.000129,39.408,0.553148775,4.287975
134,59.1715976331361,148.96449704142015,109.66495173904458,80.73334169404801,1,128,256,128,8,2,8,2.4,0.000169,17.725,0.3705823549999999,2.192795
135,0.0,0.0,0.0,0.0,2,4,32,64,1,8,8,2.2,0.0,0.0,0.0,0.0
136,58.47953216374268,147.22222222222223,52.19170303484051,18.502463993277598,1,128,32,16384,4,16,8,3.2,0.000171,150.47,1.636128855,9.568005
137,59.1715976331361,148.96449704142015,116.57122423664872,91.22207364787468,1,128,32,64,2,2,8,2.2,0.000169,13.736,0.32797272299999997,1.940667
138,77.51937984496125,195.15503875968994,100.56000396978597,51.81682452409273,2,8,4,64,4,2,8,3.2,0.000129,23.691,0.4407272229,3.4164901
139,59.1715976331361,148.96449704142015,73.81013738071839,36.57204561061085,1,1024,32,4096,4,2,8,2.2,0.000169,60.937,0.818066132,4.840628000000001
140,58.47953216374268,147.22222222222223,104.68441797349074,74.43731796078234,1,128,4,128,4,16,8,3.4,0.000171,19.014,0.406683315,2.378265
141,77.51937984496125,195.15503875968994,100.11536314967252,51.35960619973044,2,4,32,64,4,2,8,3.1,0.000129,23.92,0.4446507063,3.4469047
142,58.47953216374268,147.22222222222223,115.91336061294531,91.2627656734191,1,128,32,128,4,2,8,3.5,0.000171,14.735,0.3317060907,1.9398016999999999
143,67.11409395973155,168.95973154362417,71.23679863405617,30.034857615282256,3,128,32,128,2,16,2,2.6,0.000149,49.0,0.8782368429999999,5.894207
144,77.51937984496125,195.15503875968994,92.83845153158012,44.16477349270388,2,4,128,1024,4,2,8,2.6,0.000129,30.95,0.5170882440000001,4.0084360000000006
145,58.47953216374268,147.22222222222223,116.21232153677677,91.73413818317336,1,128,32,128,4,1,8,3.9,0.000171,14.721,0.3300016311,1.9298340999999999
146,59.1715976331361,148.96449704142015,91.67307144273684,56.41580507205271,1,512,32,1024,4,16,8,2.7,0.000169,26.022,0.53031862,3.13798
147,77.51937984496125,195.15503875968994,81.96995416821038,34.42941278401858,2,4,1024,1024,4,2,8,3.2,0.000129,46.94,0.663301617,5.141873
148,52.63157894736842,132.5,54.37079039007179,22.310813944461305,4,128,32,1024,16,1,8,3.6,0.00019,72.931,1.5076104799999999,7.934792
149,59.1715976331361,148.96449704142015,105.14868127816798,74.22067267117697,1,512,32,128,4,2,8,2.0,0.000169,17.567,0.40309998299999994,2.385207
150,77.51937984496125,195.15503875968994,96.17063998644322,47.39202253850515,2,4,256,64,4,2,8,2.4,0.000129,26.4,0.48187614599999995,3.735474
151,0.0,0.0,0.0,0.0,1,128,32,128,4,2,16,2.6,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0,1,128,32,128,1,2,16,2.6,0.0,0.0,0.0,0.0
153,46.082949308755765,116.01382488479264,54.40313538250539,25.511624518770386,2,4,32,8192,4,2,8,3.2,0.000217,79.654,1.5058183349999998,6.939255
154,59.1715976331361,148.96449704142015,116.69711935988286,91.41921690983959,1,128,32,128,4,2,4,2.4,0.000169,14.039,0.327265458,1.936482
155,45.662100456621,114.95433789954339,73.2030071313918,46.615728914566546,2,128,32,128,2,1,8,2.6,0.000219,25.648,0.8316921389999999,3.797681
156,58.47953216374268,147.22222222222223,90.83101978122261,56.03959803054466,1,4,2048,64,4,2,8,3.2,0.000171,28.857,0.540196866,3.159046
157,59.1715976331361,148.96449704142015,101.8425979282457,69.62675643371833,1,128,32,128,4,16,8,2.5,0.000169,19.15,0.42969618899999995,2.542581
158,58.47953216374268,147.22222222222223,117.01756510932651,93.00980746946355,1,4,32,256,2,1,8,3.4,0.000171,14.748,0.32547551760000004,1.9033656
159,77.51937984496125,195.15503875968994,90.78569436946624,42.233305143072535,2,512,4,128,4,2,8,3.2,0.000129,31.411,0.5407363949999999,4.191755
160,77.51937984496125,195.15503875968994,95.61424709838508,46.845238054285765,2,8,64,128,4,8,4,2.3,0.000129,27.355,0.487500675,3.779075
161,59.1715976331361,148.96449704142015,120.32713987391848,97.19510942403751,1,16,32,128,4,2,2,2.6,0.000169,13.149,0.3078174619,1.8214051
162,77.51937984496125,195.15503875968994,94.01057244409539,45.28700763985618,2,4,4,1024,4,2,8,2.0,0.000129,29.701,0.504274545,3.909105
163,58.47953216374268,147.22222222222223,112.05672560148145,85.29085869640103,1,128,32,128,16,2,4,3.9,0.000171,18.851,0.35493153299999997,2.0756229999999998
164,58.47953216374268,147.22222222222223,107.23624169067321,78.11056889619947,1,32,4,128,4,16,8,3.9,0.000171,18.629,0.3875585040000001,2.266424
165,77.51937984496125,195.15503875968994,100.34420239110534,51.59466554130754,2,4,4,64,4,2,8,2.7,0.000129,23.656,0.442624929,3.431201
166,58.47953216374268,147.22222222222223,117.32866929944254,93.5050186839257,1,128,32,64,4,1,8,3.9,0.000171,13.899,0.32375176920000004,1.8932852
167,58.47953216374268,147.22222222222223,106.36490476545242,76.84636731462177,1,512,64,128,4,8,4,3.9,0.000171,17.708,0.3939342390000001,2.303709
168,77.51937984496125,195.15503875968994,91.18714404328111,42.607637966289666,2,512,4,64,4,2,8,3.2,0.000129,30.59,0.535985712,4.154928
169,58.47953216374268,147.22222222222223,87.23521410101603,51.690447708113915,1,128,2048,128,8,8,8,3.9,0.000171,32.077,0.5856481530000001,3.424843
170,58.47953216374268,147.22222222222223,117.50852507596962,93.7919103319004,1,128,32,64,2,2,8,3.9,0.000171,13.736,0.32276147400000005,1.887494
171,77.51937984496125,195.15503875968994,100.75833222814008,52.02141629505924,2,4,4,64,4,2,8,3.6,0.000129,23.656,0.43899391439999996,3.4030536000000002
172,58.47953216374268,147.22222222222223,105.20112828212035,75.17395964262663,1,128,128,128,4,16,4,3.9,0.000171,18.946,0.40269815999999997,2.3549599999999997
173,67.11409395973155,168.95973154362417,74.76025950305035,33.07945834135258,3,128,32,128,4,2,8,2.4,0.000149,37.307,0.7974047899999999,5.35171
174,77.51937984496125,195.15503875968994,100.88921230672814,52.15665055108227,2,4,4,64,4,2,2,2.4,0.000129,22.948,0.4378556699999999,3.39423
175,59.1715976331361,148.96449704142015,106.60750492962697,76.29442137585518,1,512,32,128,4,1,4,2.6,0.000169,17.482,0.392143375,2.3203750000000003
176,59.1715976331361,148.96449704142015,107.18683896664379,77.12588352153911,1,128,512,128,8,2,2,2.2,0.000169,17.994,0.38791583999999996,2.29536
177,0.0,0.0,0.0,0.0,2,4,4,64,4,16,8,3.2,0.0,0.0,0.0,0.0
178,58.47953216374268,147.22222222222223,118.01608376230674,94.60389753911412,1,128,32,128,4,2,2,3.7,0.000171,13.738,0.3199912056,1.8712936
179,58.47953216374268,147.22222222222223,117.01162051502999,93.00035775092866,1,128,32,128,2,2,4,3.0,0.000171,13.862,0.325508589,1.903559
180,77.51937984496125,195.15503875968994,99.46823606123594,50.6977941641412,2,16,64,64,4,2,8,3.2,0.000129,24.321,0.4504552032,3.4919008000000002
181,77.51937984496125,195.15503875968994,93.91368419359931,45.19370924199199,2,16,32,64,2,16,8,3.9,0.000129,32.036,0.505315575,3.9171750000000003
182,58.47953216374268,147.22222222222223,116.05026605445194,91.47847415983526,1,128,32,128,4,2,8,3.7,0.000171,14.735,0.3309239196,1.9352276
183,77.51937984496125,195.15503875968994,100.96585304294595,52.235922502839266,2,4,4,64,4,2,2,2.5,0.000129,22.948,0.43719119100000003,3.389079
184,67.11409395973155,168.95973154362417,75.59866490145534,33.82556353912602,3,128,32,128,2,1,1,3.3,0.000149,35.375,0.779816085,5.233665
185,77.51937984496125,195.15503875968994,93.75698206558229,45.04301678251931,2,128,32,256,16,2,4,3.9,0.000129,36.018,0.50700612,3.93028
186,77.51937984496125,195.15503875968994,96.27799688119104,47.49789061233952,2,256,4,64,4,2,8,3.2,0.000129,26.553,0.4808020919999999,3.7271479999999997
187,58.47953216374268,147.22222222222223,106.8291533674547,77.51865062857692,1,128,4,128,4,16,4,3.9,0.000171,18.319,0.39051783000000007,2.2837300000000003
188,58.47953216374268,147.22222222222223,108.48025372888196,79.93335022018375,1,512,32,128,4,2,4,3.9,0.000171,16.871,0.378720711,2.214741
189,0.0,0.0,0.0,0.0,2,4,4,64,16,2,8,3.6,0.0,0.0,0.0,0.0
190,58.47953216374268,147.22222222222223,110.55669780314646,83.0226798960198,1,128,32,128,16,2,8,3.5,0.000171,19.546,0.364628259,2.132329
