reward,core,l1i_size,l1d_size,l2_size,l1i_assoc,l1d_assoc,l2_assoc,clock_rate,latency,Area,energy,power
0,16,4,128,256,1,16,8,3.3,0,0,0,0
0,16,8,128,256,1,16,8,2.6,0,0,0,0
2.8317984230734026,16,8,512,256,1,2,8,3.0,0.000608,241.0,19.212338528,31.599241
0,2,512,4,4096,8,1,8,3.4,0,0,0,0
0,11,8,256,4096,1,16,1,3.9,0,0,0,0
0,11,8,256,16384,1,16,1,2.4,0,0,0,0
2.659755712101548,11,128,256,16384,4,16,1,3.8,0.000413,301.72,11.791543176,28.550952
0.19732917651888368,9,4096,4096,32768,2,4,8,3.4,0.000332,993.02,24.783728619999998,74.649785
0,13,256,4,512,8,4,8,3.2,0,0,0,0
0.06850631349256557,15,2048,2048,65536,8,4,4,3.1,0.000586,1062.6,52.223376540000004,89.11839
0.3356987658548652,15,4096,32,256,2,2,16,2.2,0.000586,670.88,37.366321058000004,63.765053
7.8926660012669085,14,32,64,64,4,4,2,2.5,0.000515,156.85,12.083886870000002,23.463858000000002
11.22166296101215,7,512,1024,1024,16,4,4,2.9,0.000269,182.01,5.1515525570000005,19.150753
0,15,4096,4,1024,8,8,8,2.4,0,0,0,0
0,15,4096,4,1024,8,8,8,2.1,0,0,0,0
58.47953216374268,1,4,8,4096,4,1,4,3.8,0.000171,46.45,0.6011357769,3.5154139
0,6,4,8,1024,4,16,4,2.8,0,0,0,0
18.822944481457217,10,4,8,1024,4,4,2,2.8,0.00038,118.24,6.3808042,16.79159
18.722951249322918,6,2048,16,256,4,2,4,3.4,0.000226,153.73,3.9860187260000006,17.637251000000003
0,3,64,8,64,16,4,2,2.3,0,0,0,0
0,8,1024,8,64,16,8,16,2.3,0,0,0,0
0.25305878460380843,8,1024,4096,32768,4,8,16,2.3,0.000305,987.74,21.088603409999997,69.142962
1.5142073839051144,16,1024,128,1024,1,16,16,2.7,0.000592,334.0,23.223589904,39.229037
16.487894820431915,5,8,256,16384,1,4,1,2.0,0.000195,176.36,3.12844467,16.043306
0,2,256,4,128,8,4,2,3.4,0,0,0,0
1.637429007304403,13,256,2048,128,8,4,2,3.7,0.000468,361.24,18.580063788,39.700991
