l1_size,l2_size,noc_bw,offchip_bw,dim_num,dim_out,dim_mid,dim_in,p_c,p_k,p_x,p_y,p_r,p_s,o_c_out_0,o_k_out_0,o_x_out_0,o_y_out_0,o_r_out_0,o_s_out_0,o_c_mid_0,o_k_mid_0,o_x_mid_0,o_y_mid_0,o_r_mid_0,o_s_mid_0,o_c_in_0,o_k_in_0,o_x_in_0,o_y_in_0,o_r_in_0,o_s_in_0,t_c_d1_0,t_c_d2_0,t_c_d3_0,t_k_d1_0,t_k_d2_0,t_k_d3_0,t_x_d1_0,t_x_d2_0,t_x_d3_0,t_y_d1_0,t_y_d2_0,t_y_d3_0,o_c_out_1,o_k_out_1,o_x_out_1,o_y_out_1,o_r_out_1,o_s_out_1,o_c_mid_1,o_k_mid_1,o_x_mid_1,o_y_mid_1,o_r_mid_1,o_s_mid_1,o_c_in_1,o_k_in_1,o_x_in_1,o_y_in_1,o_r_in_1,o_s_in_1,t_c_d1_1,t_c_d2_1,t_c_d3_1,t_k_d1_1,t_k_d2_1,t_k_d3_1,t_x_d1_1,t_x_d2_1,t_x_d3_1,t_y_d1_1,t_y_d2_1,t_y_d3_1,o_c_out_2,o_k_out_2,o_x_out_2,o_y_out_2,o_r_out_2,o_s_out_2,o_c_mid_2,o_k_mid_2,o_x_mid_2,o_y_mid_2,o_r_mid_2,o_s_mid_2,o_c_in_2,o_k_in_2,o_x_in_2,o_y_in_2,o_r_in_2,o_s_in_2,t_c_d1_2,t_c_d2_2,t_c_d3_2,t_k_d1_2,t_k_d2_2,t_k_d3_2,t_x_d1_2,t_x_d2_2,t_x_d3_2,t_y_d1_2,t_y_d2_2,t_y_d3_2,o_c_out_3,o_k_out_3,o_x_out_3,o_y_out_3,o_r_out_3,o_s_out_3,o_c_mid_3,o_k_mid_3,o_x_mid_3,o_y_mid_3,o_r_mid_3,o_s_mid_3,o_c_in_3,o_k_in_3,o_x_in_3,o_y_in_3,o_r_in_3,o_s_in_3,t_c_d1_3,t_c_d2_3,t_c_d3_3,t_k_d1_3,t_k_d2_3,t_k_d3_3,t_x_d1_3,t_x_d2_3,t_x_d3_3,t_y_d1_3,t_y_d2_3,t_y_d3_3,o_c_out_4,o_k_out_4,o_x_out_4,o_y_out_4,o_r_out_4,o_s_out_4,o_c_mid_4,o_k_mid_4,o_x_mid_4,o_y_mid_4,o_r_mid_4,o_s_mid_4,o_c_in_4,o_k_in_4,o_x_in_4,o_y_in_4,o_r_in_4,o_s_in_4,t_c_d1_4,t_c_d2_4,t_c_d3_4,t_k_d1_4,t_k_d2_4,t_k_d3_4,t_x_d1_4,t_x_d2_4,t_x_d3_4,t_y_d1_4,t_y_d2_4,t_y_d3_4,o_c_out_5,o_k_out_5,o_x_out_5,o_y_out_5,o_r_out_5,o_s_out_5,o_c_mid_5,o_k_mid_5,o_x_mid_5,o_y_mid_5,o_r_mid_5,o_s_mid_5,o_c_in_5,o_k_in_5,o_x_in_5,o_y_in_5,o_r_in_5,o_s_in_5,t_c_d1_5,t_c_d2_5,t_c_d3_5,t_k_d1_5,t_k_d2_5,t_k_d3_5,t_x_d1_5,t_x_d2_5,t_x_d3_5,t_y_d1_5,t_y_d2_5,t_y_d3_5,o_c_out_6,o_k_out_6,o_x_out_6,o_y_out_6,o_r_out_6,o_s_out_6,o_c_mid_6,o_k_mid_6,o_x_mid_6,o_y_mid_6,o_r_mid_6,o_s_mid_6,o_c_in_6,o_k_in_6,o_x_in_6,o_y_in_6,o_r_in_6,o_s_in_6,t_c_d1_6,t_c_d2_6,t_c_d3_6,t_k_d1_6,t_k_d2_6,t_k_d3_6,t_x_d1_6,t_x_d2_6,t_x_d3_6,t_y_d1_6,t_y_d2_6,t_y_d3_6
0.042594228845307364,0.009448811149633517,,,0.06385219738571928,0.003118146910012854,0.010462891143974048,0.09197021946003008,0.3856598931477502,0.4236721474732844,0.05117907543780691,0.18938312631067125,0.1820796544320467,0.13683201534655923,0.009428477765979836,0.02625272583261759,0.011453927545254644,0.0055354349239507454,0.03677036634181429,0.06228000267282579,0.024455786741210645,0.0029835069278157057,0.035999835155652145,0.038587809660715344,0.009364849045465869,0.02933057100633358,0.044155687162868766,0.005043979278833153,0.006676064089530342,0.04565294821603877,0.000207205974235247,0.04160216062861018,0.03723212287360467,0.025477232314006094,,0.03732712545380358,0.02245361743374284,,,,,,,,0.015887959332909516,0.03488291723382144,0.021155539329288372,0.006190541342073461,0.014247232535620961,0.025119254724156406,0.01561448420433711,0.030269193614662047,0.030891210538543025,0.04454825397488321,0.04982466470556537,0.021365124192852653,9.114430741701627e-05,0.023929544578055194,0.03249455876698165,0.04931273127258169,0.014678291956475081,0.005560390611978752,0.01061965258343668,0.027933542687165972,,0.049645289727033824,0.05355821104774307,,0.0036902137494264817,0.010175487992841868,,,,,0.015869326368572474,0.01436987050297248,0.01563937183787072,0.023509447811177288,0.04342987006401518,0.0068118695581875655,0.020107403370733953,0.0033250444567418814,0.002302064036230364,0.01579295420162496,0.05237611553439493,0.04450985613242742,0.012807577885855691,0.040291232392223236,0.031108144492680453,0.025331887011760024,0.03035404805418994,0.0499028523325807,0.016604177865688425,0.06657731951806276,,0.016054700828540606,0.02587064346624036,,0.003065224553635141,0.017360294990718114,,,,,0.022613146424208006,0.04109475340867313,0.023097217748748577,0.01957792714865978,0.039078233908178564,0.05841030020557899,0.05059769761397682,0.0010621193252153657,0.04899453442488273,0.013174693024478094,0.010678003597067278,0.029809420856518765,0.02303763821284383,0.0077669867776383305,0.024225632998093844,0.0452112691920739,0.017983450075648853,0.0006175320844182639,0.015169547079857137,0.019036093390268894,,0.03682155510751837,0.0001488338774889223,,,,,,,,0.005408629974164524,0.04199982009543696,0.005841393434088576,0.005015993378640383,0.010648590166248249,0.03479232871916963,0.047436548843976974,0.02921764402880616,0.008086602341976428,0.03018969149310427,0.06491447408429869,0.011379400143108048,0.012741985148349993,0.008555162394877908,0.07270953129287683,0.029811231192814158,0.023454727317076582,0.031631726557709475,0.0030273163757456437,0.0375579789751479,,0.014155932746796038,0.023392418883821327,,,,,,,,0.03976719635343931,0.03905352634078223,0.03503845679469815,0.030931069264655903,0.017617946711070195,0.015301701991671794,0.02312373450759577,0.026903810773402488,0.022944335584867567,0.051948974089655015,0.058469506218202495,0.016504771526083695,0.05229559008357884,0.003728906715716684,0.042070122127772606,0.010968222070537121,0.01948619142192833,0.09785450876769274,0.02171535875908104,0.02713918769824334,,0.018627675914679297,0.0005498420636415013,,,,,,,,0.0021611574656503325,0.011434566556657621,0.004640929490538828,0.00993035135325519,0.017709387584167274,0.005441963225117495,0.02801989789952495,0.06102594309926543,0.035766655143576215,0.04209844132479875,0.030640733323994796,0.012882523969968534,0.016599610630954536,0.026345705559587842,0.011349434431564337,0.03304695326622455,0.020393514755343987,0.0261445414948665,0.038038911412692215,0.011175571668611236,,0.027985826459948935,0.008381030039134603,,,,,,,
0.018108256615751064,0.051585014751044225,,,0.8525809177830661,0.010271692930767927,0.03206751521415632,0.015033857511325348,0.18764557501068568,0.07355159345387301,0.003313909052436178,0.05762582413995187,0.03913128150535429,0.02820902994753489,0.022728200128772837,0.054165847377676095,0.006202768448614944,0.046283958465573934,0.01800725143778303,0.030675944189347812,0.05067241689457231,0.028907979748296616,0.013970633749100594,0.033169650300478755,0.034373171992490396,0.007949921556766734,0.009518152512732142,0.025699407069548832,0.07995988652010803,0.023837172748108423,0.06029462002623203,0.03381417796722373,0.060741026361330705,0.04226682796772968,,0.028871063873679284,0.015928441589927143,,,,,,,,0.005088861462261626,0.022960656122466686,0.017730183650177592,0.0037199037906976537,0.004213638125934469,0.016583472231518303,0.029528681791906406,0.007172231702141396,0.006357623880505307,0.02172978894511827,0.003324246708783023,0.055379199574440416,0.02213963275981836,0.03130245889643399,0.010686769959198815,0.029493077749482906,0.027942947382378736,0.0170254412744247,0.002785498793574872,0.015412734493875523,,0.07846174790758034,0.021130105832135475,,0.03509164666868798,0.014337309594060373,,,,,0.024874829455984244,0.05689525815389475,0.016510975495254192,0.035339526490176784,0.023516991517350688,0.008741221301557398,0.009486997746891256,0.03264169102155333,0.006863079824847196,0.014667247146432343,0.00920538956697723,0.00785750323117948,0.0027267966762600303,0.02932580453923652,0.0338611199615324,0.03249813288555362,0.04087140028025798,0.03113412135289529,0.008199560084484714,0.02850372814201611,,0.016924395655610068,0.015610323725991125,,0.008275506104221808,0.024525693451590655,,,,,0.027440800752299273,0.018348719397135376,0.012507098396044927,0.0011285620407558792,0.017533186591015344,0.05523704100220728,0.01776317689393114,0.007856587283996932,0.04314975858022705,0.04526310289112654,0.014623534998370716,0.006037895973605692,0.02037781812474103,0.06058398346776584,0.003673799905644443,0.010241102353368597,0.05150874510834117,0.05581054627993251,0.024591496625223953,0.05777084103997924,,0.008367149732338812,0.017644918957064805,,,,,,,,0.04326750123370695,0.00381075658870805,0.014158231234414504,0.005796280711586122,0.03349718960241473,0.03226149703118259,0.011554555826390296,0.013677893316028571,0.008320130548747924,0.000990173676234755,0.07327113853950404,0.02787139859971159,0.08360558431330575,0.06506768067703741,0.031435543682734546,0.011393144265724894,0.02309447584738943,0.0025604481067738488,0.06616307587144583,0.08842029962405422,,0.05925893514887397,0.007956814044202723,,,,,,,,0.015300125513790204,0.010607484060164724,0.0160647988995041,0.0009800699875542405,0.017579529915789937,0.015320280656836289,0.018703811049094687,0.04563691161544922,0.004420525745799352,0.008103716259520199,0.0026506894498802675,0.021859586930084413,0.05528739514419599,0.010426211528308915,0.00014760178282971297,0.044113216974727344,0.015010261841662025,0.01033811322066108,0.004191250489167985,0.03950062853753636,,0.03163021074631516,0.03448899352409845,,,,,,,,0.03265451668775105,0.05078229560860206,0.003038609303710327,0.06041323826011318,0.014842083846127053,0.0030020373965741498,0.023191004842928596,0.049332766120523765,0.028901322620575425,0.0016391416309860095,0.06633577773635967,0.013255882109127886,0.01899553493182987,0.014368965670561526,0.023173414707845046,0.0464649258633299,0.00729756401950959,0.01067204272437641,0.07384810018447324,0.010431340861068492,,0.01342324555796989,0.0171396782106657,,,,,,,
0.02579350813328362,0.01112339943248747,,,0.9091354460010489,0.02807496107893459,0.13818624996637663,0.30776579784224356,0.0466465293718276,0.00798603108906153,0.02585087199089814,0.015954852866657494,0.0007918131256730449,0.011808541916817038,0.008965239578815128,0.03466658428058015,0.013300951965761662,0.053929867175387794,0.027953713020074693,0.013483264917302045,0.04605293522219272,0.016540326521851324,0.03370550928418193,0.013799388705142041,0.06596188981944516,0.013426758304537234,0.0002648038916279314,0.023537634787170105,0.08286720746444765,0.004752028733367922,0.09008810274838162,0.03712920351049102,0.0013194157054939057,0.036908814230385806,,0.022462833190914362,0.023533755374584596,,,,,,,,0.006022428765628111,0.03943422256562516,0.007805623690794493,0.012689902813288793,0.00832413154040556,0.0008612633528925983,0.004864781414599545,0.020422938119650555,0.016701667759282723,0.015821685010463046,0.006593866590643163,0.06753959198237668,0.03887469156172483,0.06783334886459809,0.036393971866472974,0.0413980342755281,0.04188850533114362,0.004700147198058757,0.006523170382345754,0.030453400193904672,,0.04770144865689883,0.009223622958724262,,0.015796918818105604,0.0358597965622156,,,,,0.026378829535734522,0.051073863507340826,0.0030695896405403657,0.03923916282353393,0.0009034325263814854,0.01340767896398181,0.013198779378513532,0.023797039356000037,0.016033744168318383,0.02079287687341142,0.003560459528249062,0.008661890169544322,0.009503206558970936,0.02068114950889151,0.004935612330077712,0.04362592167675639,0.025946200859261453,0.03404714665075936,0.014371855631137605,0.0628961776736286,,0.033748614863957326,0.006572352897914326,,0.010190347290576282,0.03602481715614303,,,,,0.02179272146493202,0.0026041898256729664,0.007098155491106444,0.034610864398134315,0.015753725017752563,0.03051886282115811,0.003260260699021429,0.009456003152398203,0.046379967095128136,0.03239820896963633,0.0037348444945396915,0.016377477369318886,0.0038145780487998087,0.06185938357355836,0.05822575790173685,0.018930681792506506,0.02422891571714972,0.04249140972530004,0.007989993401159344,0.03538167481431011,,0.03536685201455814,0.04177546060069283,,,,,,,,0.0815404712501534,0.022559413477208818,0.01960014313415577,0.0001918793221920693,0.03806168495663533,0.011827491948905899,0.033903649783265946,0.0006917060273153765,0.01802982873707456,0.003852508417010721,0.04385142878878933,0.01723618124796815,0.05013061782040678,0.05428616900718119,0.01645741950379218,0.004962805580862757,0.0028167909632999307,0.0009201994865411779,0.0029346065587215315,0.009528678928772199,,0.01511444201639602,0.007519275109901297,,,,,,,,0.006626760183622265,0.0029844823757050193,0.003988946944130022,0.0159732467348729,0.02538838133740861,0.02289808868612915,0.011335693650869475,0.00908050542905159,0.03902827880047602,0.07244505747044067,0.01522399433124911,0.011582532653828909,0.01367426215892066,0.01587741373828854,0.015986353095900806,0.020594452087085453,0.02670463281039962,0.02064263293925453,0.020898240067710076,0.03769282868667912,,0.01849811400571223,0.00688311413098846,,,,,,,,0.04719732983671433,0.00601395340314344,0.021528863082192443,0.06629421238381117,0.01747570347299046,0.01599260615515291,0.04201455357440846,0.06448490204162018,0.0003695769004969207,0.01621717312124002,0.0660857171649689,0.002156386746038916,0.018869129767989653,0.024088444062593074,0.03743901213951296,0.056013556128242666,0.007841437845596435,0.03770458621156816,0.07894242315069408,0.026197759306416355,,0.02305489170699671,0.013113804390389729,,,,,,,
0.026686288128677405,0.011207569441044955,,,0.9135172943637051,0.026179133341525787,0.13413430983914967,0.3025126047112117,0.046168150814067256,0.00975734069818762,0.025983299142627304,0.014499485943364183,0.00040333753666344494,0.010377547711230258,0.009404835344793127,0.03639012328881006,0.013060021035052528,0.05394747167922957,0.02799129700581955,0.011793300843533246,0.04848396513372079,0.01699200637122743,0.033630091275756675,0.014100853932212392,0.06691183565175061,0.013346322213390275,0.0008638210928127322,0.02393147598906913,0.08207107048896843,0.004329590984625878,0.08990824242123116,0.03619602364585371,0.0029094257529697475,0.03567016902133967,,0.021182513649431828,0.025042292251844355,,,,,,,,0.0060976069959363275,0.03860164725099615,0.007964768706449315,0.012638939103075654,0.008965326705964932,0.0003032932107860194,0.005095958531106187,0.019617111710338128,0.017938190826066035,0.01588639917832473,0.007179984489187831,0.06618798495605874,0.03806370550675007,0.06643716178199259,0.036618846979674075,0.04124298981267443,0.043404997230886144,0.005223458002999443,0.006241544699145299,0.0289294588905175,,0.04780997163392029,0.006886706375996695,,0.01703428046652797,0.03668235340057011,,,,,0.026961391223410673,0.05134854619451117,0.0024246021497503073,0.04067735586703856,0.0009712034995737367,0.012179983211614875,0.013474842678742214,0.02420642408980513,0.0156646855666343,0.021159793851363885,0.0037548397430520824,0.008029144454756424,0.009970237714378508,0.020483371391074236,0.004983299065812972,0.04320814107144826,0.02543132589640218,0.03450328621132928,0.013601766575576022,0.062426482544739835,,0.03418149419994915,0.007287857258417489,,0.010582101269156178,0.03629461610566382,,,,,0.023197741063286145,0.0025604193176471477,0.007683315276481125,0.033335601085709,0.015083093945681886,0.030338461216771914,0.002032645840805996,0.008725368707448385,0.045102792974525664,0.03178568995781497,0.0027469682936664026,0.015906418514062142,0.0036687621536588837,0.061558048456922365,0.057968539255887644,0.019638599133380508,0.025057309284546435,0.0421980758616936,0.00644214596120397,0.035723839483063645,,0.03407196099178411,0.04095943556741851,,,,,,,,0.08310214392338372,0.02282108902647184,0.019047509673665638,0.0003321009174948752,0.03765333858374198,0.011365931386906888,0.033156298149229935,0.0018918384534960695,0.017235769361108322,0.0032383778880750967,0.04386123341345671,0.016927906013019894,0.05035329693240479,0.05490392452411642,0.016375034673416392,0.004098042924446863,0.0017161793867360756,0.0007700346562201616,0.002261593246203248,0.010975241940436725,,0.016654912301940994,0.0067918299853913,,,,,,,,0.007576649537112094,0.0036931870954567034,0.004014440200263215,0.016018353838431528,0.025048757982025896,0.024280315117779103,0.010436094616595991,0.008412301925780507,0.04006187367509458,0.07240653402152818,0.01529157034913912,0.010850046466283143,0.015305699046945483,0.015317695824242245,0.015011606403282533,0.02036153160937505,0.026884990830787495,0.01989702553819686,0.02078512646831447,0.03669886038291483,,0.017555233983634476,0.006237032964128175,,,,,,,,0.047325362182058836,0.008304540584124411,0.019925705453438,0.0657363609711689,0.0172587067854409,0.01615408692851731,0.042161750625949145,0.0637959120822227,0.0023159467109463393,0.015559077344059462,0.06788029276969328,0.0024704299035718125,0.017977910738297614,0.024825941457032166,0.03724717491959698,0.056847739368761876,0.009032046399208984,0.036894339193068906,0.07849041493217307,0.025647708253118105,,0.022490733837369638,0.013804261040206002,,,,,,,
0.02594354974395944,0.010980653290694326,,,0.9080562887237555,0.027921259756485337,0.13914927495851226,0.30952760852261396,0.04844364498573157,0.005665836631408871,0.02647857969371619,0.01687314840451395,0.0014083831200506082,0.01266695507289195,0.008902538998442244,0.03423173759167416,0.013393424041531592,0.053840789180285016,0.027963474007851992,0.014430383241634847,0.0454751018280446,0.01684144637053194,0.0340481999748761,0.01369041581607481,0.06620795050068037,0.013451596510117726,0.00018922563693879327,0.023886721980169112,0.0829642449728653,0.004304120881723452,0.08981134123276696,0.03717405654286029,0.0012499431645929117,0.037438330655310784,,0.022221771212224437,0.023675497572271907,,,,,,,,0.00574275759871472,0.03957963740770718,0.007365133951373821,0.012258805061702592,0.007898480751551437,0.0009802868250402606,0.004811833446416679,0.020608212878424036,0.016306890654582365,0.015890306116425907,0.006466605206038275,0.06773373011547501,0.039088683386428326,0.0679053767294167,0.036379821968235186,0.041739915258417366,0.04147997527543255,0.0046419189910463935,0.006640710779769634,0.030947475630644934,,0.047510771721787665,0.009056050835005078,,0.015555190663852672,0.03611551684473273,,,,,0.026530002599275054,0.050548121209805,0.003204179030742583,0.0389580699971866,0.00033175837892182136,0.013916044570208917,0.013457938326593871,0.024015666319472464,0.01601676549188601,0.02067572318156733,0.003557461232656711,0.008797282196790749,0.009624494616722197,0.02086212859808794,0.0048378873103636305,0.04372455159462019,0.02550652317498537,0.0339673993920899,0.01471699021488796,0.0634761371027428,,0.03335881894443486,0.0067241748709443916,,0.010339717246547114,0.03618909249408534,,,,,0.02159699180926842,0.0024478520818370245,0.006933790055854241,0.03509835793032395,0.015903335241068503,0.03052292453751667,0.0031932958014548483,0.009426009583205984,0.046375506343850154,0.03250955748734365,0.0037607861920436075,0.01656317259505722,0.003948706780538198,0.06187693609884412,0.05845809599952767,0.018433258771709513,0.024214639715872097,0.04231406866962831,0.008278273524797316,0.03550441542983854,,0.03529337654117965,0.04200307998749809,,,,,,,,0.08127099032406235,0.022476605075366536,0.01925494627517298,0.0007107437585062047,0.03803008752829388,0.012474201078443176,0.03434716432107227,0.0002237645152855079,0.018080398635558114,0.003593847988617601,0.04347015236696533,0.017442139968181728,0.04973877064214173,0.053984796365791406,0.016129686060031116,0.004828834906923697,0.0027515093531391348,0.0007158451033925079,0.0027441256050335324,0.009084755882904125,,0.014826910603394382,0.007219459303838844,,,,,,,,0.006567700278429859,0.0028437855256200433,0.0036597742124654838,0.015077698472822537,0.02582599588449795,0.02281338640949102,0.011251172026908961,0.00922967387646055,0.03915867289466991,0.07304961622143101,0.015484010948520728,0.011571306669010253,0.013293600413479698,0.015911012386393805,0.01603275177101699,0.02038309934888464,0.026740731077642136,0.02108726650734902,0.021361220176166474,0.0375062111651272,,0.019094876887396875,0.006963231959847575,,,,,,,,0.047232761547286894,0.00554345750981859,0.021994990436391696,0.06652391631274128,0.017656148740545864,0.01625826153732115,0.0421333608671969,0.06495773937715972,3.5454017740418404e-05,0.016415771955964,0.0656568955655013,0.0023263562303041593,0.018961721145952043,0.024014570494465353,0.037224752966185735,0.0561462876414567,0.007631409568611943,0.03766392442826734,0.07869286927390287,0.026489479608322923,,0.02368362725924644,0.012981072981267824,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.034622710662646265,0.03099474866642992,,,0.9078064569129635,0.023852128598945532,0.01607382110312252,0.02940232451977031,0.03608040543721276,0.15541976835539925,0.004633620665991262,0.03637840313736198,0.042359210771668904,0.03007259746922436,0.030285783951445183,0.051656577712903405,0.019266301030065398,0.05021140263035385,0.019744964844472,0.026435074562658534,0.061805513782517536,0.019455681112959457,0.002453367063230795,0.02598046134026738,0.051370338666155056,0.006926443865002499,0.015601904889974358,0.02582936359065805,0.0799392732390048,0.01924399677161655,0.06486880175575001,0.011669201902990995,0.04471175039259893,0.007630559433838079,,0.02767215694174085,0.057398148624471526,,,,,,,,0.015837794553339998,0.01718358200984335,0.020211009596324055,0.017149198527971934,0.007208149991404661,0.005614780472404239,0.005415987067767425,0.01394255964019942,0.036663691383741134,0.0013570056060114052,0.004645471017296842,0.046894120512509345,0.01992703164146024,0.02890065252183181,0.00561620504479744,0.034150508295130104,0.06523636644604286,0.010041135734728368,0.013737365359394408,0.02736461889016684,,0.047437076145140325,0.0162213297613039,,0.0230159985572995,0.03055795338178224,,,,,0.029781104501005493,0.057188014390064594,0.015401554211474528,0.035344538518813425,0.0024064590467337056,0.012691442683903003,0.0019390408720386485,0.04420703123637457,0.0033488884469248968,0.008306690423380557,0.00882742881687006,0.017425669281104016,0.02180128563528981,0.03506410027180028,0.005473198693190228,0.014927680280783813,0.031969582230753045,0.029354143277001005,0.0052269033555764725,0.03199171252563687,,0.025172950367284418,0.0017891759229667578,,0.013093808041013743,0.024841159832553063,,,,,0.030850619932432228,0.021424592293884062,0.019221933710519015,0.011561008081392526,0.029602466412772966,0.04620499540920405,0.02211787612596176,0.0029067637627254892,0.03749865379068943,0.046736885083003804,0.010159460393186312,0.003100985697183599,0.01851032547835507,0.06560350110210486,0.028179142985012777,0.039448444040281895,0.019684832471843765,0.0535052149671731,0.009872281591971637,0.037269187498558703,,0.0016232022586479063,0.017875024770216012,,,,,,,,0.059157785225463534,0.0062526392928648564,0.03646486648574542,0.0011934876143184097,0.03401655801991001,0.014826769969779864,0.0010459213858072026,0.023892381026359998,0.009881783361116793,0.007287390993223861,0.06884337210084623,0.010245772783236538,0.05722068081576771,0.04476980513579531,0.025644962693647137,0.002586171282738014,0.033806698085121725,0.00500834829813998,0.042362224607607565,0.05913580286042722,,0.08768261563332727,0.014048779964467203,,,,,,,,0.004905769719699881,0.0009567037089467909,0.00217008256581184,0.02839380258572861,0.01277202591915138,0.03410985631477413,0.0030028405284987397,0.0020239373097177093,0.03593583466784513,0.027309389232505452,0.002415558181178443,0.037638818138121366,0.036216546158870475,0.026692926396102722,0.0012240438286504121,0.03750924055198591,0.02046966657586912,0.009511273849359621,0.0024708907419213454,0.0043837022978643215,,0.027220682516910052,0.016870722446896472,,,,,,,,0.02050267644734422,0.03351519369388828,0.005113755328582519,0.04920715540360299,0.02988595953677292,0.004551704150475402,0.023020444135370022,0.04340005756427816,0.03456956882994241,0.01357708246651255,0.06552233121538771,0.002523426740110561,0.02044608930790511,0.00014152920650372424,0.05413410763791374,0.05426848318433641,0.02701639150503472,0.003979594152996211,0.09597973258029585,0.01787736266942589,,0.043714005316029286,0.021627525549325868,,,,,,,
0.048407765291987266,0.021510828404369773,,,0.28471855318287786,0.0036002190860209026,0.0025444798099120308,0.0885407278731744,0.3859944546718345,0.3657428752117695,0.09454179649393331,0.1594339520058513,0.13260877705853916,0.10493884308230521,0.007813111862565251,0.025874826270217685,0.013110779670135186,0.0029723305261994855,0.024076465865004,0.07144524530457629,0.028483215306385302,0.004554171255942103,0.02243390374695152,0.043792414385695345,0.003772257663930069,0.02192636666204233,0.05088836039964879,0.020747350895265915,0.03890104630030967,0.04656870283527657,0.031747381974861016,0.049152959083964574,0.02362449349401874,0.02325178345088316,,0.04656361355239286,0.027686935685914873,,,,,,,,0.027142003652701835,0.029168561385692342,0.019355318511714764,0.008581687684719395,0.00978535541354388,0.02584478543046494,0.012325467236542424,0.03097965193340535,0.02528189516033594,0.040797762822135306,0.044820850567498155,0.005238453715060094,0.004492876707504236,0.030015985936336524,0.025976177559080306,0.03395997860917527,0.0021307163541757395,0.01589294937855558,0.004309030117983332,0.01430799023265789,,0.05717567450281982,0.06669763462246855,,0.011377513335121742,0.008947023764847647,,,,,0.005972635525268794,0.030095397316375016,0.021789282308918984,0.021996911274345072,0.05284540289945783,0.007734941846279863,0.024339872212182583,0.016564876082401692,0.0066755603578070805,0.030436476781557,0.031143296087708314,0.042312719246884456,0.010404793488979722,0.03656409078278972,0.013560620342449535,0.012778094723590764,0.024438096349120347,0.0440389797199449,0.012886149621280627,0.040492828211337976,,0.014907273957565767,0.013884952240550025,,0.011120509749917955,0.027176679830704847,,,,,0.028078820976898473,0.0340054521535426,0.016606879506117524,0.021933657733482763,0.019998540122199798,0.06207245213732677,0.03844208421961085,0.0005265886837509282,0.06689158666708857,0.031551514086586616,0.009703944988543422,0.021754582627455176,0.007532077896264989,0.023777169199343712,0.012618147134174093,0.0428785437605932,0.026637919220684553,0.019859629607273818,0.01511747840720171,0.01767092706938357,,0.03398587093652524,0.0028670463359799668,,,,,,,,0.014024120999857335,0.03983661688173853,0.010077304139437294,0.005284841850759315,0.0015724986662097116,0.03737016983300117,0.04297588889026788,0.021514332871307926,0.00799844222469361,0.03258465637449341,0.0740442594049035,0.00475044095587878,0.04741882902273497,0.03626960468584781,0.06717513483826604,0.0258382470388757,0.012653339091602524,0.04030088870426254,0.006371638372078397,0.051139714371900145,,0.02826831426759686,0.029207411454552256,,,,,,,,0.03143662206213625,0.03707030053504003,0.03806948779699393,0.02425587092239983,0.01036405721409069,0.03382095076644929,0.013901426345330658,0.012673778814610192,0.007491292153896267,0.04768225408080433,0.035148320534990896,0.02304006555836354,0.06973735493225144,0.01492125737695158,0.04430901321029529,0.022603130861605602,0.01565189389623401,0.08502580569201858,0.01961992986162038,0.02330521382080931,,0.01751650219129669,0.017843330509031665,,,,,,,,0.011137726096072912,0.00891914540266346,0.005271933219701157,0.0012753720475810447,0.014022466535602969,0.005605611038055795,0.038411918261715264,0.032988987568086374,0.026727789075644392,0.03949858483805195,0.04516466610594244,0.006829413343290489,0.001581750015277086,0.010841404645479998,0.022341999840240365,0.04118350782632238,0.008554951185309627,0.030745326568896184,0.04203553290274041,0.021380798742912335,,0.019376143709754823,0.005416510853527751,,,,,,,
