l1_size,l2_size,noc_bw,offchip_bw,dim_num,dim_out,dim_mid,dim_in,p_c,p_k,p_x,p_y,p_r,p_s,o_c_out_0,o_k_out_0,o_x_out_0,o_y_out_0,o_r_out_0,o_s_out_0,o_c_mid_0,o_k_mid_0,o_x_mid_0,o_y_mid_0,o_r_mid_0,o_s_mid_0,o_c_in_0,o_k_in_0,o_x_in_0,o_y_in_0,o_r_in_0,o_s_in_0,t_c_d1_0,t_c_d2_0,t_c_d3_0,t_k_d1_0,t_k_d2_0,t_k_d3_0,t_x_d1_0,t_x_d2_0,t_x_d3_0,t_y_d1_0,t_y_d2_0,t_y_d3_0,o_c_out_1,o_k_out_1,o_x_out_1,o_y_out_1,o_r_out_1,o_s_out_1,o_c_mid_1,o_k_mid_1,o_x_mid_1,o_y_mid_1,o_r_mid_1,o_s_mid_1,o_c_in_1,o_k_in_1,o_x_in_1,o_y_in_1,o_r_in_1,o_s_in_1,t_c_d1_1,t_c_d2_1,t_c_d3_1,t_k_d1_1,t_k_d2_1,t_k_d3_1,t_x_d1_1,t_x_d2_1,t_x_d3_1,t_y_d1_1,t_y_d2_1,t_y_d3_1,o_c_out_2,o_k_out_2,o_x_out_2,o_y_out_2,o_r_out_2,o_s_out_2,o_c_mid_2,o_k_mid_2,o_x_mid_2,o_y_mid_2,o_r_mid_2,o_s_mid_2,o_c_in_2,o_k_in_2,o_x_in_2,o_y_in_2,o_r_in_2,o_s_in_2,t_c_d1_2,t_c_d2_2,t_c_d3_2,t_k_d1_2,t_k_d2_2,t_k_d3_2,t_x_d1_2,t_x_d2_2,t_x_d3_2,t_y_d1_2,t_y_d2_2,t_y_d3_2,o_c_out_3,o_k_out_3,o_x_out_3,o_y_out_3,o_r_out_3,o_s_out_3,o_c_mid_3,o_k_mid_3,o_x_mid_3,o_y_mid_3,o_r_mid_3,o_s_mid_3,o_c_in_3,o_k_in_3,o_x_in_3,o_y_in_3,o_r_in_3,o_s_in_3,t_c_d1_3,t_c_d2_3,t_c_d3_3,t_k_d1_3,t_k_d2_3,t_k_d3_3,t_x_d1_3,t_x_d2_3,t_x_d3_3,t_y_d1_3,t_y_d2_3,t_y_d3_3,o_c_out_4,o_k_out_4,o_x_out_4,o_y_out_4,o_r_out_4,o_s_out_4,o_c_mid_4,o_k_mid_4,o_x_mid_4,o_y_mid_4,o_r_mid_4,o_s_mid_4,o_c_in_4,o_k_in_4,o_x_in_4,o_y_in_4,o_r_in_4,o_s_in_4,t_c_d1_4,t_c_d2_4,t_c_d3_4,t_k_d1_4,t_k_d2_4,t_k_d3_4,t_x_d1_4,t_x_d2_4,t_x_d3_4,t_y_d1_4,t_y_d2_4,t_y_d3_4,o_c_out_5,o_k_out_5,o_x_out_5,o_y_out_5,o_r_out_5,o_s_out_5,o_c_mid_5,o_k_mid_5,o_x_mid_5,o_y_mid_5,o_r_mid_5,o_s_mid_5,o_c_in_5,o_k_in_5,o_x_in_5,o_y_in_5,o_r_in_5,o_s_in_5,t_c_d1_5,t_c_d2_5,t_c_d3_5,t_k_d1_5,t_k_d2_5,t_k_d3_5,t_x_d1_5,t_x_d2_5,t_x_d3_5,t_y_d1_5,t_y_d2_5,t_y_d3_5,o_c_out_6,o_k_out_6,o_x_out_6,o_y_out_6,o_r_out_6,o_s_out_6,o_c_mid_6,o_k_mid_6,o_x_mid_6,o_y_mid_6,o_r_mid_6,o_s_mid_6,o_c_in_6,o_k_in_6,o_x_in_6,o_y_in_6,o_r_in_6,o_s_in_6,t_c_d1_6,t_c_d2_6,t_c_d3_6,t_k_d1_6,t_k_d2_6,t_k_d3_6,t_x_d1_6,t_x_d2_6,t_x_d3_6,t_y_d1_6,t_y_d2_6,t_y_d3_6,o_c_out_7,o_k_out_7,o_x_out_7,o_y_out_7,o_r_out_7,o_s_out_7,o_c_mid_7,o_k_mid_7,o_x_mid_7,o_y_mid_7,o_r_mid_7,o_s_mid_7,o_c_in_7,o_k_in_7,o_x_in_7,o_y_in_7,o_r_in_7,o_s_in_7,t_c_d1_7,t_c_d2_7,t_c_d3_7,t_k_d1_7,t_k_d2_7,t_k_d3_7,t_x_d1_7,t_x_d2_7,t_x_d3_7,t_y_d1_7,t_y_d2_7,t_y_d3_7,o_c_out_8,o_k_out_8,o_x_out_8,o_y_out_8,o_r_out_8,o_s_out_8,o_c_mid_8,o_k_mid_8,o_x_mid_8,o_y_mid_8,o_r_mid_8,o_s_mid_8,o_c_in_8,o_k_in_8,o_x_in_8,o_y_in_8,o_r_in_8,o_s_in_8,t_c_d1_8,t_c_d2_8,t_c_d3_8,t_k_d1_8,t_k_d2_8,t_k_d3_8,t_x_d1_8,t_x_d2_8,t_x_d3_8,t_y_d1_8,t_y_d2_8,t_y_d3_8,o_c_out_9,o_k_out_9,o_x_out_9,o_y_out_9,o_r_out_9,o_s_out_9,o_c_mid_9,o_k_mid_9,o_x_mid_9,o_y_mid_9,o_r_mid_9,o_s_mid_9,o_c_in_9,o_k_in_9,o_x_in_9,o_y_in_9,o_r_in_9,o_s_in_9,t_c_d1_9,t_c_d2_9,t_c_d3_9,t_k_d1_9,t_k_d2_9,t_k_d3_9,t_x_d1_9,t_x_d2_9,t_x_d3_9,t_y_d1_9,t_y_d2_9,t_y_d3_9,o_c_out_10,o_k_out_10,o_x_out_10,o_y_out_10,o_r_out_10,o_s_out_10,o_c_mid_10,o_k_mid_10,o_x_mid_10,o_y_mid_10,o_r_mid_10,o_s_mid_10,o_c_in_10,o_k_in_10,o_x_in_10,o_y_in_10,o_r_in_10,o_s_in_10,t_c_d1_10,t_c_d2_10,t_c_d3_10,t_k_d1_10,t_k_d2_10,t_k_d3_10,t_x_d1_10,t_x_d2_10,t_x_d3_10,t_y_d1_10,t_y_d2_10,t_y_d3_10,o_c_out_11,o_k_out_11,o_x_out_11,o_y_out_11,o_r_out_11,o_s_out_11,o_c_mid_11,o_k_mid_11,o_x_mid_11,o_y_mid_11,o_r_mid_11,o_s_mid_11,o_c_in_11,o_k_in_11,o_x_in_11,o_y_in_11,o_r_in_11,o_s_in_11,t_c_d1_11,t_c_d2_11,t_c_d3_11,t_k_d1_11,t_k_d2_11,t_k_d3_11,t_x_d1_11,t_x_d2_11,t_x_d3_11,t_y_d1_11,t_y_d2_11,t_y_d3_11,o_c_out_12,o_k_out_12,o_x_out_12,o_y_out_12,o_r_out_12,o_s_out_12,o_c_mid_12,o_k_mid_12,o_x_mid_12,o_y_mid_12,o_r_mid_12,o_s_mid_12,o_c_in_12,o_k_in_12,o_x_in_12,o_y_in_12,o_r_in_12,o_s_in_12,t_c_d1_12,t_c_d2_12,t_c_d3_12,t_k_d1_12,t_k_d2_12,t_k_d3_12,t_x_d1_12,t_x_d2_12,t_x_d3_12,t_y_d1_12,t_y_d2_12,t_y_d3_12,o_c_out_13,o_k_out_13,o_x_out_13,o_y_out_13,o_r_out_13,o_s_out_13,o_c_mid_13,o_k_mid_13,o_x_mid_13,o_y_mid_13,o_r_mid_13,o_s_mid_13,o_c_in_13,o_k_in_13,o_x_in_13,o_y_in_13,o_r_in_13,o_s_in_13,t_c_d1_13,t_c_d2_13,t_c_d3_13,t_k_d1_13,t_k_d2_13,t_k_d3_13,t_x_d1_13,t_x_d2_13,t_x_d3_13,t_y_d1_13,t_y_d2_13,t_y_d3_13,o_c_out_14,o_k_out_14,o_x_out_14,o_y_out_14,o_r_out_14,o_s_out_14,o_c_mid_14,o_k_mid_14,o_x_mid_14,o_y_mid_14,o_r_mid_14,o_s_mid_14,o_c_in_14,o_k_in_14,o_x_in_14,o_y_in_14,o_r_in_14,o_s_in_14,t_c_d1_14,t_c_d2_14,t_c_d3_14,t_k_d1_14,t_k_d2_14,t_k_d3_14,t_x_d1_14,t_x_d2_14,t_x_d3_14,t_y_d1_14,t_y_d2_14,t_y_d3_14,o_c_out_15,o_k_out_15,o_x_out_15,o_y_out_15,o_r_out_15,o_s_out_15,o_c_mid_15,o_k_mid_15,o_x_mid_15,o_y_mid_15,o_r_mid_15,o_s_mid_15,o_c_in_15,o_k_in_15,o_x_in_15,o_y_in_15,o_r_in_15,o_s_in_15,t_c_d1_15,t_c_d2_15,t_c_d3_15,t_k_d1_15,t_k_d2_15,t_k_d3_15,t_x_d1_15,t_x_d2_15,t_x_d3_15,t_y_d1_15,t_y_d2_15,t_y_d3_15,o_c_out_16,o_k_out_16,o_x_out_16,o_y_out_16,o_r_out_16,o_s_out_16,o_c_mid_16,o_k_mid_16,o_x_mid_16,o_y_mid_16,o_r_mid_16,o_s_mid_16,o_c_in_16,o_k_in_16,o_x_in_16,o_y_in_16,o_r_in_16,o_s_in_16,t_c_d1_16,t_c_d2_16,t_c_d3_16,t_k_d1_16,t_k_d2_16,t_k_d3_16,t_x_d1_16,t_x_d2_16,t_x_d3_16,t_y_d1_16,t_y_d2_16,t_y_d3_16,o_c_out_17,o_k_out_17,o_x_out_17,o_y_out_17,o_r_out_17,o_s_out_17,o_c_mid_17,o_k_mid_17,o_x_mid_17,o_y_mid_17,o_r_mid_17,o_s_mid_17,o_c_in_17,o_k_in_17,o_x_in_17,o_y_in_17,o_r_in_17,o_s_in_17,t_c_d1_17,t_c_d2_17,t_c_d3_17,t_k_d1_17,t_k_d2_17,t_k_d3_17,t_x_d1_17,t_x_d2_17,t_x_d3_17,t_y_d1_17,t_y_d2_17,t_y_d3_17,o_c_out_18,o_k_out_18,o_x_out_18,o_y_out_18,o_r_out_18,o_s_out_18,o_c_mid_18,o_k_mid_18,o_x_mid_18,o_y_mid_18,o_r_mid_18,o_s_mid_18,o_c_in_18,o_k_in_18,o_x_in_18,o_y_in_18,o_r_in_18,o_s_in_18,t_c_d1_18,t_c_d2_18,t_c_d3_18,t_k_d1_18,t_k_d2_18,t_k_d3_18,t_x_d1_18,t_x_d2_18,t_x_d3_18,t_y_d1_18,t_y_d2_18,t_y_d3_18,o_c_out_19,o_k_out_19,o_x_out_19,o_y_out_19,o_r_out_19,o_s_out_19,o_c_mid_19,o_k_mid_19,o_x_mid_19,o_y_mid_19,o_r_mid_19,o_s_mid_19,o_c_in_19,o_k_in_19,o_x_in_19,o_y_in_19,o_r_in_19,o_s_in_19,t_c_d1_19,t_c_d2_19,t_c_d3_19,t_k_d1_19,t_k_d2_19,t_k_d3_19,t_x_d1_19,t_x_d2_19,t_x_d3_19,t_y_d1_19,t_y_d2_19,t_y_d3_19,o_c_out_20,o_k_out_20,o_x_out_20,o_y_out_20,o_r_out_20,o_s_out_20,o_c_mid_20,o_k_mid_20,o_x_mid_20,o_y_mid_20,o_r_mid_20,o_s_mid_20,o_c_in_20,o_k_in_20,o_x_in_20,o_y_in_20,o_r_in_20,o_s_in_20,t_c_d1_20,t_c_d2_20,t_c_d3_20,t_k_d1_20,t_k_d2_20,t_k_d3_20,t_x_d1_20,t_x_d2_20,t_x_d3_20,t_y_d1_20,t_y_d2_20,t_y_d3_20
0.01857600616818762,0.0012286736613498505,,,0.15283639201325047,0.002697310941767789,0.1043986014514625,0.1708495097976251,0.29004023876383334,0.33437917431244285,0.0942219052533476,0.07422781685829245,0.2638156418505425,0.26601955550093676,0.018965870982436007,0.0007514891601116667,0.019438004062918384,0.08379679658911769,0.044577090525784076,0.0009455290340255025,0.05562276084294647,0.04160336776434077,0.0384545446718254,0.032033139361424455,0.012865115271841856,0.008786860641602605,0.01722500083332813,0.0053438788316711216,0.014516190578734095,0.020082567106918612,0.024370897021071085,0.045934428860382535,0.00656926838371959,0.02179704697438148,,0.02116006666493593,0.041016505049910536,,0.008503564492862537,0.04195299727591146,,0.028907264489871905,0.007774172568561998,,0.0013056683690506744,0.015421581972754644,0.002549632826923044,0.037655932673916113,0.04147078898235016,0.054482106085862944,0.010588725430809177,0.03720123995194022,0.020770314022401842,0.006534831064408667,0.03776967783826415,0.018179964199542844,0.02880450134475592,0.01798618918094929,0.010495984410503758,0.0010181574563688156,0.052185952451053334,0.039565871196555066,0.011063966028188314,0.028966047361816367,,0.015942904527568316,0.059179226162097004,,0.010431267123217671,0.011625439064847561,,0.06025056599401511,0.024806904231106854,,0.03899274505797317,0.026947365250249933,0.01988770949340847,0.029918149862145114,0.00972228164363299,0.04475138667907657,0.02022914207324912,0.03876385044733867,0.003249398922855296,0.028086631701155367,0.06152234436732936,0.013146725080845915,0.030620386453163836,0.017053834461881454,0.004376809881509796,0.004064223498291468,0.021607407472297842,0.04618366791461411,0.021326748529145897,0.05077777170053954,,0.016507439012063446,0.008646979584720788,,0.014527088793856491,0.005814972472304893,,0.01738837999078565,0.007789861074133707,,0.008798060503682792,0.022920986936093412,0.007661938392763371,0.013091600805486428,0.042351105894817054,0.003777627498538718,0.008063725746299143,0.01189048072473443,0.009350097431815163,0.03494111659385146,0.047568167077277554,0.01034370117128759,0.052034342573936535,0.05338956715653639,0.046393460239589554,0.06324406118391246,0.07848972625662061,0.013451374963935664,0.02553276372295441,0.016826671444723988,,0.035613704637616095,0.005620758623849127,,0.01703023957350952,0.003116629426178566,,0.003774633820820723,0.0039923937818489704,,0.052272054408574714,0.05111525347845946,0.06541871614639205,0.00038885251165119366,0.0021827180794556545,0.039654148964480974,0.014741990721984661,0.028182384727101117,0.006964691533570389,0.025135482175838286,0.042801252400084776,0.09457332576139278,0.03955966937875094,0.02604417428976884,0.0430741280272024,0.02604277508919543,0.011554726803130994,0.016330658065974054,0.03405581358112384,0.009717208618250884,,,,,0.003314945286175791,0.02015806213935249,,0.03039959206206899,0.00933105749720807,,0.0033079676853455006,0.060845496525948214,0.011797608514170629,0.008235278498000943,0.025932832763287395,0.05145809736133326,0.003283307013314399,0.04139124096950588,0.0019384138964599208,0.007457270345271941,0.023595803857392808,0.006928250972212188,0.019284794422477252,0.03149739477122694,0.00730130677892669,0.032813507763134776,0.04296551994124965,0.02240554709957189,0.04051487476730539,0.03390658115269364,,0.04289171731156959,0.04591289057314629,,0.040635660421164,0.027525151055311486,,0.031633812770296615,0.013775687250073596,,0.029941221054471612,0.029623104256197425,0.058804256698457305,0.018856154795120976,0.05344444617158405,0.058380243553239626,0.025882287886466168,0.0134099974414723,0.010631470004296564,0.0012976063972800892,0.01458205201247504,0.02629823268572673,0.03531573310527216,0.02850347990017236,0.001829652307085591,0.04322406493179187,0.008760129303015864,0.04488646167225495,0.06547094529179016,0.03721864055161974,,0.007920182919166274,0.0015263828121343552,,0.005376974419970693,0.06512418595601678,,0.01026658523569625,0.009158266260104736,,0.003683218003335166,0.01083373326947159,0.015503276171500968,0.01728652784298916,0.015960385416727788,0.011549971036113662,0.041884201479408266,0.014337251243074563,0.033701857431950595,0.05816148436501884,0.000837019064357619,0.019873762636966812,0.018577883187450253,0.023054820510677795,0.039666105783213564,0.029566131960846793,0.028915264504324172,0.031289145107578374,0.014746698077794378,0.022009556887720633,,0.06555767242502061,0.00704169490236633,,0.04278228544807101,0.008446555772233555,,0.03846828552899925,0.014509057781112956,,0.012195640286863966,0.0005599435755482906,0.021082343198794096,0.01675705929382894,0.024720591726808506,0.05712141497969976,0.003469421766834561,0.027459820840069572,0.007943671381867282,0.03265539537294681,0.021976054438323095,0.012254423014119156,0.017484376501173154,0.03352286210335976,0.02508901155869988,0.008512355826043571,0.05505638977493741,0.021196752234891484,0.010659184465656005,0.008842920609398801,,0.01750910542212859,0.018929471336758343,,0.052182587930047285,0.030889736475125967,,0.007870294998177287,0.020970243895647427,,0.049156514636647615,0.014583123673016795,0.0032664619822841095,0.012725763383461418,0.004495109959374462,0.045340108162998105,0.017307782715058385,0.06523684385791166,0.05506068094371085,0.0028621639131423565,0.02273051237898611,0.05769797254712748,0.023478654915036812,0.02137749872622842,0.019800008881638888,0.0500919818610822,0.04809851345281435,0.032895765796805136,0.04553622656090213,0.00869330704615117,,,,,0.040999878691036405,0.0044319546012246734,,0.00908833780149344,0.036545770253198606,,0.007034313920000565,0.002037982031500513,0.0163939510727008,0.040242239703021626,0.07226874982648854,0.013335321782811238,0.07335071518080807,0.04775842554457529,0.0074203720071232635,0.020093365843379646,0.05244874684083981,0.0516266587105552,0.04994417732140074,0.0023967873594354823,0.025628604754733796,0.047377413708629856,0.01999462741475545,0.03765468062868662,0.028137866795064664,0.04363668475063916,,0.008963924758153732,0.015025645014316344,,0.012444271977679092,0.016490631855882818,,0.01755090712256044,0.003939219859295293,,0.006589548019401914,0.04260115150151001,0.031372219247875144,0.005199017905334947,0.02952576487946618,0.02638983003885723,0.040161629993739206,0.027676709100383723,0.03195967704586479,0.05940414643386295,0.004425517247765652,0.01145256335280894,0.026289048181618303,0.02191471243238872,0.017249117419678214,0.009865691701094479,0.00798338965279768,0.0033756289967165113,0.04391017806121957,0.01718565593776111,,0.018397986621352537,0.010050467221608385,,0.005926109686447258,0.12360850923198008,,0.0556730999418236,0.04052236454321928,,0.01653294647272073,0.037164372792505444,0.06101457309393451,0.05054566703402455,0.01896176847608161,0.0035998808115910584,0.017339435363417387,0.03813459840145838,0.018675570442200022,0.007762485559375333,0.0860084695551642,0.04880743932807158,0.011917389910546416,0.00582220686131344,0.05107955589713967,0.027967940901837754,0.014355788648034409,0.028278574602540997,0.006669278134819353,0.03654065668056016,,0.03501709906002074,0.008011615282778165,,0.03388518147184493,0.03140109448802993,,0.03258806813622169,0.0029664740273481344,,0.013575289859518828,0.04289452588926282,0.06100646411548937,0.030063665073343113,0.03041495912592591,0.025186150069886365,0.03785534152664184,0.0008986901366827638,0.03320564682863495,0.02473247854378815,0.03966349754459799,0.021838724359131353,0.047201317083813456,0.036868944647746614,0.0042766837184838565,0.023944738672881372,0.024747680070330874,0.021331087078254426,0.020254319893490202,0.027282176175687494,,,,,0.06604520541955555,0.025059086164112926,,0.012690696071970441,0.03933633331055288,,0.012794342716848798,0.02541909751639446,0.029453201530122198,0.010497569240725103,0.03861524511480959,0.012219613228971424,0.0036942467992787356,0.06700865071178332,0.0161018627749192,0.01895968432671006,0.013973284986836348,0.010065766476350052,0.02374439954285983,0.004513230607966007,0.005069721939735245,0.006935319636434092,0.05774136940519321,0.015193915298587862,0.052034022949026926,0.003411282759736718,,0.015168105335024079,0.019824655715028835,,0.028231749580040873,0.016748683179852657,,0.0030272342973335295,0.00478540907207852,,0.03328634485252173,0.017949361517242617,0.010722812520920642,0.0500899464938909,0.014221889809795663,0.05171941310967238,0.007385243026575937,0.04576792815311601,0.03600209676126649,0.022958707735006904,0.04359002636405003,0.027915289227473886,0.006122796169477448,0.0039039583494475585,0.02648778704503372,0.028593251140321043,0.014636746602760242,0.006050714424976511,0.013850822285710327,0.00871680922137737,,0.0036935437147211088,0.00632539603691874,,0.0053303079810960875,0.00706551263282262,,0.0031855313723583114,0.053060008453735125,,0.009463971242446892,0.04277299897429841,0.0013989980411527676,0.014231897557387968,0.02847849709707456,0.006874710490662374,0.018899460159596943,0.005061197462757997,0.02104953412594822,0.010911716244357116,0.01677102850077849,0.010444031457899742,0.0011699661709674478,0.051627164565508775,0.06094077248789351,0.005250846272010416,0.0325094862342219,0.022032353303788752,0.07001423532567157,0.029652861917387384,,0.05964339797265882,0.037599015528940606,,0.015177320844155158,0.011049149460608408,,0.021539591233754492,0.004473061963809067,,0.030134434498356958,0.014026785233165156,0.0035772207050777704,0.00638756447429963,0.00570232484877465,0.013373771615153613,0.004614733965916299,0.006992381603058238,0.023656408927385474,0.06167146808270883,0.06110192320263102,0.04899790128286502,0.02256018004781758,0.0009884439237625934,0.03151717312861933,0.04490334115175531,0.014502727605528391,0.05377684127755864,0.016288594747964402,0.052868545406596176,,0.03752911868579532,0.05710917613965094,,0.02344647294269939,0.05119862258395825,,0.017185977819155745,0.03861806857393247,,0.0169379387681288,0.023156379774112563,0.011580917750439611,0.009483332185434349,0.027541171247701748,0.014023533699297047,0.012231327723288055,0.03717264747704556,0.04683185305316086,0.021494906323759,0.015265154986006743,0.02985274911133445,0.01783760667559577,0.011926357263744856,0.025097866633821814,0.01495281644992498,0.021369993129906496,0.04404082842410508,0.039988794600188574,0.02648591908854684,,,,,0.044667200542891944,0.03544537946108023,,0.0004781687747202768,0.06595346068337667,,0.04397731854447501,0.018476881027957952,0.0034663329778862016,0.00921944628986601,0.010629846110839676,0.034948410821882,0.03134418493079643,0.015782132395857254,0.006857006214330679,0.003808679232343275,0.042130726345518454,0.017705506365341767,0.007267036756260195,0.010596300217452927,0.016593430942512206,0.01485483739972532,0.045216596754891925,0.0340486727601757,0.0014111980045080942,0.011736359506023798,,0.016129297345757306,0.020125423632186844,,0.03185829931376886,0.0014518690342889954,,0.00022867477717157574,0.010731047490634527,,0.006668868699103584,0.04561106722672102,0.03299292116735186,0.0006150652647313287,0.02190467290516758,0.02282535519679377,0.06660541871962504,0.018478572027348126,0.018346720869752572,0.006831550515923336,0.040101142113021265,0.04875171080431994,0.015847432779552993,0.03779967706494613,0.034057203149854255,0.01769928327599502,0.015373463017437548,0.0002456493481350032,0.021987468631094215,0.02513350799435205,,0.042245467369849125,0.0282984608987983,,,,,,,
