,reward,reward1,reward2,reward3,core,l1i_size,l1d_size,l2_size,l1i_assoc,l1d_assoc,l2_assoc,clock_rate,latency,Area,energy,power
109,8.116883116883116,20.434253246753247,31.673933577228876,49.095900698701044,1,8,64,4096,2,1,1,3.0,0.001232,45.083,4.4423874880000005,3.605834
110,8.130081300813009,20.46747967479675,38.917508926471825,73.99897423164558,1,512,32,128,2,8,1,2.2,0.00123,16.716,2.94259419,2.392353
111,24.449877750611247,61.55256723716382,29.69210103187996,14.323055938356827,6,128,512,64,4,1,8,3.0,0.000409,94.867,5.055202781,12.359909
112,8.116883116883116,20.434253246753247,45.57662681316617,101.65426094034846,1,8,32,64,2,1,1,3.5,0.001232,12.196,2.1455373632,1.7415076
113,8.116883116883116,20.434253246753247,27.254160289147688,36.35020297032752,1,4096,32,128,2,16,1,3.4,0.001232,44.231,6.000049440000001,4.87017
114,3.790847847731974,9.543459456665246,2.958342012513079,0.9170455957548601,14,128,512,4096,8,1,4,2.8,0.000413,252.73,12.482353821,30.223617
115,0.0,0.0,0.0,0.0,2,8,4,64,2,16,1,3.6,0.0,0.0,0.0,0.0
116,8.116883116883116,20.434253246753247,39.76124399151245,77.36796175821985,1,512,4,128,2,1,8,3.2,0.001232,17.853,2.819035296,2.2881780000000003
117,16.01215273305584,40.31059450546808,13.918507642912216,4.805804959773719,11,4,64,64,8,1,4,2.8,0.000319,139.92,6.002275289999999,18.81591
118,8.130081300813009,20.46747967479675,45.058741306980416,99.19590493935814,1,4,32,64,4,1,1,2.0,0.00123,12.354,2.195140533,1.7846671
119,8.130081300813009,20.46747967479675,45.06461759632621,99.22177969004288,1,16,16,128,2,1,2,2.4,0.00123,12.8,2.1945680910000003,1.7842017000000001
120,37.17472118959108,93.58736059479554,40.498709931593645,17.52528862550881,6,64,32,64,1,1,1,2.8,0.000269,65.913,2.7173029619999998,10.101498
121,30.674846625766868,77.22392638036811,38.88158873035766,19.576548526558742,5,128,32,256,8,1,4,2.9,0.000326,69.28,2.948033648,9.043048
122,15.57632398753894,39.21339563862929,40.27459878939645,41.36452049689296,2,512,32,128,4,2,1,2.0,0.000642,30.318,2.74762839,4.279795
123,8.183306055646481,20.60147299509002,26.21561542864469,33.35967736221526,3,128,64,64,1,1,4,2.8,0.001222,36.147,6.484855831999999,5.306756
