l1_size,l2_size,noc_bw,offchip_bw,dim_num,dim_out,dim_mid,dim_in,p_c,p_k,p_x,p_y,p_r,p_s,o_c_out_0,o_k_out_0,o_x_out_0,o_y_out_0,o_r_out_0,o_s_out_0,o_c_mid_0,o_k_mid_0,o_x_mid_0,o_y_mid_0,o_r_mid_0,o_s_mid_0,o_c_in_0,o_k_in_0,o_x_in_0,o_y_in_0,o_r_in_0,o_s_in_0,t_c_d1_0,t_c_d2_0,t_c_d3_0,t_k_d1_0,t_k_d2_0,t_k_d3_0,t_x_d1_0,t_x_d2_0,t_x_d3_0,t_y_d1_0,t_y_d2_0,t_y_d3_0,o_c_out_1,o_k_out_1,o_x_out_1,o_y_out_1,o_r_out_1,o_s_out_1,o_c_mid_1,o_k_mid_1,o_x_mid_1,o_y_mid_1,o_r_mid_1,o_s_mid_1,o_c_in_1,o_k_in_1,o_x_in_1,o_y_in_1,o_r_in_1,o_s_in_1,t_c_d1_1,t_c_d2_1,t_c_d3_1,t_k_d1_1,t_k_d2_1,t_k_d3_1,t_x_d1_1,t_x_d2_1,t_x_d3_1,t_y_d1_1,t_y_d2_1,t_y_d3_1
0.008841374699336265,0.005857920563105751,,,0.15474298852957158,0.07516448522520251,0.12465511342107706,0.12504173675638133,0.24922123879505423,0.30023065060329074,0.27375901585589063,0.12272107791985842,0.22535321662036026,0.23298960534050592,0.012948083449228445,0.010852262554697081,0.016229856654769125,0.016993094428526583,0.015473400750676129,0.09580405599768868,0.0345240974100449,0.0005037377774851157,0.027093264448387198,0.0002649125973118366,0.021216031146639534,0.0025357697110517455,0.03899382118922972,0.0026048361709510677,0.010287679872383845,0.0002101845489625249,0.005053082573051837,0.017939309988359506,0.00887574472045787,0.02013127836905068,,0.021374343504954114,0.012523844480477485,,,,,0.009381999024446246,0.056116293117054114,,0.0037750035700824364,0.09652082674834249,0.04094963338365214,0.014721795407784594,0.034471789231035936,0.013587128235479081,0.056144459277288186,0.04910828824104595,0.013112881865733074,0.017055095189522383,0.013202742975153703,0.022738773945888427,0.00586268872072681,0.03409029512582346,0.0434894763444978,0.008260021295055726,0.04077856456568628,0.02046341838016577,0.007369966518579943,0.030746685670276566,,0.042418696291158346,0.011489779691218014,,,,,0.05097543648988749,0.0025519464825985824,
0.0453245685949521,0.007080117014113106,,,0.8847020918414477,0.061358861943275236,0.02074558981773264,0.020936726827362005,0.11508419394744579,0.06763029013240254,0.06942191287260784,0.030921252999580685,0.07194154331145342,0.010876855948928229,0.04033970075610918,0.0035158681728676643,0.03648286378256044,0.013000425681938405,0.04662181996654194,0.003932776251315187,0.017120184867776153,0.00039479670813396834,0.009667941624675986,0.043537764203043734,0.03545317688832507,0.033077708418694604,0.004598286380495097,0.012514625514986942,0.011561187313581455,0.0377272444741181,0.028765735154105732,0.010032257125949792,0.007412371775680482,0.018820769713315828,,0.00851517068182371,0.06470683079740083,,,,,0.03171621119068157,0.00919823218239104,,0.014523445410061623,0.02348050060050095,0.006011659555863063,0.03458389240551553,5.251632311039545e-05,0.012464669491135099,0.008073456744461058,0.0381496911147863,0.016315841765705955,0.027131223815098866,0.012065334267048828,0.014451511449362856,0.060669195486867264,0.0644163884172224,0.016398091348769135,0.01941958168808358,0.021493034453706775,0.006552238053182995,0.11357425363533101,0.10182667303588128,,0.0035335738153437378,0.04509789075472172,,,,,0.041052420941598486,0.08423107821488351,
0.052541948639636,0.03253982132043911,,,0.9052517443780221,0.12339809164091098,0.19114221229671052,0.29058885756535985,0.007911041992241422,0.029310581254507535,0.03838773877503749,0.03606263694026071,0.03951309237676657,0.0031406385895429057,0.04136075780263803,0.00400216163963312,0.021095344026372996,0.029631613880771145,0.05005074965999506,0.008950889360633294,0.02211623567849049,0.00885997938172463,0.001920361505412852,0.026169685399511425,0.0043664855433865595,0.016870995646339818,0.0016476935722852248,0.012159368664484506,0.000576257498066099,0.028520643660989945,0.03632436250056038,0.025967060599768072,0.007404517907045308,0.01047427542727735,,0.009150174862154704,0.04800577025649976,,,,,0.05824684025524967,0.04809494334134588,,0.004716908914948,0.02545144264098592,0.011251521476950629,0.013798450297187443,0.0068702071983427855,0.02808519764620626,0.013962922001688263,0.030193724456862116,0.028212105333222777,0.01493250864661498,0.004362612475904226,0.024291999157871322,0.015250356309844533,0.00529417451921605,0.04058861699222309,0.005587158691372512,0.02831918309629624,0.008725573638095278,0.006945596034104834,0.028591139588136857,,0.06007701297562215,0.000538990469117763,,,,,0.04485799891413322,0.04060915764640783,
0.05217121640070378,0.032864063272963456,,,0.926086443565655,0.11119739042071239,0.1626869824611228,0.25761661608075015,0.016838467042829864,0.030569903252143298,0.040294961726305895,0.03972385071305747,0.04595557370590288,0.003515294670189192,0.042689077855686916,0.011142600219176556,0.029151804563666145,0.02221571210279332,0.04671809071194762,0.006118738436715641,0.0179022751955897,0.00969060872487827,0.0008138935455914556,0.028662693648079246,0.010793643276697518,0.01379417468290553,0.0015868387536792144,0.015241215972256776,0.002982464095883159,0.03150432192085171,0.02845254943272167,0.025828984446447056,0.00042687692207254687,0.020468081257226132,,0.015587188090296897,0.054963752920222986,,,,,0.056909541379557754,0.045070338721584974,,0.00473512535149217,0.020839505091079562,0.009295205503886085,0.0186237799615635,0.0079069216588623,0.034070836486991815,0.011760292187767708,0.024206936937270305,0.02767057574418925,0.02249805472648044,0.00969410701677512,0.019877195177164863,0.021542416906776635,0.010329354003687263,0.037098500611853956,0.008783898141590803,0.033631943917675815,0.002310135366206059,0.019122424983781895,0.005971689641318942,,0.0512653150510999,0.010197037963706876,,,,,0.041552752006780026,0.04416236589728615,
0.05287124941252636,0.032739256596956506,,,0.9042985677352188,0.12334894358180541,0.19173725515739012,0.29184855644916297,0.006912320640040155,0.02863889224453375,0.037763164898988955,0.036776489100615595,0.039202766525041274,0.0033097520809606765,0.041017565565064064,0.004342984598758598,0.02090440010619373,0.02961579009252691,0.050049477413076644,0.009257051301423779,0.022407816210924095,0.009196686522925962,0.0018624259240421596,0.026188097818021998,0.004355400715747081,0.016811849358834566,0.0018146418606483248,0.012107761634136589,0.0006216821187361297,0.028551932315606075,0.03632073430165765,0.02626777326990768,0.0080115054737358,0.010078762334621459,,0.008742318494321206,0.04788309121465009,,,,,0.05815689253274449,0.04830044167520429,,0.00468862380289172,0.02578448358733832,0.011532370307324534,0.013831485058462425,0.006261210101050278,0.028257940397063162,0.01384030751504673,0.03003360219775359,0.028422521109070887,0.014704567251170917,0.004182271410146221,0.024427770065797442,0.01504384017355062,0.00458798916512932,0.04051475803128974,0.005337267722483365,0.02887490457331798,0.008909624232852133,0.006645982420461075,0.02911645973131449,,0.060393572225748544,0.0005478435991624769,,,,,0.04511355541090954,0.04025850172727048,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03979799348496822,0.014059814034089905,,,0.9107259875878507,0.06583450045925535,0.04006488619651102,0.033371271372909087,0.07454072858792601,0.10530991264336124,0.08318351699021787,0.011619174121939416,0.06554115581716453,0.008583743853626076,0.04907704349350831,0.0038703949165362185,0.05013858519828122,0.00271092220664296,0.060271131100637095,0.023493488760948863,0.02505931074816141,0.002753317313716446,0.01768993607525489,0.03496354647505766,0.021328070489608105,0.004110927655074819,0.015071156430351496,0.021511875573662416,0.011475862790982248,0.03432196542709447,0.03721884483603544,0.023426341670770883,0.06531563034184497,0.060315371346831556,,0.06126046543953275,0.10132148242296259,,,,,0.04182728901951599,0.016228619397206278,,0.0007818727086749991,0.013776628309374001,0.013012874413185665,0.011895077298219143,0.007341566209439321,0.02439105200798749,0.020814166356887234,0.028040507666515186,0.022314535697926248,0.03662810497302892,0.014391469239124377,0.006880882432214759,0.020828453669741027,0.026630514239668033,0.03294568406787556,0.019153466371017086,0.0280516018760865,0.01736779490906736,0.07322247969684242,0.08320383060742421,,0.011220843244807146,0.04908070504293086,,,,,0.010820387730439448,0.06450153695779282,
0.023392654298368027,0.0065026883734949715,,,0.46371369939387264,0.07895268401031859,0.1089579349466936,0.10490096459305025,0.23806365101146904,0.2547555477406876,0.2386222019141454,0.07044930381220757,0.1952906842714968,0.17637404320828062,0.02344487447802576,0.011326485261026404,0.02781851380002316,0.01687183549299095,0.02488414888069771,0.07609753059150641,0.04356067448608596,0.004781773976498124,0.02511065691484117,0.024183125496762384,0.03162058513518513,0.023666922382839087,0.040852040993282955,0.005562290698836854,0.020044134956940143,0.025237144554065248,0.00545635162714818,0.023333124768000438,0.009589748298250803,0.02438239622383859,,0.033708667336780275,0.028503798919828877,,,,,0.02296212468229336,0.041643647067458406,,0.002396492392436397,0.07014900302329757,0.020830078786930963,0.022671298994917613,0.01880398098894682,0.007601630014196848,0.047922988404415716,0.05660191725638077,0.0173815793009934,0.018272514258279946,0.013952413194270059,0.015765865443087456,0.03054597256935879,0.05407433278812151,0.03489852259116301,0.02641074472131562,0.0228964376040572,0.012607037136297001,0.0471910832848413,0.049806982449710234,,0.04660740932745689,0.0015148399560048352,,,,,0.03879173403883069,0.02690178340783522,
