reward,core,l1i_size,l1d_size,l2_size,l1i_assoc,l1d_assoc,l2_assoc,clock_rate,latency,Area,energy,power
0,9,1024,8,1024,16,2,4,3.3,0,0,0,0
1.912250971458604,7,32,4096,1024,1,2,4,3.3,0.000439,345.14,13.127076336,29.902224
0,8,16,8,512,16,1,8,2.5,0,0,0,0
0.21209317338093894,15,2048,2048,32768,16,2,1,2.5,0.000446,807.39,34.07783286200001,76.40769700000001
7.936507936507937,2,128,128,256,4,16,16,2.7,0.00126,38.784,5.71972086,4.539461
0,15,1024,8,16384,16,2,8,3.4,0,0,0,0
8.537886502398164,7,512,32,8192,2,4,16,2.4,0.000439,163.34,7.931353296000001,18.066864000000002
0,1,8,16,32768,2,16,16,2.8,0,0,0,0
0.4804266825314608,12,2048,64,65536,2,8,4,3.0,0.000345,755.23,21.289624664999998,61.709057
5.175030513377166,13,64,512,512,8,8,4,3.9,0.000379,225.8,10.155650269,26.795911
7.728646002276704,14,8,64,512,4,8,4,3.2,0.000413,177.0,9.96443035,24.12695
5.093252831643332,16,16,32,4096,4,1,2,2.3,0.000471,204.17,13.242534264000001,28.115784
2.0230198414918235,4,16,1024,4096,4,1,2,2.3,0.004017,110.93,43.77303208199999,10.896946
1.962684152916553,10,4096,4,256,4,16,8,3.4,0.000282,425.06,11.862768792,42.066556
27.138287697300804,10,32,4,256,4,4,16,2.6,0.000282,114.31,4.740141666,16.809013
0,14,1024,8,16384,16,2,8,3.4,0,0,0,0
0,12,4,64,2048,2,8,4,2.0,0,0,0,0
14.223453497612255,6,512,512,2048,8,8,16,2.0,0.000409,131.11,6.2573196300000005,15.29907
0,14,8,16,32768,4,16,16,2.8,0,0,0,0
0,1,8,16,64,4,16,16,2.8,0,0,0,0
0,1,8,16,256,4,16,16,2.8,0,0,0,0
8.756333103028323,10,64,1024,64,8,8,4,3.0,0.000282,201.24,6.622509432000001,23.484076
0,15,8,16,32768,4,16,16,2.1,0,0,0,0
0,15,1024,8,32768,16,2,8,2.1,0,0,0,0
0,15,1024,8,32768,16,2,8,2.1,0,0,0,0
0,11,4,256,128,8,8,2,3.8,0,0,0,0
0,11,4,128,128,8,8,2,3.8,0,0,0,0
0,9,4,256,128,8,8,2,3.8,0,0,0,0
0,15,4,2048,128,8,8,1,3.8,0,0,0,0
0.67702391018587,14,1024,2048,16384,16,2,8,3.4,0.000413,598.03,23.404715782000004,56.670014
4.086703366993239,14,16,16,4096,16,1,2,2.3,0.000413,243.41,10.924577705999999,26.451762
0.35643443031717165,13,1024,4096,8192,1,2,8,3.7,0.000379,779.84,25.088547784,66.196696
0,3,256,512,64,16,4,16,3.7,0,0,0,0
0,3,64,512,64,16,4,16,3.0,0,0,0,0
0,3,64,512,64,16,4,16,3.0,0,0,0,0
0,8,64,512,64,1,4,16,3.7,0,0,0,0
31.446540880503147,8,128,16,256,1,4,16,2.8,0.000318,94.616,4.439929992,13.962044
0.0702320771026238,15,4096,2048,32768,4,16,8,2.1,0.000446,1120.1,42.68685178,95.71043
0.8990203305783612,11,8,32,65536,2,4,8,2.0,0.000319,590.5,14.240405949,44.640771
0,9,1024,8,1024,16,2,8,3.6,0,0,0,0
0,9,4,2048,1024,2,8,1,3.5,0,0,0,0
1.0937893814722361,11,256,2048,32768,2,8,1,3.5,0.000319,535.35,15.172932588,47.564052
2.2166469119093875,5,2048,4096,8192,2,1,1,2.9,0.000326,372.0,10.21551644,31.33594
0,13,4,256,128,8,8,2,3.1,0,0,0,0
0,13,4,256,128,8,8,2,3.1,0,0,0,0
0,9,1024,8,1024,16,2,2,3.3,0,0,0,0
0,9,1024,8,1024,16,2,2,3.3,0,0,0,0
0,12,4,64,65536,2,8,4,2.7,0,0,0,0
0,12,4,128,2048,2,8,4,3.9,0,0,0,0
1.8444114716869004,7,32,128,32768,2,16,4,3.5,0.000439,351.43,11.583169967,26.385353
0.6257577351547218,15,1024,16,32768,16,2,8,3.4,0.000446,598.59,21.92779293,49.165454999999994
2.304459016439998,16,1024,8,1024,1,2,2,3.3,0.000473,302.89,17.291505935,36.557095
0,14,1024,8,16384,16,2,8,3.4,0,0,0,0
0,14,1024,8,16384,16,2,8,3.4,0,0,0,0
0,15,1024,8,16384,16,2,8,3.4,0,0,0,0
0,12,4,1024,512,8,8,4,3.0,0,0,0,0
0,10,64,512,64,8,4,16,3.2,0,0,0,0
0,10,64,512,64,8,4,16,3.0,0,0,0,0
14.782919492574287,10,64,512,64,8,4,2,3.0,0.000282,154.88,5.64732354,20.02597
4.819087935427135,15,512,4,512,4,2,8,2.6,0.000446,215.7,13.233828405999999,29.672261
0,11,8,2048,256,4,16,4,2.5,0,0,0,0
0,11,8,2048,256,4,16,4,2.5,0,0,0,0
0,11,8,2048,256,4,16,4,2.5,0,0,0,0
0,9,1024,8,1024,16,2,2,3.3,0,0,0,0
0,9,1024,8,1024,16,2,2,3.3,0,0,0,0
0.7081786965485363,7,256,4096,32768,1,2,1,2.1,0.000454,557.7,19.947740315999997,43.937754
0.13621531220673003,4,256,4096,32768,2,16,1,2.4,0.004017,427.5,126.129441555,31.398915000000002
4.916954636093917,14,128,16,256,2,16,16,2.4,0.000413,221.91,10.819462184999999,26.197245
0,11,4,2048,32768,2,8,1,2.5,0,0,0,0
1.3306418817892678,8,2048,4096,1024,16,2,2,3.3,0.000317,486.9,13.986507575,44.121475
3.224803773570128,1,2048,16,16384,2,16,16,2.8,0.00123,158.78,14.11120206,11.472522
13.21463216412833,11,4,256,128,8,4,2,3.8,0.000319,154.02,6.369554026,19.967254
0,3,256,512,64,2,4,16,2.8,0,0,0,0
0.9591805367119389,6,4096,4096,2048,1,2,2,2.4,0.000409,504.88,17.143150337,41.914792999999996
0,5,4,256,2048,8,8,2,3.8,0,0,0,0
0.7514938521361934,8,256,2048,65536,1,8,1,2.4,0.000318,646.88,16.347611076,51.407582
0.4701779996446655,15,512,32,65536,2,4,8,2.0,0.000446,690.56,25.128098488,56.341028
8.116883116883116,1,32,4,8192,4,16,16,3.7,0.001232,77.187,7.670063632000001,6.225701
8.581487577856073,3,4,512,16384,8,4,1,2.7,0.000449,161.1,5.851418737,13.032113
0,3,64,512,64,16,4,16,3.0,0,0,0,0
0,8,4,64,512,8,8,1,2.4,0,0,0,0
5.045968466744515,8,128,2048,64,1,16,1,2.6,0.000318,249.64,7.948106946,24.994047000000002
7.936507936507937,2,64,128,128,8,4,2,2.7,0.00126,29.173,4.78722258,3.7993829999999997
7.936507936507937,2,64,256,64,8,4,2,3.8,0.00126,30.045,4.86896004,3.864254
22.271714922049,3,64,128,128,8,4,2,3.0,0.000449,42.519,2.486769438,5.538462
0,16,4,256,128,8,8,2,3.8,0,0,0,0
0,16,4,256,128,8,8,2,3.8,0,0,0,0
0,16,4,256,128,8,8,2,3.8,0,0,0,0
0.2910946331112005,16,4096,128,1024,1,4,2,3.6,0.000473,739.19,32.719649182000005,69.174734
6.774135629614872,2,256,4096,64,1,16,1,3.7,0.00126,108.24,11.776257360000002,9.346236000000001
3.1041570188658145,9,512,1024,16384,4,16,2,3.6,0.00025,358.97,7.810369500000001,31.241478
16.688847903422293,9,32,256,128,8,8,2,3.6,0.000295,142.52,5.0378167750000005,17.077345
0,4,128,256,128,8,8,16,3.8,0,0,0,0
2.4801587301587302,4,128,256,128,8,8,1,3.8,0.004032,66.055,31.502978035199998,7.8132386
0,7,4,2048,32768,2,8,2,3.2,0,0,0,0
0.37264481199500876,1,8,64,65536,2,8,4,3.2,0.001232,466.71,34.638153088,28.115384
0,1,8,16,256,4,16,8,2.8,0,0,0,0
0,15,4,32,512,8,8,8,2.5,0,0,0,0
0,15,4,32,512,8,8,8,3.1,0,0,0,0
0,15,4,32,512,8,8,8,3.1,0,0,0,0
2.287757456244199,15,1024,32,512,8,2,8,3.1,0.000446,313.06,15.692947079999998,35.185979999999994
0,14,1024,8,2048,16,2,8,3.4,0,0,0,0
0.20940315887477626,15,1024,1024,65536,16,2,4,2.7,0.000446,878.97,31.503079768,70.634708
0,1,8,4096,1024,4,16,4,2.2,0,0,0,0
5.511845540100829,12,1024,64,512,2,2,4,3.9,0.000345,229.32,9.543453824999999,27.662185
0,5,4096,8,8192,16,2,1,2.5,0,0,0,0
2.1407718544893033,14,1024,64,512,16,2,8,3.9,0.000413,336.31,14.059305526,34.041902
0,13,64,512,64,1,4,16,3.7,0,0,0,0
2.1527893020316133,14,1024,64,512,16,2,4,3.9,0.000413,335.37,14.035269752000001,33.983704
5.929769510809063,2,256,4096,1024,1,16,1,3.5,0.00126,115.69,12.352040820000003,9.803207
0,7,1024,8,16384,16,2,8,3.4,0,0,0,0
0,7,2048,8,16384,16,2,8,3.4,0,0,0,0
0,6,2048,8,16384,16,2,8,3.4,0,0,0,0
5.15988038983145,6,2048,1024,2048,2,8,4,2.9,0.000409,217.68,9.169579999,22.419511
8.909646690664559,5,2048,4,8192,4,1,16,2.9,0.000326,185.55,6.16134784,18.89984
0.48008315917960204,12,2048,64,65536,2,8,4,2.9,0.000345,755.23,21.297240194999997,61.731131
0,15,1024,8,32768,16,2,8,2.1,0,0,0,0
8.973369578429187,5,2048,16,8192,2,1,16,2.8,0.000326,184.89,6.170282848000001,18.927248000000002
0,12,4,64,2048,2,8,4,3.9,0,0,0,0
8.136134862043543,5,2048,16,8192,2,1,4,2.8,0.000326,194.17,6.036114614,18.515689
28.595154484182867,10,8,4,256,2,4,16,2.0,0.000282,111.36,4.725948324,16.758682
0,1,8,32,128,4,4,16,2.0,0,0,0,0
30.674846625766868,5,8,16,256,2,1,16,2.8,0.000326,57.957,2.782938772,8.536622
8.606853194283056,10,64,512,256,8,16,16,3.0,0.000282,202.98,6.157236504,21.834172
0,10,64,512,64,8,16,16,3.0,0,0,0,0
8.136134862043543,5,2048,16,8192,2,1,4,3.5,0.000326,194.17,6.002503688,18.412588
19.240095929431334,10,64,64,512,8,4,4,3.0,0.000282,135.76,4.988069862000001,17.688191
8.107551530392744,12,64,512,512,8,4,4,3.0,0.000345,189.08,8.343186750000001,24.18315
20.19850076628062,10,64,64,64,8,4,4,3.0,0.000282,132.5,4.93657356,17.50558
0,10,64,512,64,8,2,16,3.0,0,0,0,0
5.171968345817576,14,32,4,8192,2,1,4,3.5,0.000413,216.37,10.91562717,26.43009
0,11,64,512,64,16,16,16,2.5,0,0,0,0
8.488963360606707,7,512,4,8192,2,1,1,3.5,0.000439,163.81,7.677828162,17.489358
0,10,64,512,64,8,16,16,3.0,0,0,0,0
10.767330123016352,7,256,4,8192,2,1,1,2.9,0.000439,145.45,7.081158678,16.130202
8.141529363396934,10,64,512,1024,8,16,16,3.0,0.000282,208.7,6.276806478,22.258179
0.8417840539580617,12,4096,512,4096,8,16,16,3.0,0.000345,586.8,19.477280325,56.455884999999995
0.6629059979875004,3,8,16,32768,4,4,16,3.7,0.000449,579.63,15.828711046,35.253254
0,13,4,4,65536,2,8,4,2.6,0,0,0,0
0.08576818846088453,13,256,4,65536,4,16,16,2.6,0.000378,1396.4,28.524904002000003,75.462709
0,8,4,2048,32768,4,8,1,2.4,0,0,0,0
1.8204012992264045,7,2048,2048,8192,2,1,4,3.5,0.000439,353.74,14.415312617,32.836703
5.301312027378106,9,2048,256,128,8,1,2,3.8,0.000295,252.87,8.242901210000001,27.942038
0,3,256,512,64,8,4,16,3.0,0,0,0,0
4.152997773582877,7,2048,4,8192,1,1,1,2.9,0.000439,234.2,10.579230085999999,24.098474
0,16,4,256,128,8,8,2,3.8,0,0,0,0
0,13,4,256,1024,8,8,2,3.1,0,0,0,0
5.497876418620837,13,32,128,1024,16,2,2,3.1,0.000379,219.07,9.202327692,24.280548
2.3064384324087372,16,256,256,2048,16,2,2,3.3,0.000473,302.76,15.780849414,33.363318
0,12,4,64,2048,8,8,4,3.9,0,0,0,0
3.0109346774362877,12,512,1024,2048,16,8,4,2.2,0.000345,310.27,11.44249494,33.166652
22.271714922049,3,128,128,2048,4,4,1,2.7,0.000449,51.841,2.8712243410000005,6.394709000000001
17.77121462336952,8,256,32,512,1,8,1,3.1,0.000451,111.7,6.735654332,14.934932
