power,latency
3.404573,0.000129
1.7497445,0.000171
1.7478624,0.000171
3.486299,0.000129
1.882296,0.000169
1.8509118,0.000169
1.7783844,0.000169
1.7632301,0.000169
3.3804008,0.000129
1.7921851,0.000169
1.7735291,0.000169
3.524405,0.000129
1.8067483,0.000171
1.7607851,0.000171
3.3673205,0.000129
1.867579,0.000169
1.796325,0.000169
3.3621556,0.000129
1.817276,0.000171
1.8001242,0.000169
3.4401277,0.000129
1.8111802,0.000169
1.7251666,0.000171
3.3956188,0.000129
1.8039472,0.000169
1.7507865,0.000171
3.715361,0.000215
1.854521,0.000169
3.3954404,0.000129
1.8143674,0.000169
1.8137821,0.000171
8.949261,0.000129
1.783015,0.000169
1.780012,0.000171
3.366383,0.000129
1.7863855,0.000169
1.813973,0.000169
3.3546157,0.000129
2.096082,0.000169
1.8104951,0.000171
3.3325706,0.000217
20.355346,0.00045
1.7264905,0.000171
6.215338999999999,0.000129
1.7519769,0.000171
1.8131529,0.000171
3.455134,0.000129
1.7654092,0.000169
1.7343206000000002,0.000171
3.3618812,0.000129
1.780094,0.000169
1.817754,0.000171
3.3853542,0.000129
1.838102,0.000171
1.7327343000000002,0.000171
4.6714780000000005,0.000129
1.7796116,0.000171
1.8534402,0.000171
3.407742,0.000129
1.7910130999999998,0.000169
1.7463063,0.000171
6.336183,0.000129
1.884939,0.000169
1.7783225,0.000171
6.024328,0.000129
1.7646621,0.000169
1.7529491,0.000171
3.453026,0.000129
1.7780625,0.000169
1.9506898,0.000169
4.09772,0.000217
1.7537898,0.000171
1.9057144,0.000171
8.5053527,0.000219
1.7381762,0.000171
1.7264358,0.000171
3.3858296,0.000129
1.7378612,0.000171
1.7620925,0.000171
6.894261,0.00019
1.7373147,0.000171
1.7320566,0.000171
5.215724,0.000129
1.7582283,0.000169
1.7238963,0.000171
2.0170224,0.000171
1.7394911,0.000171
4.972715999999999,0.000149
1.7381272,0.000171
1.7224796,0.000171
29.963827,0.000608
14.3256,0.000149
8.539413999999999,0.000129
22.072338,0.000305
13.443726,0.000149
43.539612,0.000468
33.168364,0.000413
51.392202000000005,0.000468
4.152244,0.000129
6.979856,0.000129
12.525295,0.000129
5.757917,0.000129
9.50037,0.000129
9.144336,0.000129
9.424249,0.000129
4.129842,0.000129
13.015532,0.000129
5.755654,0.000129
9.460584,0.000129
4.626372,0.000129
9.568379,0.000129
4.276613,0.000129
4.221941,0.000129
5.154294999999999,0.000129
3.519064,0.000129
3.973509,0.000129
5.361542,0.000129
4.375483999999999,0.000129
7.1051340000000005,0.000129
10.527542,0.000129
18.20861,0.000129
3.754229,0.000129
10.192601,0.000129
11.584775,0.000129
3.712047,0.000129
17.257717,0.000129
4.152531,0.000129
4.290918,0.000129
5.466138999999999,0.000129
5.03516,0.000129
6.068511,0.000129
4.196367,0.000129
4.891724,0.000129
8.622592,0.000129
6.068511,0.000129
18.709949,0.000129
4.119961,0.000129
5.526243999999999,0.000129
9.78487,0.000129
4.106564,0.000129
5.528848,0.000129
18.328581,0.000129
9.96041,0.000129
6.119094,0.000129
4.152244,0.000129
6.068511,0.000129
3.732945,0.000129
4.429785,0.000129
4.15036,0.000129
4.153904,0.000129
3.823405,0.000129
4.152244,0.000129
4.152244,0.000129
17.639084,0.000129
4.152244,0.000129
4.119961,0.000129
4.152244,0.000129
4.119961,0.000129
4.152244,0.000129
4.15036,0.000129
3.732945,0.000129
4.152244,0.000129
4.152244,0.000129
5.526243999999999,0.000129
4.152244,0.000129
11.085865,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
4.797458000000001,0.000129
4.365583,0.000129
4.152244,0.000129
4.152244,0.000129
5.081855999999999,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
5.023004,0.000129
4.152244,0.000129
4.152244,0.000129
4.837887,0.000129
4.152244,0.000129
4.365583,0.000129
4.352136000000001,0.000129
4.152244,0.000129
4.745534,0.000129
4.121629,0.000129
4.890097,0.000129
4.152244,0.000129
4.087087,0.000129
17.639084,0.000129
6.068511,0.000129
4.152244,0.000129
4.270557,0.000129
4.152244,0.000129
2.154644,0.000169
4.74809,0.000129
4.158662,0.000129
3.481039,0.000129
4.158662,0.000129
6.048121,0.000129
2.2006170000000003,0.000169
4.152244,0.000129
8.079763,0.00019
4.212232,0.000129
4.152244,0.000129
4.165255,0.000217
4.352136000000001,0.000129
4.152244,0.000129
15.890878,0.000305
9.998775,0.000195
4.16508,0.000129
4.152244,0.000129
6.101249,0.000149
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
4.207865,0.000129
5.550014999999999,0.000129
4.890097,0.000129
4.152244,0.000129
4.165255,0.000217
4.152244,0.000129
4.207865,0.000129
4.152244,0.000129
2.194563,0.000169
4.152244,0.000129
4.152244,0.000129
3.455683,0.000129
4.152244,0.000129
4.123578,0.000129
4.152244,0.000129
7.713140999999999,0.000129
4.152244,0.000129
4.103474,0.000129
6.827767000000001,0.00019
4.152244,0.000129
4.132135,0.000129
8.737026,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
4.119728,0.000129
4.152244,0.000129
4.152244,0.000129
21.886753,0.000413
17.639084,0.000129
3.509629,0.000129
4.152244,0.000129
4.119951,0.000129
4.188612,0.000129
3.449347,0.000217
9.070269,0.00019
4.152244,0.000129
4.197596,0.000129
3.473033,0.000129
6.101249,0.000149
17.639084,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
10.063966,0.000195
4.165255,0.000217
4.197596,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
3.4462200000000003,0.000129
4.152244,0.000129
4.152244,0.000129
6.068511,0.000129
17.639084,0.000129
4.152244,0.000129
4.103469,0.000129
4.152244,0.000129
4.152244,0.000129
10.063966,0.000195
4.180054999999999,0.000129
4.132135,0.000129
4.152244,0.000129
4.890097,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
6.101249,0.000149
4.152244,0.000129
4.152244,0.000129
4.136414,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
3.69343,0.000129
3.583897,0.000129
4.152244,0.000129
5.526243999999999,0.000129
4.152244,0.000129
4.152244,0.000129
4.745534,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
4.72314,0.000129
1.826948,0.000169
4.152244,0.000129
5.17727,0.000129
4.106464,0.000129
4.152244,0.000129
4.152244,0.000129
4.123578,0.000129
4.16508,0.000129
4.16508,0.000129
7.025253,0.000129
4.152244,0.000129
3.4639923,0.000129
4.152244,0.000129
4.768878,0.000129
8.737026,0.000129
3.44586,0.000129
4.152244,0.000129
5.988811,0.000129
4.152244,0.000129
3.75053,0.000129
4.152244,0.000129
5.536398,0.000129
4.172353,0.000129
4.272196,0.000129
4.152244,0.000129
9.868462,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
4.343522999999999,0.000129
3.495528,0.000129
4.152244,0.000129
3.509629,0.000129
4.152244,0.000129
8.737026,0.000129
4.152244,0.000129
4.152244,0.000129
4.123578,0.000129
12.006761,0.000226
4.152244,0.000129
4.121282,0.000129
4.152244,0.000129
4.152244,0.000129
4.127857,0.000129
4.429785,0.000129
4.152244,0.000129
4.152244,0.000129
4.165255,0.000217
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
4.16508,0.000129
4.152244,0.000129
4.152244,0.000129
3.44586,0.000129
4.152244,0.000129
4.152244,0.000129
3.509629,0.000129
4.132135,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
8.093651,0.00019
4.116305,0.000129
4.112882,0.000129
4.141548,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
4.123578,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
4.142473,0.000129
4.152244,0.000129
4.913726,0.000129
5.570312,0.000129
8.681628,0.000129
4.191139,0.000129
4.152244,0.000129
4.152244,0.000129
4.112882,0.000129
4.841667,0.000129
18.099247,0.000333
4.197596,0.000129
21.967068,0.000468
4.152244,0.000129
4.152244,0.000129
4.733887,0.000129
4.109459,0.000129
4.132135,0.000129
4.958330999999999,0.000129
4.152244,0.000129
4.584212,0.000129
4.152244,0.000129
3.466176,0.000129
4.219371,0.000129
3.467039,0.000129
4.141548,0.000129
4.106464,0.000129
4.116305,0.000129
4.152244,0.000129
3.44586,0.000129
5.526243999999999,0.000129
11.080255,0.000217
4.152244,0.000129
24.744097,0.000578
4.19101,0.000129
4.152244,0.000129
4.475706000000001,0.000129
4.604113,0.000129
17.639084,0.000129
31.589906,0.000608
4.24468,0.000129
4.152244,0.000129
3.473033,0.000129
4.152244,0.000129
13.924975,0.000269
4.152244,0.000129
4.152244,0.000129
3.473033,0.000129
4.152244,0.000129
21.886753,0.000413
4.152244,0.000129
4.152244,0.000129
5.526243999999999,0.000129
4.152244,0.000129
4.132135,0.000129
8.414819,0.000195
3.583897,0.000129
4.152244,0.000129
5.526243999999999,0.000129
4.152244,0.000129
21.886753,0.000413
4.306069,0.000129
3.509629,0.000129
8.737026,0.000129
23.863072000000003,0.00045
4.165255,0.000217
19.890715,0.00045
4.152244,0.000129
15.94418,0.000305
4.141548,0.000129
4.109459,0.000129
4.141548,0.000129
4.132135,0.000129
11.960244,0.000226
4.152244,0.000129
4.72314,0.000129
2.534405,0.000169
4.152244,0.000129
4.112882,0.000129
4.152244,0.000129
4.119961,0.000129
4.152244,0.000129
4.152244,0.000129
7.713140999999999,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
4.122728,0.000129
13.173339,0.000305
4.72314,0.000129
8.634532,0.000129
8.130379,0.000146
4.152244,0.000129
4.270557,0.000129
4.72314,0.000129
4.152244,0.000129
4.284406000000001,0.000129
4.152244,0.000129
4.559826999999999,0.000129
4.152244,0.000129
3.509629,0.000129
4.152244,0.000129
3.712608,0.000129
1.975637,0.000169
4.152244,0.000129
19.913034,0.00038
25.834644,0.000468
4.352136000000001,0.000129
4.152244,0.000129
25.683323,0.000413
9.761296,0.000129
4.135183,0.000129
4.859521,0.000129
3.44586,0.000129
4.152244,0.000129
28.740863,0.000169
29.795237,0.000586
4.152244,0.000129
3.743482,0.000217
4.103469,0.000129
4.152244,0.000129
19.913034,0.00038
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
32.109925000000004,0.000413
4.119728,0.000129
4.597262,0.000217
3.743482,0.000217
4.152244,0.000129
5.526243999999999,0.000129
3.442412,0.000129
4.152244,0.000129
3.455683,0.000129
4.152244,0.000129
4.152244,0.000129
4.16508,0.000129
4.152244,0.000129
4.109459,0.000129
29.775433,0.000586
27.805703,0.000515
4.106464,0.000129
17.201321,0.000217
4.152244,0.000129
4.112882,0.000129
4.116305,0.000129
4.141876,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
4.795581,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
4.152244,0.000129
2.620594,0.000169
30.287952,0.000129
4.135183,0.000129
4.123578,0.000129
17.080265,0.000305
18.530322,0.000333
4.152244,0.000129
8.034208,0.00019
4.152244,0.000129
6.068511,0.000129
7.713140999999999,0.000129
4.584212,0.000129
4.152244,0.000129
2.593536,0.000171
4.106564,0.000129
8.737026,0.000129
4.152244,0.000129
17.014112,0.000195
3.015029,0.000169
9.622803,0.000129
4.343522999999999,0.000129
4.152244,0.000129
4.152244,0.000129
6.101249,0.000149
8.073096,0.00019
17.639084,0.000129
4.152244,0.000129
4.127857,0.000129
4.152244,0.000129
3.455683,0.000129
4.152244,0.000129
4.103469,0.000129
4.152244,0.000129
17.940177000000002,0.000333
4.152244,0.000129
4.207865,0.000129
4.152244,0.000129
4.103469,0.000129
8.040555,0.00019
3.44586,0.000129
3.425445,0.000217
20.369094,0.00038
34.621725000000005,0.000586
27.160207,0.00038
4.82131,0.000171
25.401749,0.00045
35.896603,0.000333
21.413438,0.000413
39.213838,0.000305
25.555798,0.000586
17.698832999999997,0.00019
13.794756,0.000269
43.31463,0.000515
9.587982,0.000149
28.405881,0.000592
33.519676999999994,0.000515
23.192321,0.000305
27.019564,0.000468
30.598159,0.00019
13.584171,0.000269
5.287393,0.000149
26.22492,0.000468
8.67563,0.000129
17.48413,0.000269
36.621256,0.000226
78.91301,0.000592
23.043123,0.000195
49.504917,0.000333
18.622234,0.000226
40.938623,0.000226
70.65432200000001,0.000592
7.597375,0.00019
9.523526,0.000129
31.569902000000003,0.000305
17.518351,0.000129
62.797144,0.000515
32.191704,0.000592
7.783379,0.000129
25.401749,0.00045
5.937405999999999,0.000129
7.21817,0.000129
21.702694,0.000413
18.746829,0.00019
43.31463,0.000515
27.115591,0.00045
19.384469,0.000226
25.498,0.000468
61.633096,0.000515
12.897848,0.00019
3.944684,0.000129
10.08876,0.000217
14.763979999999998,0.000226
4.82131,0.000171
9.009893,0.000149
49.560385,0.000586
7.563759,0.000129
10.236552,0.000129
28.633187,0.000608
14.421898,0.000226
17.533909,0.000305
31.457229,0.000586
48.297607,0.000468
13.794756,0.000269
7.522646,0.000149
52.685909,0.000586
21.413438,0.000413
22.067133,0.000305
12.686352,0.000269
21.959392,0.000413
5.355169,0.000149
27.073522,0.00019
40.215148,0.000333
22.520281,0.000146
17.518351,0.000129
25.44538,0.000468
3.453188,0.000169
27.092278,0.000468
33.242161,0.000586
5.665283,0.000171
20.96643,0.000413
14.533178,0.000226
13.690667,0.000129
25.401749,0.00045
5.863252999999999,0.000129
14.457099,0.000226
14.763979999999998,0.000226
5.93574,0.000129
7.832653,0.000149
30.305376,0.000226
7.387756,0.000149
14.619143,0.000129
6.084197,0.000169
7.547574,0.000129
2.749998,0.000169
4.597902,0.000129
13.584171,0.000269
4.82131,0.000171
7.768154,0.000129
34.984795000000005,0.000586
9.337805,0.00019
9.441196,0.000149
29.821826,0.000515
26.144805,0.000413
19.71169,0.000226
7.762563999999999,0.000129
6.053696,0.000149
3.974598,0.000129
7.597375,0.00019
8.065517,0.000217
11.450368,0.000129
12.306138,0.000269
7.575248,0.00019
11.558679,0.000149
33.699168,0.000592
20.857133,0.000226
7.258274,0.000149
24.679972000000003,0.000269
4.82131,0.000171
9.009893,0.000149
8.538924999999999,0.000149
7.866168,0.000149
6.521478,0.000129
4.2255460000000005,0.000129
7.47011,0.000129
18.57354,0.000413
12.20526,0.000226
4.635828,0.000171
5.863252999999999,0.000129
7.575248,0.00019
5.102067,0.000171
4.850871,0.000171
3.453188,0.000169
4.736161,0.000171
7.768154,0.000129
7.762563999999999,0.000129
9.009893,0.000149
7.024133,0.00019
8.325715,0.00019
4.371751000000001,0.000129
5.228411,0.000171
7.241359,0.00019
5.937405999999999,0.000129
7.746818,0.00019
7.575248,0.00019
8.874551,0.000129
5.472052,0.000149
13.096939,0.000149
2.710387,0.000171
6.380156,0.000149
4.82131,0.000171
7.567274999999999,0.000149
8.065517,0.000217
7.532683,0.000149
5.283096,0.000149
5.937405999999999,0.000129
7.692466,0.00019
8.748903,0.000149
7.762563999999999,0.000129
14.012451,0.000305
4.417012,0.000129
13.663972,0.000269
5.633908,0.000129
4.452100000000001,0.000129
13.542042,0.000269
7.970407,0.000217
7.597375,0.00019
4.5201910000000005,0.000129
7.597375,0.00019
2.0784173,0.000171
2.523557,0.000171
9.63569,0.000129
5.665283,0.000171
7.387756,0.000149
9.819208,0.00019
3.798764,0.000169
2.2535104,0.000171
5.456386999999999,0.000171
2.0784173,0.000171
4.3542700000000005,0.000129
7.890607,0.00019
2.883109,0.000171
4.417012,0.000129
2.1039726,0.000171
2.06813,0.000169
2.523557,0.000171
5.937405999999999,0.000129
8.844585,0.000217
5.863416399999999,0.000129
2.836992,0.000169
3.393186,0.000171
4.967552,0.000129
5.557996,0.000149
5.863252999999999,0.000129
6.818327,0.000129
3.693568,0.000129
2.359618,0.000171
2.574065,0.000171
5.633908,0.000129
2.367415,0.000169
3.954814,0.000129
5.254876,0.000129
4.635828,0.000171
3.990122,0.000129
2.059507,0.000169
9.52366,0.000129
5.283096,0.000149
4.37575,0.000129
4.452100000000001,0.000129
5.863252999999999,0.000129
2.352658,0.000169
4.147738,0.000129
3.366176,0.000169
5.035488,0.000169
2.983841,0.000169
4.250766,0.000129
4.5201910000000005,0.000129
2.876071,0.000169
2.921814,0.000169
7.67036,0.00019
4.962283,0.000129
6.1479680000000005,0.000129
5.633908,0.000129
2.9166030000000003,0.000169
2.2535104,0.000171
2.491053,0.000171
2.814933,0.000169
4.606687,0.000129
3.249842,0.000169
4.967552,0.000129
1.9223372,0.000171
5.521835,0.000129
2.749699,0.000169
4.112173,0.000129
2.863242,0.000169
2.192365,0.000169
2.055869,0.000169
2.3550735,0.000171
2.0784173,0.000171
2.537887,0.000169
2.151618,0.000169
2.327443,0.000169
2.2234580000000004,0.000169
4.142746,0.000129
3.182506,0.000169
2.677717,0.000169
6.1891240000000005,0.000129
2.5715570000000003,0.000171
2.255656,0.000171
2.0784173,0.000171
3.968655,0.000129
2.947179,0.000171
2.865079,0.000171
2.200614,0.000169
6.212303,0.000149
2.2234580000000004,0.000169
2.3289002,0.000171
2.030544,0.000171
3.402915,0.000169
4.926849,0.000129
3.336855,0.000169
3.381587,0.000169
3.368433,0.000169
2.5497716,0.000171
2.8573965,0.000171
2.0162503,0.000171
4.371246999999999,0.000129
1.9223372,0.000171
3.1160870000000003,0.000171
4.175974,0.000129
1.9786484,0.000171
2.335011,0.000171
2.921814,0.000169
2.14489,0.000171
2.403196,0.000169
1.8926186,0.000171
2.0178618,0.000171
2.0518154,0.000171
2.05812,0.000171
1.98265,0.000169
2.055869,0.000169
3.738648,0.000129
3.8315682,0.000129
2.051736,0.000169
2.0128222,0.000169
2.0518154,0.000171
3.915842,0.000129
4.201151,0.000129
1.9223372,0.000171
2.2535104,0.000171
2.1441277000000003,0.000171
2.273204,0.000169
2.192365,0.000169
2.126747,0.000169
2.5424830000000003,0.000169
2.0088986,0.000171
1.9786484,0.000171
2.0784173,0.000171
3.9664877,0.000129
2.627597,0.000169
2.098792,0.000169
3.954814,0.000129
1.947807,0.000169
4.028683,0.000129
4.039825,0.000129
2.151618,0.000169
4.147738,0.000129
2.305451,0.000169
2.868846,0.000169
4.003497,0.000129
1.947807,0.000169
2.1245375,0.000171
2.152316,0.000169
2.0784173,0.000171
3.6165434,0.000129
4.084528000000001,0.000129
2.030544,0.000171
2.1543658,0.000171
4.139447,0.000129
2.445815,0.000169
2.06813,0.000169
2.681343,0.000169
1.9471551,0.000171
1.8926186,0.000171
1.9560104,0.000169
2.5513950000000003,0.000169
3.679458,0.000129
1.947807,0.000169
3.7840456,0.000129
3.7091888,0.000129
2.056777,0.000171
3.738648,0.000129
1.896746,0.000171
2.110293,0.000169
2.064199,0.000169
2.036107,0.000169
1.896746,0.000171
2.0331847,0.000171
1.8926186,0.000171
1.947807,0.000169
1.963956,0.000169
2.0587684,0.000171
1.896746,0.000171
3.73325,0.000129
1.896746,0.000171
1.8528554,0.000171
2.059507,0.000169
3.773316,0.000129
3.915842,0.000129
4.046418,0.000129
1.9272926,0.000169
2.0170886,0.000171
5.37953,0.000149
2.166761,0.000169
1.9354637,0.000171
2.0344798,0.000171
2.0518154,0.000171
1.97339,0.000169
2.045382,0.000169
2.0162503,0.000171
3.852905,0.000129
4.009569,0.000129
3.7417935,0.000129
2.059507,0.000169
1.98265,0.000169
3.6881162,0.000129
3.80405,0.000129
1.9745259,0.000171
2.075891,0.000169
2.08368,0.000171
2.0784173,0.000171
2.055869,0.000169
2.0446424,0.000171
3.693774,0.000129
1.9471551,0.000171
1.896746,0.000171
1.9223372,0.000171
1.896746,0.000171
4.011299,0.000129
2.0985566,0.000171
1.9223372,0.000171
1.8528554,0.000171
3.592518,0.000129
1.9529281,0.000169
1.9304308,0.000169
3.5880394,0.000129
1.9098658,0.000171
1.8964647,0.000169
1.9471551,0.000171
1.9272926,0.000169
3.7564754,0.000129
2.0324853,0.000171
1.8528554,0.000171
1.896746,0.000171
3.956242,0.000129
3.7840456,0.000129
1.939996,0.000169
3.637488,0.000129
1.9273022,0.000171
3.762274,0.000129
1.947807,0.000169
1.9786484,0.000171
1.9347436,0.000171
3.775229,0.000129
3.660669,0.000129
2.031287,0.000169
1.9354637,0.000171
1.9215618,0.000171
1.938374,0.000169
1.9223372,0.000171
1.896746,0.000171
1.9223372,0.000171
1.9560104,0.000169
3.592518,0.000129
1.9272926,0.000169
2.040448,0.000169
3.608285,0.000129
3.6881162,0.000129
1.890782,0.000169
1.9822511,0.000171
1.947807,0.000169
5.403127,0.000149
1.8528554,0.000171
1.9341544,0.000169
1.9822511,0.000171
2.033226,0.000169
1.8917082,0.000171
1.9223372,0.000171
1.938374,0.000169
3.6015053000000004,0.000129
1.9272926,0.000169
3.5895141,0.000129
1.8519376,0.000171
1.890782,0.000169
3.5895141,0.000129
3.6135426,0.000129
1.8830546,0.000169
1.896746,0.000171
1.8926186,0.000171
1.9223372,0.000171
1.8917082,0.000171
1.947807,0.000169
1.896746,0.000171
3.592518,0.000129
1.896746,0.000171
1.8528554,0.000171
1.8926186,0.000171
1.896746,0.000171
1.8917082,0.000171
3.592518,0.000129
1.8964647,0.000169
1.927319,0.000169
1.8528554,0.000171
1.8982313,0.000171
1.896746,0.000171
1.890782,0.000169
1.9448149,0.000171
1.927319,0.000169
3.608285,0.000129
1.896746,0.000171
1.896746,0.000171
1.896746,0.000171
1.8982313,0.000171
1.8592024,0.000171
3.592518,0.000129
2.020854,0.000169
1.8169634,0.000171
2.007962,0.000169
1.9273022,0.000171
1.9223372,0.000171
3.592518,0.000129
3.660669,0.000129
9.751947,0.000195
8.761705,0.000195
43.093119,0.000515
24.659937,0.000515
24.447002,0.000515
37.538377,0.000515
21.035741,0.000195
32.22753,0.000413
27.386139,0.000226
13.614574,0.000195
21.138895,0.00045
23.1197,0.000468
23.492906,0.000515
12.605138,0.000149
11.875319,0.00019
23.447843,0.000226
8.436763,0.000195
23.741578,0.000515
24.08045,0.00045
35.991306,0.000468
13.579624,0.000226
8.794374000000001,0.000171
15.310634,0.000195
6.882072,0.000203
32.159288000000004,0.000226
7.225965,0.000149
32.891157,0.000333
28.250474,0.000515
24.244524,0.000468
14.400549,0.000305
28.058814,0.000468
25.569697,0.00019
6.836564,0.000147
52.619845000000005,0.000515
8.730514000000001,0.00019
20.58123,0.000382
19.727403,0.000149
9.759488,0.000195
8.448622,0.000195
30.474393,0.000468
22.9233,0.000468
22.790679,0.000468
35.658151,0.000468
19.406951,0.00019
31.390433,0.000269
13.614574,0.000195
21.138895,0.00045
22.186685,0.000468
5.519039,0.000149
23.507195,0.000515
12.610704,0.000149
9.221868,0.00019
17.479081,0.000226
8.413398,0.000195
22.027528,0.000468
21.81137,0.00045
27.848088,0.00045
13.152231,0.000226
7.084515,0.000129
11.883945,0.000195
6.90201,0.00019
21.323567,0.000195
7.23024,0.000149
29.966028,0.000333
25.912777,0.000468
19.200657,0.000382
24.299973,0.000468
14.34953,0.000305
25.628587,0.000468
19.515116,0.00019
6.836564,0.000147
45.453561,0.000468
6.103745,0.000149
16.375651,0.000371
19.727403,0.000149
7.438581,0.0002
6.821302,0.00019
28.200175,0.00045
20.295014,0.00045
22.790679,0.000468
27.744367,0.00045
13.643213,0.00019
18.273936,0.000226
10.877671,0.00019
3.5778350000000003,0.000129
18.925235,0.000413
20.494505,0.00045
3.859464,0.000129
21.851645,0.000468
9.002931,0.000149
9.221868,0.00019
15.755043,0.000195
8.369868,0.000195
20.437794,0.00045
20.106285,0.000413
27.820732,0.00045
10.75885,0.000195
7.044931,0.000129
11.664144,0.000195
6.874949999999999,0.00019
15.14441,0.00019
8.11717,0.00019
21.314148,0.000305
22.224876,0.00045
17.927039,0.000382
21.791185,0.00045
12.034615,0.000269
22.047576000000003,0.00045
16.781365,0.00019
6.827238,0.000147
35.480847000000004,0.000468
6.029653,0.000149
14.641657,0.000305
12.52058,0.000149
7.521136,0.00019
6.821302,0.00019
24.179839,0.00045
20.245738,0.00045
20.837317,0.00045
25.976202,0.000413
12.007057,0.000149
20.483172,0.000332
16.523327,0.000226
9.419066,0.00019
3.5778350000000003,0.000129
4.017354,0.000129
17.239726,0.00038
18.376938,0.000413
3.859464,0.000129
20.263403,0.00045
8.895573,0.000149
8.043015,0.00019
10.358961,0.00019
6.729546999999999,0.00019
20.022108,0.00045
17.569810999999998,0.000382
22.391525,0.000413
8.103065,0.00019
6.794809,0.000149
10.236976,0.000195
6.867831,0.00019
8.791258,0.000149
7.81059,0.00019
14.98537,0.000269
10.332529,0.000195
22.274074,0.00045
16.238775,0.000371
19.194776,0.000413
15.421722,0.000333
11.770358,0.000269
20.241035,0.000413
12.99448,0.00019
6.902678,0.00019
31.168973,0.00045
5.647317999999999,0.000149
14.055625,0.000305
12.512941,0.000149
7.132966000000001,0.00019
5.110544,0.000149
20.107109,0.000413
18.178207,0.000413
19.087156,0.000413
22.253517,0.000413
8.355194999999998,0.000149
5.343422,0.000149
8.655792,0.00019
16.755441,0.000305
12.124154,0.000195
7.404381,0.000149
3.63751,0.000129
4.021069,0.000129
15.417193,0.000333
14.222735,0.000305
18.410274,0.000413
18.426751000000003,0.000422
3.914063,0.000129
18.621081,0.000413
6.856338999999999,0.000149
8.098734,0.00019
10.367004,0.00019
5.065256000000001,0.000149
18.455053,0.000413
15.509061,0.000332
20.693197,0.000381
6.094922,0.000149
6.785609,0.000149
8.235583,0.00019
6.90372,0.00019
8.853781999999999,0.000149
7.396939,0.00019
12.94262,0.000226
9.402612,0.000195
18.793759,0.000413
14.164339,0.000305
17.429779,0.00038
13.258561,0.000305
10.141667,0.000226
18.054765,0.00038
11.774051,0.00019
6.663099,0.00019
23.702914,0.000413
5.640117,0.000149
12.158221,0.000269
8.89037,0.000149
5.214760999999999,0.000149
5.164549,0.000149
18.105609,0.00038
16.590009,0.00038
17.278856,0.00038
20.509574,0.000381
6.756489,0.000217
5.248917,0.000149
8.646521,0.00019
14.405966,0.000269
9.056727,0.00019
4.401954,0.000129
5.158298,0.000149
3.563599,0.000129
3.734683,0.000129
15.403783,0.000333
12.407655,0.000269
16.675192000000003,0.00038
18.39236,0.000404
3.636479,0.000129
18.724181,0.000413
6.877261,0.000149
5.506741,0.000149
7.062868,0.000149
5.09028,0.000149
16.523068,0.00038
15.124615,0.000332
16.638552999999998,0.000333
5.604449,0.000149
5.863381,0.000149
7.374697999999999,0.00019
5.211742,0.000149
4.840928,0.000129
5.676781999999999,0.000149
11.215416,0.000226
7.766674,0.00019
17.114663,0.00038
12.078515,0.000269
17.035291,0.00038
13.386282,0.000305
8.398903,0.000195
17.500248,0.00038
7.957816,0.000149
5.052371,0.000149
21.804591,0.000381
3.764446,0.000129
10.306113,0.000226
8.910654000000001,0.000149
5.112379,0.000149
3.503877,0.000129
15.765337,0.000332
14.957932,0.000332
17.163866,0.00038
16.562714,0.000333
5.183828999999999,0.000129
3.654019,0.000129
6.055588,0.000149
13.115005,0.000269
6.055565,0.000149
4.321313,0.000129
5.105279,0.000149
3.563599,0.000129
3.676057,0.000129
13.199136,0.000305
12.026988,0.000269
15.016828,0.000333
16.363767,0.00038
3.530077,0.000129
16.512708999999997,0.00038
4.320009,0.000129
5.502469,0.000149
5.487689,0.000217
3.4795320000000003,0.000129
14.985146,0.000332
13.311191,0.000305
16.784768,0.000333
3.947437,0.000129
5.89084,0.000149
5.362595,0.000149
5.088349,0.000149
4.692872,0.000129
5.402267,0.000149
9.243322,0.000195
5.685142,0.000149
