,reward,core,l1i_size,l1d_size,l2_size,l1i_assoc,l1d_assoc,l2_assoc,clock_rate,latency,Area,energy,power
55,24.213075060532685,11,128,256,1024,2,8,16,2.4,0.000413,169.05,8.963212622,21.702693999999997
56,52.63157894736842,4,4096,512,512,2,16,4,2.9,0.00019,188.48,3.5618975100000005,18.746829
57,19.41747572815534,14,2048,256,128,8,16,2,3.7,0.000515,381.51,22.307034450000003,43.31463
58,22.22222222222222,12,512,256,2048,8,4,16,3.2,0.00045,228.5,12.20201595,27.115591000000002
59,44.247787610619476,6,256,2048,2048,8,2,2,2.0,0.000226,182.3,4.3808899939999995,19.384469
60,21.36752136752137,13,128,16,8192,2,2,8,3.7,0.000468,201.24,11.933063999999998,25.497999999999998
61,6.5494094345457325,14,256,4096,2048,16,8,2,3.8,0.000515,688.74,31.741044439999996,61.633095999999995
62,52.63157894736842,4,2048,256,256,8,2,4,2.6,0.00019,115.99,2.4505911200000003,12.897848
63,77.51937984496125,2,64,256,256,8,4,4,4.0,0.000129,31.956,0.508864236,3.944684
64,46.082949308755765,2,1024,1024,8192,4,16,4,3.3,0.000217,127.78,2.18926092,10.08876
65,44.247787610619476,6,64,256,8192,8,4,4,4.0,0.000226,155.47,3.3366594799999993,14.763979999999998
66,58.47953216374268,1,64,4096,512,2,8,2,3.3,0.000171,54.483,0.82444401,4.8213099999999995
67,67.11409395973155,3,512,256,4096,16,2,16,2.7,0.000149,89.507,1.342474057,9.009893
68,11.04352502025657,15,2048,256,4096,16,2,2,2.4,0.000586,497.23,29.04238561,49.560385
69,77.51937984496125,2,2048,256,2048,8,2,2,2.4,0.000129,72.583,0.9757249109999999,7.563759
70,77.51937984496125,2,2048,256,8192,16,2,2,2.4,0.000129,126.61,1.320515208,10.236552000000001
71,-1.0,3,2,4096,512,2,8,16,3.9,10000.0,10000.0,10000.0,10000.0
72,16.44736842105263,16,128,4,1024,2,8,16,3.0,0.000608,214.84,17.408977696,28.633187
73,44.247787610619476,6,32,4,8192,4,8,16,3.7,0.000226,136.66,3.2593489479999995,14.421897999999999
74,32.78688524590164,8,64,256,4096,16,2,16,3.1,0.000305,163.91,5.347842245000001,17.533909
75,17.064846416382252,15,512,16,4096,4,2,8,3.8,0.000586,252.42,18.433936194,31.457229
76,15.231371670061767,13,1024,2048,4096,8,4,16,3.2,0.000468,473.77,22.603280075999997,48.297607
77,37.17472118959108,7,256,32,2048,8,4,2,2.0,0.000269,113.6,3.7107893639999996,13.794756
78,67.11409395973155,3,1024,4,512,4,16,4,3.1,0.000149,64.546,1.1208742539999998,7.522646
79,10.651395523733218,15,512,2048,8192,8,2,16,3.2,0.000586,506.3,30.873942674,52.685908999999995
80,-1.0,12,128,4,512,8,2,16,3.0,10000.0,10000.0,10000.0,10000.0
81,-1.0,11,128,256,128,2,8,16,2.4,10000.0,10000.0,10000.0,10000.0
82,24.213075060532685,11,128,256,512,2,8,16,2.4,0.000413,164.88,8.843749894,21.413438
83,32.78688524590164,8,64,8,16384,8,8,16,3.1,0.000305,247.07,6.730475565,22.067133
84,37.17472118959108,7,128,32,1024,4,4,16,3.7,0.000269,91.845,3.4126286879999994,12.686352
