,reward1,reward2,latency,Area,energy,power,core,l1i_size,l1d_size,l2_size,l1i_assoc,l1d_assoc,l2_assoc,clock_rate,best_reward
231,100.7,33.92404,0.00025,115.6,3.87262375,15.490495,9,16,64,128,8,1,2,2.9,63.02538744444438
232,20.46748,28.907556,0.00123,40.873,5.33332059,4.336033,1,2048,32,2048,1,1,1,2.6,63.34548966666656
233,20.46748,45.590266,0.00123,11.998,2.144253834,1.7432958,1,16,4,64,1,1,1,2.6,63.34548966666656
234,100.7,33.827935,0.00025,115.04,3.89465925,15.578637,9,64,8,512,8,1,2,2.9,63.34548966666656
235,20.46748,45.436282,0.00123,12.304,2.158812237,1.7551319,1,4,32,64,2,1,2,2.7,63.34548966666656
236,20.46748,43.79861,0.00123,13.178,2.323270494,1.8888378,1,128,32,128,2,1,1,2.5,63.34548966666656
237,100.7,33.197613,0.00025,121.42,4.04395875,16.175835,9,128,64,128,8,1,2,2.3,63.34548966666656
238,20.46748,41.926808,0.00123,15.392,2.53534365,2.061255,1,256,32,256,2,1,1,2.3,63.34548966666656
239,20.46748,45.035766,0.00123,12.82,2.197380855,1.7864885,1,16,32,128,1,1,2,2.6,63.34548966666656
240,66.25,22.521551,0.00038,179.79,8.7866602,23.12279,13,16,64,2048,8,1,2,2.9,63.34548966666656
241,61.552567,31.682991,0.000409,74.604,4.439847965999999,10.855374,6,16,256,256,4,1,1,2.0,63.34548966666656
242,20.46748,44.889945,0.00123,12.483,2.211679974,1.7981138,1,64,32,64,1,1,1,2.6,63.34548966666656
243,100.7,34.245032,0.00025,110.57,3.80036475,15.201459,9,16,8,128,8,2,2,2.7,63.34548966666656
244,20.46748,28.23762,0.00123,56.685,5.5893881400000005,4.544218,1,128,1024,4096,1,1,1,2.0,63.34548966666656
245,20.434253,39.383992,0.001232,18.081,2.873299968,2.332224,1,16,32,128,1,16,8,3.1,63.34548966666656
246,100.7,33.926583,0.00025,117.29,3.87204325,15.488173,9,16,32,512,8,2,2,2.9,63.34548966666656
247,7.097547,11.389611,0.003547,88.319,34.356004351,9.685933,4,16,1024,128,1,1,1,2.0,63.34548966666656
248,20.46748,45.277383,0.00123,12.064,2.173991298,1.7674726,1,16,16,64,1,1,1,2.0,63.34548966666656
249,100.7,33.589414,0.00025,123.29,3.95016825,15.800673000000002,9,16,32,1024,8,1,2,2.8,63.34548966666656
250,19.980159,31.673261,0.00126,23.845,4.442576166,3.5258541,2,128,32,64,1,1,1,2.6,63.34548966666656
251,19.980159,24.459252,0.00126,51.614,7.449619716000001,5.9123966,2,2048,32,64,1,1,4,2.6,63.34548966666656
252,85.338983,31.97854,0.000295,95.713,4.35816008,14.773424,9,16,32,128,1,1,2,3.5,63.34548966666656
253,20.46748,45.417496,0.00123,12.163,2.160598443,1.7565841,1,16,32,64,1,1,1,2.8,63.34548966666656
254,20.46748,20.396443,0.00123,126.37,10.713011688,8.7097656,1,16,32,16384,1,1,1,2.6,63.34548966666656
255,100.7,28.960704,0.00025,187.72,5.31376325,21.255053,9,1024,64,128,8,2,2,3.1,63.34548966666656
256,19.964314,32.579902,0.001261,22.732,4.1987585094,3.3297054,2,16,4,64,1,4,1,2.9,63.34548966666656
257,20.434253,45.470191,0.001232,12.163,2.1555935632,1.7496701,1,16,32,64,1,1,1,3.2,63.34548966666656
258,100.298805,33.786129,0.000251,116.26,3.904303493999999,15.554994,9,16,64,128,8,2,2,2.5,63.34548966666656
259,20.46748,45.090243,0.00123,12.54,2.192074389,1.7821743,1,16,8,64,1,1,4,2.0,63.34548966666656
260,19.980159,31.939689,0.00126,23.504,4.36876902,3.467277,2,16,32,128,2,2,2,2.6,63.34548966666656
261,100.7,33.722048,0.00025,121.1,3.919156,15.676624,9,16,8,1024,8,4,2,3.0,63.94927888888904
262,20.46748,45.22015,0.00123,12.163,2.179497885,1.7719494999999998,1,16,32,64,1,1,1,2.2,63.94927888888904
263,20.434253,42.720555,0.001232,15.366,2.44200572,1.9821475,1,16,256,256,1,1,1,3.3,63.94927888888904
264,100.7,33.989745,0.00025,115.78,3.857666,15.430664,9,32,32,128,8,2,2,2.9,63.94927888888904
265,20.434253,45.340488,0.001232,12.309,2.1679439936,1.7596948,1,16,8,128,1,1,1,3.1,63.94927888888904
266,20.46748,27.14061,0.00123,46.146,6.05036016,4.918992,1,4096,32,64,1,1,1,2.6,63.94927888888904
267,85.080798,18.231176,0.00025,435.17,9.5718355,38.287342,9,16,4096,128,8,1,2,2.1,63.94927888888904
268,36.538462,31.226223,0.000689,43.285,4.570687511000001,6.633799,4,16,32,64,1,1,1,2.9,63.94927888888904
269,19.980159,32.044005,0.00126,23.077,4.34037114,3.444739,2,16,32,64,1,1,4,2.6,63.94927888888904
270,100.7,34.008987,0.00025,115.6,3.853302,15.413208,9,16,64,128,8,1,2,3.9,63.94927888888904
271,20.46748,34.412171,0.00123,27.609,3.76353801,3.059787,1,512,1024,64,1,1,2,2.6,63.94927888888904
272,20.46748,44.207282,0.00123,13.84,2.280514341,1.8540767,1,16,32,256,1,1,1,2.6,63.94927888888904
273,100.298805,32.926943,0.000251,129.58,4.110717359999999,16.37736,9,16,64,2048,8,1,2,2.5,63.94927888888904
274,20.46748,36.65926,0.00123,26.603,3.3162942660000003,2.6961742,1,16,32,2048,1,1,1,2.4,63.94927888888904
275,19.980159,31.875914,0.00126,23.563,4.3862679,3.481165,2,32,32,64,1,1,8,3.0,63.94927888888904
276,100.7,33.777567,0.00025,115.6,3.906283,15.625132,9,16,64,128,8,1,2,2.0,63.94927888888904
277,20.46748,40.590193,0.00123,19.648,2.7050681519999995,2.1992424,1,16,32,1024,1,1,1,2.4,63.94927888888904
278,20.46748,44.151707,0.00123,12.813,2.286259056,1.8587472,1,128,32,64,1,1,1,2.6,63.94927888888904
279,100.7,33.274847,0.00025,121.54,4.02520775,16.100831,9,128,64,128,8,2,2,2.9,63.94927888888904
280,35.912981,30.418011,0.000701,46.265,4.816802330000001,6.87133,4,16,128,64,1,1,4,2.6,63.94927888888904
281,0.0,0.0,0.0,0.0,0.0,0.0,1,16,4,64,8,1,1,2.6,63.94927888888904
282,100.298805,34.053016,0.000251,113.33,3.843344127999999,15.312128,9,16,16,128,8,1,1,2.4,63.94927888888904
283,20.46748,44.572256,0.00123,12.778,2.243319879,1.8238373,1,16,128,64,1,1,1,2.6,63.94927888888904
284,20.46748,45.360848,0.00123,12.163,2.165998266,1.7609742,1,16,32,64,1,1,1,2.6,63.94927888888904
285,66.25,22.741472,0.00038,169.95,8.617540060000001,22.677737,13,64,64,128,8,1,2,2.9,63.94927888888904
286,20.46748,36.106411,0.00123,22.453,3.41862756,2.779372,1,1024,32,64,1,1,1,2.6,63.94927888888904
287,20.434253,40.73278,0.001232,16.105,2.686162864,2.180327,1,512,4,64,1,1,1,3.5,63.94927888888904
288,100.7,31.523989,0.00025,137.6,4.4847485,17.938994,9,16,512,128,1,4,2,2.6,63.94927888888904
289,19.980159,30.577272,0.00126,26.365,4.766756399999999,3.78314,2,16,256,64,4,1,8,2.6,63.94927888888904
290,20.46748,37.246621,0.00123,20.211,3.2125263000000004,2.61181,1,1024,32,64,1,4,1,2.6,63.94927888888904
291,100.298805,31.706787,0.000251,142.78,4.433186095999999,17.662096,9,256,64,2048,8,2,2,2.5,63.94927888888904
292,20.46748,42.634406,0.00123,14.418,2.45188446,1.993402,1,256,64,64,1,1,4,2.6,63.94927888888904
293,56.069042,42.76443,0.000449,40.937,2.4369973390000004,5.427611000000001,3,16,16,1024,4,1,1,3.2,63.94927888888904
294,100.7,30.846633,0.00025,147.67,4.68387075,18.735483,9,512,64,256,8,2,2,2.0,63.94927888888904
295,20.46748,45.524848,0.00123,12.125,2.150420685,1.7483095,1,16,4,64,1,1,2,2.5,63.94927888888904
296,20.46748,39.942394,0.00123,16.105,2.79352311,2.271157,1,512,4,64,1,1,1,2.2,63.94927888888904
297,73.6036,15.459856,0.00025,467.87,9.9620495,39.848198,9,16,4096,4096,8,2,2,3.3,63.94927888888904
298,20.46748,45.621101,0.00123,11.998,2.1413562,1.7409400000000002,1,16,4,64,1,1,1,2.7,64.6620640000001
299,20.46748,40.204892,0.00123,16.105,2.75716431,2.241597,1,512,4,64,1,1,1,2.5,64.6620640000001
300,100.7,34.015491,0.00025,116.67,3.8518285,15.407314,9,16,32,128,8,4,2,2.8,64.6620640000001
301,20.434253,45.741257,0.001232,11.998,2.1301208544,1.7289942,1,16,4,64,1,1,1,3.4,64.6620640000001
302,20.46748,44.214281,0.00123,14.246,2.279792454,1.8534898,1,16,32,64,8,1,1,2.6,64.6620640000001
303,100.7,30.582208,0.00025,149.3,4.76521775,19.060871,9,256,512,128,8,2,2,2.9,64.6620640000001
304,89.27305,29.382697,0.000282,13.0,5.162227422,18.305771,10,16,32,4096,1,1,1,2.6,64.6620640000001
305,20.434253,40.876395,0.001232,19.483,2.6673209024,2.1650332,1,16,4,1024,1,1,1,3.3,64.6620640000001
306,100.7,33.931172,0.00025,115.73,3.870996,15.483984,9,16,64,64,8,2,2,2.9,64.6620640000001
307,20.46748,44.466111,0.00123,13.68,2.254042773,1.8325551,1,16,4,256,1,1,1,2.8,64.6620640000001
308,20.46748,45.575234,0.00123,12.018,2.145668457,1.7444459,1,16,8,64,1,1,1,2.6,64.6620640000001
309,100.7,33.882814,0.00025,116.56,3.88205325,15.528213,9,16,64,128,8,2,4,2.9,64.6620640000001
310,77.223926,39.648385,0.000326,60.808,2.835106922,8.696647,5,4,32,1024,1,1,1,2.6,64.6620640000001
311,20.46748,45.39117,0.00123,12.163,2.163105429,1.7586223,1,16,32,64,1,1,1,2.7,64.6620640000001
312,100.7,28.306709,0.00025,237.78,5.562137,22.248548,9,4,16,16384,8,1,2,2.3,64.6620640000001
313,20.46748,45.665215,0.00123,11.956,2.13722094,1.7375779999999998,1,8,4,64,1,1,1,2.6,64.6620640000001
314,20.46748,45.250645,0.00123,12.289,2.17656126,1.769562,1,16,4,128,1,1,1,2.5,64.6620640000001
315,70.225982,17.261603,0.000318,424.7,11.769800736,37.011952,8,16,2048,32768,8,2,1,2.1,69.8661995555554
316,20.46748,45.18462,0.00123,12.088,2.182926756,1.7747372,1,32,4,64,1,1,1,2.0,69.8661995555554
317,20.434253,45.882976,0.001232,11.956,2.11698256,1.71833,1,8,4,64,1,1,1,3.8,69.8661995555554
318,100.7,34.179277,0.00025,110.57,3.81500125,15.260005,9,16,8,128,8,2,2,2.3,69.8661995555554
319,20.46748,45.156487,0.00123,12.278,2.1856476390000004,1.7769493,1,16,4,64,4,1,1,2.0,69.8661995555554
320,20.46748,28.377907,0.00123,50.274,5.534261999999999,4.4994,1,16,4096,64,1,1,8,2.6,69.8661995555554
321,100.7,34.115077,0.00025,115.03,3.8293735,15.317494,9,16,32,128,8,2,2,3.2,69.8661995555554
322,20.46748,26.121941,0.00123,73.46,6.531449321999999,5.3101214,1,16,4,8192,1,1,1,2.6,69.8661995555554
323,0.0,0.0,0.0,0.0,0.0,0.0,1,1024,4,64,8,1,2,2.5,69.8661995555554
324,100.7,34.258229,0.00025,110.57,3.7974375,15.18975,9,16,8,128,8,2,2,2.8,69.8661995555554
325,20.46748,44.926274,0.00123,12.255,2.20810461,1.795207,1,16,4,64,1,4,1,2.7,69.8661995555554
326,20.46748,19.818156,0.00123,146.9,11.34733671,9.225477,1,16,4,16384,1,8,8,2.6,69.8661995555554
327,85.338983,32.115651,0.000295,95.877,4.321026955000001,14.647549,9,16,8,128,2,2,2,3.7,69.8661995555554
328,20.46748,38.333143,0.00123,16.676,3.03299427,2.465849,1,16,64,64,1,16,1,2.1,69.8661995555554
329,20.46748,43.113682,0.00123,14.989,2.397674424,1.9493288,1,32,4,512,1,1,1,2.6,69.8661995555554
330,100.7,29.144353,0.00025,182.0,5.2470065,20.988026,9,1024,8,128,8,2,2,2.7,69.8661995555554
331,44.875223,31.17662,0.000561,52.821,4.585243178999999,8.173338999999999,5,16,4,64,1,1,1,3.1,69.8661995555554
332,20.46748,45.327649,0.00123,12.527,2.1691722810000003,1.7635547,1,16,4,64,1,1,4,2.6,69.8661995555554
333,100.7,25.877622,0.00025,241.04,6.655362500000001,26.62145,9,64,2048,128,8,2,2,3.1,69.8661995555554
334,20.46748,40.350266,0.00123,16.105,2.73733302,2.225474,1,512,4,64,1,1,1,2.7,69.8661995555554
335,20.46748,37.797173,0.00123,17.078,3.1196207100000004,2.536277,1,128,4,64,1,16,1,2.0,69.8661995555554
336,100.7,32.92956,0.00025,125.42,4.110064,16.440256,9,16,256,128,8,2,2,3.2,69.8661995555554
337,20.46748,45.435545,0.00123,12.018,2.158882224,1.7551888,1,16,8,64,1,1,1,2.2,69.8661995555554
338,20.46748,45.505424,0.00123,12.17,2.152256952,1.7498024,1,8,4,64,2,1,2,2.4,69.8661995555554
339,72.971014,24.712992,0.000345,157.94,7.29742758,21.151964,12,16,128,128,8,2,2,2.3,69.8661995555554
340,19.964314,31.291844,0.001261,25.16,4.5515375087,3.6094667,2,256,4,64,1,1,1,2.6,69.8661995555554
341,20.434253,40.472469,0.001232,16.396,2.720827648,2.208464,1,512,4,128,1,1,1,3.4,69.8661995555554
342,72.161406,15.35141,0.000251,471.58,9.789090611,39.000361,9,16,2048,32768,4,2,2,2.7,69.8661995555554
343,20.434253,45.582217,0.001232,12.088,2.145011176,1.7410805,1,32,4,64,1,1,1,3.4,69.8661995555554
344,20.434253,29.587625,0.001232,37.656,5.090966496,4.132278,1,2048,1024,64,1,1,1,3.1,69.8661995555554
345,100.7,34.28698,0.00025,109.9,3.7910715,15.164286,9,16,8,128,8,1,2,2.9,69.8661995555554
346,20.46748,44.363187,0.00123,12.647,2.264513763,1.8410681,1,128,4,64,1,1,1,2.6,69.8661995555554
347,0.0,0.0,0.0,0.0,0.0,0.0,1,64,4,64,8,1,2,3.1,69.8661995555554
348,100.7,25.249307,0.00025,343.86,6.990713500000001,27.962854,9,16,8,32768,8,2,2,2.4,69.8661995555554
349,20.46748,45.097688,0.00123,12.338,2.191350657,1.7815859,1,64,8,64,1,1,1,2.6,69.8661995555554
350,20.46748,45.079085,0.00123,12.318,2.193159741,1.7830567,1,64,4,64,1,1,1,2.5,69.8661995555554
351,72.971014,25.289476,0.000345,146.55,6.968523899999999,20.19862,12,16,8,128,8,2,2,2.7,69.8661995555554
352,20.46748,42.551291,0.00123,14.912,2.46147231,2.001197,1,8,128,64,8,4,1,2.0,69.8661995555554
353,20.46748,40.086813,0.00123,16.385,2.77343106,2.254822,1,512,4,64,4,1,1,2.5,69.8661995555554
354,0.0,0.0,0.0,0.0,0.0,0.0,9,16,8,128,16,2,2,2.7,69.8661995555554
355,61.552567,33.224497,0.000409,63.995,4.0374169150000006,9.871435,6,16,4,64,2,2,1,2.2,69.8661995555554
356,20.434253,45.917495,0.001232,11.938,2.1138007968,1.7157474,1,4,4,64,1,1,1,3.8,69.8661995555554
357,100.7,34.159759,0.00025,110.71,3.81936225,15.277449,9,32,8,128,8,1,2,2.7,69.8661995555554
358,0.0,0.0,0.0,0.0,0.0,0.0,1,8,4,64,8,1,1,3.8,69.8661995555554
359,20.434253,36.118349,0.001232,23.967,3.4163680320000003,2.773026,1,1024,4,256,1,1,1,3.5,69.8661995555554
360,100.7,31.188916,0.00025,141.23,4.5816285,18.326514,9,512,8,128,8,2,2,2.1,69.8661995555554
361,20.434253,37.784244,0.001232,23.34,3.1217560528000003,2.5338929,1,8,1024,64,1,1,1,3.4,69.8661995555554
362,20.46748,42.691959,0.00123,14.204,2.44527813,1.988031,1,16,4,128,1,8,1,2.8,69.8661995555554
363,100.7,25.240551,0.00025,343.86,6.9955645,27.982258,9,16,8,32768,8,2,2,2.3,69.8661995555554
364,20.46748,35.257432,0.00123,28.349,3.58524705,2.914835,1,16,4,2048,1,8,1,2.6,69.8661995555554
365,20.434253,45.189176,0.001232,12.792,2.1824866448,1.7714989,1,8,4,64,1,1,8,3.8,69.8661995555554
366,100.7,34.262397,0.00025,109.9,3.7965135,15.186054,9,16,8,128,8,1,2,2.7,69.8661995555554
367,20.434253,45.757883,0.001232,11.998,2.128573216,1.727738,1,16,4,64,1,1,1,3.5,69.8661995555554
368,20.434253,45.137118,0.001232,12.483,2.1875238,1.7755875,1,64,32,64,1,1,1,3.9,69.8661995555554
369,100.7,25.21492,0.00025,348.32,7.00979375,28.039175,9,16,32,32768,8,2,2,2.9,69.8661995555554
370,77.223926,40.176827,0.000326,58.001,2.761017554,8.469379,5,32,4,512,1,1,8,3.8,69.8661995555554
371,20.434253,43.694373,0.001232,13.442,2.3343684672,1.8947796,1,128,128,64,2,1,1,3.6,69.8661995555554
372,89.27305,30.298032,0.000282,128.1,4.855026492,17.216406,10,16,64,128,8,1,2,2.7,69.8661995555554
373,20.46748,42.148506,0.00123,13.913,2.50874244,2.039628,1,16,4,64,1,8,1,2.1,69.8661995555554
374,20.46748,29.793067,0.00123,48.77,5.020997759999999,4.082112,1,512,4,4096,1,1,1,2.5,69.8661995555554
375,100.7,34.230599,0.00025,113.0,3.80357025,15.214281,9,16,16,128,8,1,2,3.3,69.8661995555554
376,20.46748,42.930321,0.00123,13.471,2.4181996800000003,1.966016,1,256,4,64,1,1,1,2.0,69.8661995555554
377,20.434253,45.722577,0.001232,11.998,2.1318617936,1.7304073,1,16,4,64,1,1,1,3.3,69.8661995555554
378,85.338983,31.63201,0.000295,109.9,4.45417078,15.098884,9,16,8,128,8,1,2,3.7,69.8661995555554
379,20.434253,45.739734,0.001232,11.956,2.1302627808000003,1.7291094,1,8,4,64,1,1,1,3.0,69.8661995555554
380,20.434253,45.49091,0.001232,12.665,2.1536304944,1.7480767,1,4,16,128,1,1,2,3.8,69.8661995555554
381,100.7,31.650332,0.00025,135.73,4.44901525,17.796060999999998,9,16,512,128,8,1,1,2.7,69.8661995555554
382,20.434253,45.805782,0.001232,11.998,2.124123848,1.7241265,1,16,4,64,1,1,1,3.8,69.8661995555554
383,20.434253,24.122735,0.001232,83.722,7.658916496,6.216653,1,1024,4,8192,1,1,1,3.9,69.8661995555554
384,78.918495,27.406151,0.000319,134.74,5.933683272000001,18.600888,11,32,8,128,8,1,2,2.9,69.8661995555554
385,20.434253,45.851748,0.001232,11.97,2.1198671648,1.7206714,1,8,8,64,1,1,1,3.8,69.8661995555554
386,20.46748,36.577745,0.00123,26.717,3.331091658,2.7082046,1,16,4,2048,4,1,1,2.0,69.8661995555554
387,100.7,34.229828,0.00025,110.57,3.8037415,15.214966,9,16,8,128,8,2,2,2.6,69.8661995555554
388,20.434253,45.847526,0.001232,12.083,2.1202575856,1.7209883,1,8,4,64,1,1,2,3.8,69.8661995555554
389,20.46748,43.714253,0.00123,13.624,2.332245804,1.8961348,1,4,256,64,1,1,1,2.6,69.8661995555554
390,56.573034,29.60917,0.000445,74.001,5.083560295,11.423731,7,16,8,128,1,1,2,2.9,69.8661995555554
391,20.434253,43.953032,0.001232,14.66,2.3069743312,1.8725441,1,8,128,64,8,1,1,3.8,69.8661995555554
392,20.434253,44.873471,0.001232,12.737,2.2133042624000003,1.7965132,1,8,128,64,1,1,1,3.8,69.8661995555554
393,100.7,34.337311,0.00025,109.9,3.77996575,15.119863,9,16,8,128,8,1,2,3.4,69.8661995555554
394,20.434253,44.68495,0.001232,12.647,2.2320189584000003,1.8117037,1,128,4,64,1,1,1,3.8,69.8661995555554
395,20.46748,45.672632,0.00123,11.998,2.136526851,1.7370137,1,16,4,64,1,1,1,2.9,69.8661995555554
396,100.7,32.921994,0.00025,123.1,4.11195325,16.447813,9,256,8,128,8,1,2,2.9,69.8661995555554
397,20.434253,45.868592,0.001232,11.956,2.1183105328,1.7194079,1,8,4,64,1,1,1,3.7,69.8661995555554
398,20.46748,41.994747,0.00123,14.39,2.52714693,2.054591,1,128,4,64,1,8,1,2.6,69.8661995555554
399,100.7,34.292809,0.00025,110.57,3.78978275,15.159131,9,16,8,128,8,2,2,3.1,69.8661995555554
400,20.434253,45.853832,0.001232,11.938,2.11967448,1.720515,1,4,4,64,1,1,1,3.4,69.8661995555554
401,20.46748,38.683666,0.00123,19.58,2.97827772,2.421364,1,8,1024,64,8,1,1,2.6,69.8661995555554
402,85.338983,31.617428,0.000295,109.9,4.45828013,15.112814,9,16,8,128,8,1,2,3.5,69.8661995555554
403,20.434253,44.580763,0.001232,13.62,2.2424638544,1.8201817,1,4,4,256,1,1,1,3.0,69.8661995555554
404,20.434253,38.922572,0.001232,19.004,2.941828736,2.387848,1,512,4,512,1,1,1,3.2,69.8661995555554
405,100.298805,28.310586,0.000251,234.53,5.560613839999999,22.15384,9,16,8,16384,8,1,2,2.7,69.8661995555554
406,20.434253,45.886059,0.001232,11.958,2.1166980912,1.7180991,1,4,8,64,1,1,1,3.8,69.8661995555554
407,20.434253,43.45151,0.001232,13.636,2.3605363936000003,1.9160198,1,256,32,64,1,1,1,3.8,69.8661995555554
408,100.7,31.112117,0.00025,172.19,4.60427575,18.417103,9,16,8,8192,8,1,2,3.7,69.8661995555554
409,20.434253,44.905648,0.001232,12.718,2.210133464,1.7939395,1,4,128,64,1,1,1,3.8,69.8661995555554
410,20.434253,44.4787,0.001232,12.647,2.2527669472,1.8285446,1,128,4,64,1,1,1,3.0,69.8661995555554
411,100.7,31.649332,0.00025,136.1,4.4492965,17.797186,9,16,512,128,8,1,2,2.7,69.8661995555554
412,20.46748,45.247575,0.00123,12.155,2.176856583,1.7698021,1,32,4,64,1,2,1,2.7,69.8661995555554
413,20.434253,40.92686,0.001232,19.483,2.6607470736,2.1596973,1,16,4,1024,1,1,1,3.7,69.8661995555554
414,100.7,25.289617,0.00025,343.2,6.968446,27.873784,9,16,8,32768,8,1,2,2.9,69.8661995555554
415,20.434253,45.648628,0.001232,12.088,2.1387744224000005,1.7360182000000002,1,32,4,64,1,1,1,3.8,69.8661995555554
416,20.434253,45.601785,0.001232,12.229,2.1431706912,1.7395866,1,4,4,128,1,1,1,3.8,69.8661995555554
417,89.27305,30.319005,0.000282,128.1,4.84831179,17.192595,10,16,64,128,8,1,2,2.9,69.8661995555554
418,20.434253,45.089158,0.001232,12.742,2.1921798976000004,1.7793668,1,4,8,64,1,4,4,3.6,69.8661995555554
419,20.434253,45.791188,0.001232,11.998,2.1254780624,1.7252257,1,16,4,64,1,1,1,3.7,69.8661995555554
420,100.7,33.564536,0.00025,116.47,3.956026,15.824103999999998,9,128,8,256,8,1,2,2.9,69.8661995555554
421,20.434253,40.784956,0.001232,16.171,2.679294464,2.174752,1,512,16,64,1,1,1,3.8,69.8661995555554
422,20.434253,45.774115,0.001232,11.938,2.1270638928,1.7265129,1,4,4,64,1,1,1,3.0,69.8661995555554
423,100.7,34.298808,0.00025,109.9,3.78845725,15.153829,9,16,8,128,8,1,2,3.0,69.8661995555554
424,20.46748,45.559491,0.00123,11.998,2.147151591,1.7456517,1,16,4,64,1,1,1,2.5,69.8661995555554
425,20.434253,45.398273,0.001232,12.356,2.162428576,1.755218,1,4,64,64,1,1,1,3.8,69.8661995555554
426,100.7,34.039458,0.00025,112.17,3.846406500000001,15.385626,9,16,8,512,8,1,2,2.3,71.01473988888877
427,20.46748,45.358193,0.00123,12.088,2.166251892,1.7611804,1,32,4,64,1,1,1,2.4,71.01473988888877
428,20.434253,45.540002,0.001232,12.527,2.1489897968,1.7443099,1,16,4,64,1,1,4,3.8,71.01473988888877
429,100.7,25.968404,0.00025,238.73,6.60891125,26.435645,9,16,2048,256,8,1,2,2.9,71.01473988888877
430,20.46748,45.786787,0.00123,11.938,2.125886613,1.7283631,1,4,4,64,1,1,1,2.9,71.01473988888877
431,20.434253,31.858973,0.001232,44.683,4.3909339936,3.5640698,1,16,4,4096,1,1,1,3.8,71.01473988888877
432,0.0,0.0,0.0,0.0,0.0,0.0,9,16,8,128,8,8,16,2.9,71.01473988888877
433,20.46748,44.457725,0.00123,13.62,2.254893195,1.8332465,1,4,4,256,1,1,1,2.4,71.01473988888877
434,20.434253,45.814944,0.001232,11.938,2.123274384,1.723437,1,4,4,64,1,1,1,3.2,71.01473988888877
435,0.0,0.0,0.0,0.0,0.0,0.0,9,16,4,4096,8,1,1,3.4,71.01473988888877
436,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4,64,16,1,1,3.8,71.01473988888877
437,20.434253,43.977888,0.001232,13.483,2.304367296,1.870428,1,128,4,64,1,1,8,3.5,71.01473988888877
438,100.7,33.886078,0.00025,115.6,3.8813055,15.525222,9,16,64,128,8,1,2,2.6,71.01473988888877
439,20.434253,36.873249,0.001232,22.288,3.27791464,2.660645,1,1024,4,64,1,1,1,3.8,71.01473988888877
440,20.434253,44.971889,0.001232,12.939,2.2036275184,1.7886586999999998,1,4,32,64,1,1,8,3.6,71.01473988888877
441,100.7,33.558035,0.00025,123.62,3.957559,15.830236,9,8,8,128,8,8,2,2.2,71.01473988888877
442,39.213396,45.376567,0.000642,22.263,2.164497864,3.371492,2,4,4,64,1,2,1,2.4,71.01473988888877
443,20.46748,45.747005,0.00123,11.956,2.129585592,1.7313704,1,8,4,64,1,1,1,2.9,71.01473988888877
444,100.7,30.841958,0.00025,175.06,4.685290999999999,18.741164,9,64,8,8192,8,1,2,3.0,71.01473988888877
445,20.434253,45.794516,0.001232,11.938,2.1251690768,1.7249749,1,4,4,64,1,1,1,3.1,71.01473988888877
446,20.434253,31.899899,0.001232,44.623,4.3796743760000005,3.5549305,1,4,4,4096,1,1,1,3.9,71.01473988888877
447,100.7,31.05204,0.00025,172.19,4.622108750000001,18.488435,9,16,8,8192,8,1,2,2.9,71.01473988888877
448,0.0,0.0,0.0,0.0,0.0,0.0,1,16,4,64,8,1,1,3.8,71.01473988888877
449,20.434253,36.804301,0.001232,22.567,3.290207536,2.670623,1,1024,4,64,4,1,1,3.8,71.01473988888877
450,89.27305,28.872962,0.000282,161.57,5.346108342,18.957831,10,16,8,4096,8,1,8,3.0,71.01473988888877
451,30.222089,32.847764,0.000833,33.08,4.130558782,4.958654,3,4,4,64,1,1,8,3.8,71.01473988888877
452,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4,64,16,1,1,2.7,71.01473988888877
453,100.7,34.158659,0.00025,109.9,3.81960825,15.278433,9,16,8,128,8,1,2,2.1,71.01473988888877
454,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4,64,1,8,1,3.8,71.01473988888877
455,20.434253,45.78403,0.001232,12.218,2.1261427264,1.7257652,1,4,4,64,4,1,1,3.8,71.01473988888877
456,100.7,33.652898,0.00025,118.83,3.93527875,15.741115,9,16,8,1024,8,1,2,2.1,71.01473988888877
457,20.434253,41.015968,0.001232,19.423,2.649198552,2.1503235,1,4,4,1024,1,1,1,3.8,71.01473988888877
458,20.434253,45.649685,0.001232,12.467,2.1386753696,1.7359378,1,4,4,64,1,1,4,3.8,71.01473988888877
459,100.7,33.551097,0.00025,119.2,3.959196,15.836784,9,16,128,256,8,1,2,3.4,71.01473988888877
460,56.069042,41.767595,0.000449,42.009,2.554709424,5.689776,3,256,32,64,1,8,1,3.8,71.01473988888877
461,20.434253,42.102997,0.001232,16.563,2.5141687647999995,2.0407214,1,4,4,256,1,1,16,3.7,71.01473988888877
462,100.7,21.378113,0.00025,380.51,9.75173075,39.006923,9,2048,2048,2048,8,1,16,3.4,71.01473988888877
463,20.434253,45.676164,0.001232,12.02,2.1361964624,1.7339257,1,4,4,64,1,2,1,3.4,71.01473988888877
464,20.46748,45.640804,0.00123,11.938,2.139507756,1.7394372,1,4,4,64,1,1,1,2.4,71.01473988888877
465,100.298805,34.16444,0.000251,109.9,3.818315663,15.212413,9,16,8,128,8,1,2,2.5,71.01473988888877
466,20.434253,43.532937,0.001232,14.839,2.3517140416,1.9088588,1,4,4,512,1,1,1,3.8,71.01473988888877
