reward,core,l1i_size,l1d_size,l2_size,l1i_assoc,l1d_assoc,l2_assoc,clock_rate,latency,Area,energy,power
13.09127616880522,12,4096,4,2048,4,16,4,2.3,0.00045,521.15,23.048238149999996,51.218306999999996
21.36752136752137,13,2048,32,256,2,4,2,3.0,0.000468,326.38,17.846141976,38.132782
0,10,8,8,512,8,16,1,3.7,0,0,0,0
26.178010471204185,10,8,8,512,8,1,1,3.7,0.000382,123.64,6.440965030000002,16.861165000000003
24.213075060532685,11,64,32,4096,2,8,16,3.5,0.000413,167.48,8.700826701,21.067377
0,15,32,32,64,2,8,16,2.7,0,0,0,0
17.064846416382252,15,32,32,2048,4,16,16,2.7,0.000586,246.07,16.424982280000002,28.02898
0,2,4,4096,1024,1,8,2,2.4,0,0,0,0
0,8,1024,4096,128,16,4,8,2.4,0,0,0,0
26.160856876107037,8,1024,4096,128,2,4,8,2.4,0.000305,447.8,11.854434085,38.866997
67.11409395973155,3,4,512,256,2,2,1,2.8,0.000149,45.873,0.904588983,6.071067
0,7,4,512,1024,1,8,2,3.8,0,0,0,0
30.030030030030026,9,16,128,256,16,1,4,2.0,0.000333,146.27,5.559487281000001,16.695157000000002
37.17472118959108,7,512,128,16384,1,8,2,3.8,0.000269,233.11,5.687807553999999,21.144266
0,14,256,2048,64,16,1,16,3.6,0,0,0,0
52.63157894736842,4,128,16,256,4,8,2,3.9,0.00019,54.985,1.3756925300000002,7.240487000000001
0,6,256,1024,64,16,1,16,2.2,0,0,0,0
2.3248614992822567,14,4096,1024,65536,2,2,1,2.9,0.000515,1156.0,48.528126065,94.229371
0,14,4,2048,1024,2,8,2,2.9,0,0,0,0
0,14,4,2048,1024,2,8,2,2.6,0,0,0,0
0,12,8,8,512,8,16,1,3.1,0,0,0,0
0,16,8,8,512,8,16,1,3.3,0,0,0,0
0,16,8,8,512,8,16,4,3.3,0,0,0,0
0,10,8,8,512,8,16,4,3.3,0,0,0,0
8.323682616752752,10,2048,4096,8192,8,1,4,2.4,0.000399,694.09,23.453759448,58.781352
17.064846416382252,15,32,4,2048,1,16,16,2.7,0.000586,239.87,16.257320061999998,27.742866999999997
0,16,4,64,1024,1,16,1,2.5,0,0,0,0
16.891891891891895,16,1024,64,4096,1,4,8,2.5,0.000592,340.01,23.05318152,38.941185000000004
58.47953216374268,1,64,4,32768,1,8,2,3.8,0.000171,248.25,2.5057763730000002,14.653663
22.22222222222222,12,8,2048,512,8,2,1,3.1,0.00045,319.09,15.824160000000001,35.1648
6.972526142168527,3,256,256,65536,16,1,16,3.4,0.000149,1241.0,8.449964627999998,56.711172
5.750869309559566,15,32,256,65536,8,16,1,3.7,0.000586,689.04,32.735248614,55.862199
10.136558769439503,10,16,4096,16384,1,16,2,3.7,0.00038,644.5,19.075238480000003,50.197996
32.78688524590164,8,32,32,128,4,4,8,2.4,0.000305,90.884,4.092681235000001,13.418627
0,15,256,1024,64,16,1,16,2.2,0,0,0,0
0,6,256,1024,64,16,1,16,2.2,0,0,0,0
0,6,256,1024,64,16,1,16,2.2,0,0,0,0
0,6,256,1024,64,16,1,16,2.2,0,0,0,0
0,1,4,512,32768,2,8,2,3.2,0,0,0,0
0,1,4,512,32768,2,8,2,3.2,0,0,0,0
16.250992000861807,12,1024,8,32768,8,16,1,3.2,0.00045,467.75,18.9534924,42.118871999999996
0,13,512,4,128,8,16,1,3.1,0,0,0,0
21.36752136752137,13,512,16,128,8,2,1,3.3,0.000468,207.92,12.252929364,26.181473
24.213075060532685,11,128,32,256,2,4,2,3.6,0.000413,126.34,7.768157060999999,18.809096999999998
14.193747969452794,11,4096,32,8192,4,16,8,2.1,0.000413,522.44,20.640235441,49.976357
46.082949308755765,2,8,4,256,2,8,4,2.8,0.000217,27.493,0.8117664029999999,3.740859
26.171375800280522,8,1024,4096,128,1,4,8,2.4,0.000305,447.71,11.848334085000001,38.846997
67.11409395973155,3,2048,1024,4096,4,16,16,2.1,0.000149,127.49,1.9834748880000002,13.311912000000001
26.31578947368421,10,64,64,512,8,16,4,2.5,0.00038,179.38,7.28574304,19.173008
30.030030030030026,9,8,64,16384,8,2,4,2.3,0.000333,244.25,7.494164667000001,22.504999
0,6,256,64,64,16,1,16,3.5,0,0,0,0
0,4,128,8,512,16,1,4,3.5,0,0,0,0
57.80346820809248,4,128,8,512,8,16,4,3.3,0.000173,73.637,1.367554966,7.904942
51.282051282051285,5,16,4096,2048,1,16,1,3.4,0.000195,275.12,4.455389445,22.848151
12.315199645817811,12,4096,64,256,2,2,2,2.1,0.00045,537.32,23.0518026,51.226228
0,16,8,64,8192,8,16,1,3.1,0,0,0,0
7.762706889761343,14,2048,2048,8192,2,8,2,2.9,0.000515,632.63,32.00735609,62.150206
0,7,4,512,8192,1,8,2,3.8,0,0,0,0
24.213075060532685,11,64,16,8192,4,1,2,3.8,0.000413,184.0,8.904332038,21.560126
0,10,8,128,4096,1,16,4,3.0,0,0,0,0
0,8,1024,4096,128,16,4,8,2.4,0,0,0,0
77.51937984496125,2,1024,4096,128,16,4,8,2.4,0.000129,109.68,1.3092775019999998,10.149438
46.082949308755765,2,1024,4,256,2,8,2,2.8,0.000217,37.543,1.067898664,4.9211920000000005
0,15,16,4,128,16,1,16,2.2,0,0,0,0
32.78688524590164,8,4,512,1024,1,4,8,2.0,0.000305,128.31,5.007928284999999,16.419437
12.61878796591911,15,512,1024,16384,2,2,2,3.9,0.000586,465.16,26.741921894,45.634679
0,16,4,32,256,2,16,2,2.5,0,0,0,0
37.17472118959108,7,1024,512,128,16,4,8,3.6,0.000269,182.99,5.051671781,18.779449
