Unnamed: 0,reward,core,l1i_size,l1d_size,l2_size,l1i_assoc,l1d_assoc,l2_assoc,clock_rate,latency,Area,power
125,28.98550724637681,12,32,64,64,4,4,4,2.2,0.000345,135.14,20.240436
126,31.54574132492113,8,8,256,8192,8,4,2,2.8,0.000317,175.15,17.953737999999998
127,0.0,9,4,256,4096,8,8,8,3.0,10000.0,10000.0,10000.0
128,0.0,8,4,16,2048,4,8,4,3.1,10000.0,10000.0,10000.0
129,35.46099290780141,10,512,32,128,8,2,4,2.3,0.000282,161.88,20.499441
130,2.483854942871336,4,128,4,4096,2,2,2,3.1,0.004026,78.396,8.577867
131,26.385224274406333,13,128,1024,512,4,2,2,3.7,0.000379,261.2,30.359372
132,2.484472049689441,4,32,32,4096,4,8,2,2.9,0.004025,84.952,8.657186
133,31.347962382445143,11,256,64,512,4,2,4,2.2,0.000319,139.99,20.153807
134,31.54574132492113,8,64,32,256,2,4,8,3.7,0.000317,91.44,13.516514
135,40.0,9,8,32,256,4,4,4,3.0,0.00025,101.22,14.933532
136,31.446540880503147,8,128,256,4096,2,4,8,2.8,0.000318,143.32,16.917862
137,30.674846625766868,5,32,32,1024,8,4,4,3.4,0.000326,75.133,9.123121
138,24.449877750611247,6,32,4,8192,4,4,4,3.6,0.000409,136.0,13.512517
139,40.0,9,256,16,1024,8,4,2,3.1,0.00025,135.6,16.978415
140,31.446540880503147,8,8,8,2048,4,2,4,2.7,0.000318,100.69,13.912645
141,26.385224274406333,13,128,64,2048,2,2,8,3.6,0.000379,163.3,23.207066
142,30.674846625766868,5,1024,128,2048,2,8,4,2.9,0.000326,105.66,12.720947
143,30.674846625766868,5,4,512,128,2,4,2,2.2,0.000326,73.936,10.020336
144,22.271714922049,3,1024,128,8192,4,2,4,2.3,0.000449,128.65,10.982918
145,30.674846625766868,5,512,256,1024,2,2,4,2.5,0.000326,88.168,11.202323
146,0.0,11,4,64,8192,2,8,4,3.7,10000.0,10000.0,10000.0
147,30.674846625766868,5,256,32,1024,4,4,8,3.5,0.000326,68.974,9.499529
148,24.449877750611247,6,4,16,512,8,2,2,2.7,0.000409,79.059,10.341473
149,22.779043280182236,7,512,64,512,2,4,8,3.5,0.000439,109.37,14.277292
150,24.449877750611247,6,512,32,1024,2,8,8,2.4,0.000409,96.3,12.564312
151,28.98550724637681,12,64,128,4096,8,4,2,2.5,0.000345,194.5,23.228725
152,14.26533523537803,4,128,256,64,8,4,2,2.9,0.000701,59.387,7.598282
153,30.674846625766868,5,32,16,2048,8,2,8,3.5,0.000326,79.144,9.429676
154,0.0,10,32,4,512,8,4,2,2.9,10000.0,10000.0,10000.0
155,31.64556962025317,8,256,16,128,2,2,2,3.3,0.000316,96.956,14.214584
156,40.0,9,64,256,8192,4,4,8,3.3,0.00025,168.94,19.753311
157,30.674846625766868,5,8,128,256,4,4,4,3.3,0.000326,60.43,8.686630000000001
158,24.449877750611247,6,32,256,1024,8,4,2,2.6,0.000409,94.86,11.598937
159,33.898305084745765,9,64,1024,256,2,2,4,3.5,0.000295,178.6,20.724911
160,24.449877750611247,6,32,8,2048,8,4,2,2.8,0.000409,90.019,11.097253
161,24.449877750611247,6,16,8,512,4,8,4,3.4,0.000409,80.025,10.424025
162,31.446540880503147,8,16,16,8192,4,2,4,2.2,0.000318,156.16,16.835751000000002
163,24.449877750611247,6,512,512,256,2,8,2,3.5,0.000409,112.82,13.972847
164,31.54574132492113,8,1024,512,4096,2,4,8,3.0,0.000317,219.03,22.997111
165,35.46099290780141,10,256,64,2048,2,2,2,3.1,0.000282,137.4,18.874182
166,40.0,9,8,8,2048,8,8,2,3.3,0.00025,137.6,16.481897
167,35.46099290780141,10,1024,32,1024,8,8,4,2.3,0.000282,204.12,23.933613
168,22.271714922049,3,512,8,8192,8,4,4,3.5,0.000449,119.27,9.89544
169,31.347962382445143,11,256,64,2048,4,8,2,2.5,0.000319,167.97,21.395949
170,31.347962382445143,8,128,16,512,4,4,8,3.4,0.000319,96.987,13.882556
171,26.31578947368421,13,1024,256,2048,8,2,2,2.8,0.00038,297.13,32.838095
172,40.0,9,128,512,2048,2,4,8,3.2,0.00025,150.1,19.136632
173,22.779043280182236,7,128,1024,4096,4,4,4,3.3,0.000439,174.83,18.094628
174,31.446540880503147,8,16,128,64,8,4,2,2.5,0.000318,107.09,14.134553
175,31.347962382445143,11,32,64,64,4,4,4,2.3,0.000319,124.09,18.549675
176,40.0,9,8,128,8192,8,4,4,2.9,0.00025,189.07,19.465173
177,0.0,9,4,256,4096,8,8,8,3.0,10000.0,10000.0,10000.0
178,31.54574132492113,8,8,16,1024,4,8,4,3.1,0.000317,107.88,14.009058
179,40.0,9,256,16,256,8,2,4,2.4,0.00025,128.27,16.686418
180,2.483854942871336,4,64,8,4096,4,2,2,3.1,0.004026,77.948,8.445342400000001
181,28.98550724637681,12,64,512,256,4,2,2,3.6,0.000345,183.8,24.04017
182,30.674846625766868,5,32,32,4096,4,8,2,2.9,0.000326,97.525,10.542549
183,35.46099290780141,10,128,64,512,4,4,4,2.3,0.000282,120.74,17.617269999999998
184,31.54574132492113,8,32,16,512,2,2,8,3.6,0.000317,90.543,13.379019
185,31.54574132492113,8,8,32,256,4,4,2,2.9,0.000317,89.792,13.264549
186,22.779043280182236,7,128,256,2048,2,4,8,2.9,0.000439,105.0,13.769335
187,30.674846625766868,5,64,32,1024,8,4,4,3.4,0.000326,75.791,9.21417
188,22.779043280182236,7,32,4,4096,4,2,4,3.5,0.000439,110.38,13.311619
189,31.54574132492113,8,256,16,1024,8,4,2,3.1,0.000317,121.81,15.138224999999998
190,31.446540880503147,8,8,16,1024,4,2,4,2.8,0.000318,96.01,13.55751
191,28.98550724637681,12,64,64,2048,2,2,8,3.5,0.000345,148.19,21.051635
192,30.674846625766868,5,512,128,2048,2,8,4,3.0,0.000326,92.26,11.263317
193,30.674846625766868,5,8,512,128,2,4,2,2.3,0.000326,74.02,10.017848
194,2.488181139586962,4,1024,64,4096,4,2,4,2.4,0.004019,111.0,11.024504
195,2.485707183693761,4,256,256,1024,4,2,4,2.6,0.004023,64.648,8.180352
196,35.46099290780141,10,4,32,4096,2,4,2,3.6,0.000282,140.8,18.13424
197,24.449877750611247,6,256,32,512,4,4,8,3.4,0.000409,78.88,11.015344
198,22.779043280182236,7,8,16,512,8,2,4,2.8,0.000439,92.407,12.048748
199,22.779043280182236,7,256,64,512,2,4,8,3.4,0.000439,91.11,12.853505
200,24.449877750611247,6,256,32,1024,2,8,8,2.5,0.000409,89.461,11.659898
201,31.347962382445143,11,64,64,4096,8,4,2,2.6,0.000319,177.7,21.033054
202,30.674846625766868,5,128,128,128,8,4,2,3.0,0.000326,70.758,9.260076
203,24.449877750611247,6,32,8,1024,8,2,8,3.4,0.000409,81.277,10.649507
204,40.0,9,64,8,512,8,4,2,3.0,0.00025,116.2,15.593879
205,22.779043280182236,7,256,16,256,4,4,2,3.3,0.000439,87.137,12.509783
206,31.746031746031747,8,64,256,4096,4,4,8,3.2,0.000315,140.59,16.577992000000002
207,30.674846625766868,5,8,128,256,4,4,2,3.2,0.000326,59.806,8.667496
208,22.779043280182236,7,32,256,512,8,4,4,2.7,0.000439,102.95,13.08811
209,31.347962382445143,8,64,1024,256,4,4,4,3.4,0.000319,160.06,18.470715
210,24.449877750611247,6,32,16,2048,8,4,2,2.9,0.000409,92.54,11.146422
211,24.449877750611247,6,32,8,512,4,8,4,3.3,0.000409,80.431,10.484557
212,31.446540880503147,8,16,16,4096,4,2,4,2.3,0.000318,120.88,14.956335
213,24.449877750611247,6,512,512,256,2,4,2,3.4,0.000409,112.11,13.992065
214,22.779043280182236,7,1024,512,4096,2,4,8,2.9,0.000439,196.96,20.348619
215,40.0,9,128,64,1024,2,2,2,3.2,0.00025,113.06,16.025182
216,31.746031746031747,8,16,16,2048,8,4,2,3.3,0.000315,117.38,14.40618
217,39.8406374501992,9,1024,64,1024,8,8,4,2.4,0.000251,186.09,21.744245
218,22.271714922049,3,512,16,4096,8,4,4,3.4,0.000449,85.248,8.074754
219,35.46099290780141,10,256,32,1024,4,8,2,2.6,0.000282,147.71,18.990991
220,22.779043280182236,7,128,16,256,4,4,8,3.3,0.000439,83.527,12.078444
221,28.98550724637681,12,512,256,1024,8,2,2,2.9,0.000345,216.14,26.334244
222,40.0,9,128,256,1024,2,4,8,3.2,0.00025,122.4,17.057028
223,22.779043280182236,7,128,512,4096,4,4,4,3.3,0.000439,144.31,16.068533000000002
224,31.54574132492113,8,16,64,128,4,2,2,2.6,0.000317,89.105,13.376034
225,35.46099290780141,10,32,64,64,4,4,4,2.4,0.000282,113.03,16.870856
226,40.0,9,8,128,4096,8,4,4,2.9,0.00025,153.8,17.601457
227,31.54574132492113,8,8,128,2048,8,8,8,3.1,0.000317,131.81,15.333873
228,22.779043280182236,7,8,16,1024,4,4,4,3.0,0.000439,86.633,11.915738
229,31.446540880503147,8,256,16,256,8,2,4,2.5,0.000318,114.46,14.82008
230,30.674846625766868,5,32,8,2048,4,4,2,3.0,0.000326,70.546,9.186632
231,28.98550724637681,12,64,512,256,4,2,2,3.5,0.000345,183.8,24.049018
232,30.674846625766868,5,32,32,2048,4,4,2,2.9,0.000326,71.131,9.260601
233,40.0,9,128,32,512,4,4,4,2.4,0.00025,107.93,15.713473
234,31.347962382445143,8,32,16,512,2,2,8,3.5,0.000319,90.543,13.384327
235,31.54574132492113,8,16,32,128,4,4,2,2.9,0.000317,89.405,13.246918
236,22.779043280182236,7,128,128,2048,2,4,4,2.9,0.000439,98.69,13.243771
237,24.449877750611247,6,64,32,1024,8,4,4,3.5,0.000409,88.664,10.880806
238,22.779043280182236,7,32,8,4096,4,2,4,3.4,0.000439,110.51,13.318198
239,31.54574132492113,8,128,32,512,8,4,4,3.0,0.000317,111.16,14.350668
240,31.446540880503147,8,4,16,1024,4,2,4,2.8,0.000318,95.871,13.542313
241,31.347962382445143,11,64,64,1024,4,2,8,3.4,0.000319,130.69,19.025907
242,24.449877750611247,6,256,64,1024,2,4,4,3.0,0.000409,83.844,11.346552
243,2.485707183693761,4,8,512,128,4,4,2,2.4,0.004023,62.234,7.992615
244,2.485089463220676,4,512,64,4096,4,2,4,2.5,0.004024,92.948,9.805077
245,3.2051282051282053,4,128,128,512,4,2,4,2.7,0.00312,52.673,7.321154
246,40.0,9,4,32,4096,4,4,2,3.5,0.00025,131.77,16.540996
247,30.674846625766868,5,256,32,512,4,4,8,3.3,0.000326,66.836,9.291428
248,22.779043280182236,7,8,8,512,4,2,4,2.9,0.000439,79.341,11.643759
249,22.779043280182236,7,256,32,512,2,4,4,3.3,0.000439,88.748,12.67906
250,24.449877750611247,6,256,32,1024,4,4,8,2.6,0.000409,81.018,11.295409
251,31.347962382445143,11,32,64,2048,4,4,2,2.7,0.000319,138.2,19.321512
252,24.449877750611247,6,64,64,128,8,4,2,3.0,0.000409,80.617,10.57312
253,22.779043280182236,7,64,8,1024,8,4,4,3.4,0.000439,98.06,12.400691
254,31.54574132492113,8,64,8,512,8,4,4,3.0,0.000317,104.69,13.906904
255,22.779043280182236,7,128,16,256,4,4,2,3.3,0.000439,82.376,12.000804
256,22.779043280182236,7,64,128,4096,4,4,4,3.2,0.000439,116.8,13.896938
257,30.674846625766868,5,16,64,256,4,4,2,3.2,0.000326,58.307,8.510708000000001
258,22.779043280182236,7,32,128,512,4,4,2,2.7,0.000439,84.673,12.188588
259,22.779043280182236,7,64,512,256,4,4,4,3.3,0.000439,110.03,14.144395
260,24.449877750611247,6,32,16,1024,8,4,2,2.9,0.000409,87.489,10.76863
261,24.449877750611247,6,32,16,256,4,8,4,3.3,0.000409,78.983,10.417228
262,22.779043280182236,7,16,16,4096,4,2,4,2.4,0.000439,110.28,13.389368
263,22.779043280182236,7,256,256,128,2,4,2,3.3,0.000439,95.712,13.410043
264,22.779043280182236,7,512,256,2048,4,4,8,2.9,0.000439,127.83,15.6958
265,40.0,9,128,64,1024,4,2,2,3.2,0.00025,114.12,16.041547
266,22.779043280182236,7,16,16,1024,8,4,2,3.3,0.000439,99.728,12.299561
267,39.8406374501992,9,512,64,512,8,8,4,2.5,0.000251,156.24,18.88038
268,2.483238142537869,4,256,16,4096,8,4,2,3.3,0.004027,89.819,9.1086256
269,35.46099290780141,10,256,32,1024,4,4,2,2.7,0.000282,131.89,18.390834
270,22.779043280182236,7,128,32,256,4,4,8,3.2,0.000439,83.995,12.143295
271,31.347962382445143,11,512,128,1024,4,2,4,3.0,0.000319,171.67,22.805831
272,40.0,9,64,256,1024,4,4,8,3.2,0.00025,119.33,16.712858
273,22.779043280182236,7,64,512,2048,4,4,4,3.2,0.000439,122.6,14.899095
274,31.446540880503147,8,16,64,128,4,2,2,2.7,0.000318,89.105,13.365584
275,39.8406374501992,9,32,64,64,4,4,4,2.5,0.000251,101.97,15.185393
276,40.0,9,16,128,4096,8,4,4,3.0,0.00025,154.21,17.630405
277,22.779043280182236,7,8,64,2048,8,4,4,3.1,0.000439,105.91,12.906885
278,22.779043280182236,7,8,16,512,4,4,4,3.0,0.000439,80.887,11.690268
279,31.446540880503147,8,128,16,256,8,2,4,2.6,0.000318,108.0,14.206939
280,30.674846625766868,5,32,16,2048,4,4,2,3.0,0.000326,70.797,9.209937
281,31.347962382445143,11,32,256,256,4,2,2,3.4,0.000319,135.23,19.625461
282,24.449877750611247,6,32,32,2048,4,4,2,2.9,0.000409,82.04,10.871607
283,39.8406374501992,9,64,32,512,4,4,4,2.5,0.000251,105.11,15.36631
284,31.347962382445143,8,16,16,1024,4,4,4,3.4,0.000319,97.74,13.587393
285,22.779043280182236,7,16,32,128,4,4,2,2.9,0.000439,78.549,11.600228
286,24.449877750611247,6,128,128,1024,2,4,4,2.9,0.000409,81.868,11.138657
287,24.449877750611247,6,64,16,1024,8,4,4,3.4,0.000409,88.217,10.83232
288,22.779043280182236,7,32,8,2048,4,4,4,3.4,0.000439,92.111,12.38948
289,22.779043280182236,7,128,32,512,8,4,4,3.0,0.000439,97.985,12.571784
290,31.54574132492113,8,4,32,512,4,2,2,2.9,0.000317,89.804,13.294684
291,35.46099290780141,10,32,64,1024,4,2,8,3.3,0.000282,117.77,17.180775
292,24.449877750611247,6,256,64,1024,4,4,2,3.0,0.000409,84.613,11.36804
293,2.485089463220676,4,16,256,128,4,4,2,2.5,0.004024,50.924,7.191755000000001
294,30.674846625766868,5,512,32,2048,4,2,4,2.6,0.000326,86.924,10.923649
295,3.2030749519538757,4,128,128,512,4,2,4,2.8,0.003122,52.673,7.317053
296,31.347962382445143,8,8,16,2048,4,4,2,3.4,0.000319,102.49,13.938315
297,30.674846625766868,5,128,64,512,4,4,4,3.2,0.000326,63.213,8.953633
298,22.779043280182236,7,16,16,256,4,2,4,3.0,0.000439,78.181,11.591797
299,22.779043280182236,7,128,32,512,2,4,4,3.2,0.000439,83.987,12.175949
300,24.449877750611247,6,128,32,512,4,4,4,2.7,0.000409,73.854,10.561464999999998
301,35.46099290780141,10,32,32,2048,4,4,2,2.8,0.000282,125.7,17.473174
302,24.449877750611247,6,64,64,256,8,4,2,3.1,0.000409,81.368,10.623064
303,22.779043280182236,7,64,8,1024,8,4,4,3.3,0.000439,98.06,12.405552
304,31.54574132492113,8,64,16,512,8,4,4,3.1,0.000317,108.06,13.976096
305,24.449877750611247,6,128,32,512,4,4,4,3.3,0.000409,73.854,10.519207
306,22.779043280182236,7,64,128,2048,4,4,4,3.2,0.000439,97.28,12.967716
307,30.76923076923077,5,16,64,512,4,4,2,3.1,0.000325,59.825,8.58272
308,22.779043280182236,7,32,128,512,4,4,2,2.8,0.000439,84.673,12.180666
309,24.449877750611247,6,64,512,256,4,4,4,3.3,0.000409,94.87,12.194395
310,22.779043280182236,7,16,32,1024,4,4,2,2.8,0.000439,87.482,12.029504
311,24.449877750611247,6,32,16,256,4,8,4,3.2,0.000409,78.983,10.425526
312,22.779043280182236,7,32,32,2048,4,2,4,2.5,0.000439,91.812,12.528298
313,22.779043280182236,7,256,256,128,4,4,2,3.2,0.000439,95.52,13.404915
314,24.449877750611247,6,256,256,2048,4,4,8,2.9,0.000409,96.291,12.41467
315,31.54574132492113,8,64,64,512,4,2,2,3.2,0.000317,93.513,13.694412
316,22.779043280182236,7,32,32,1024,8,4,2,3.3,0.000439,100.67,12.421522
317,31.347962382445143,8,512,128,512,8,8,4,2.6,0.000319,142.05,17.065181
318,30.674846625766868,5,256,32,2048,8,4,2,3.2,0.000326,85.881,10.179137
319,40.0,9,128,16,512,4,4,2,2.8,0.00025,106.4,15.547001000000002
320,24.449877750611247,6,64,32,256,4,4,4,3.2,0.000409,70.222,10.208492
321,31.347962382445143,11,256,128,512,4,2,4,3.1,0.000319,143.78,20.419383
322,31.54574132492113,8,64,128,512,4,4,8,3.1,0.000317,98.93,14.113509
323,24.449877750611247,6,64,256,2048,4,4,4,3.2,0.000409,90.232,11.716436
324,31.446540880503147,8,32,32,256,4,2,2,2.8,0.000318,89.365,13.347542
325,40.0,9,32,64,128,4,4,4,2.6,0.00025,102.4,15.199169
326,40.0,9,16,64,2048,8,4,4,2.9,0.00025,131.85,16.384774999999998
327,22.779043280182236,7,16,64,1024,4,4,4,3.2,0.000439,88.433,12.162473
328,22.779043280182236,7,16,32,512,4,4,4,2.9,0.000439,81.67,11.781614
329,22.779043280182236,7,128,16,256,8,2,4,2.7,0.000439,95.001,12.433525
330,24.449877750611247,6,32,16,1024,4,4,2,3.0,0.000409,76.589,10.434782
331,35.46099290780141,10,32,256,256,4,4,2,3.3,0.000282,124.84,17.914027
332,24.449877750611247,6,32,32,1024,4,4,2,3.0,0.000409,76.99,10.486479
333,31.54574132492113,8,64,32,512,4,4,4,2.6,0.000317,94.067,13.667966
334,22.779043280182236,7,16,16,1024,4,4,4,3.4,0.000439,86.952,11.925581
335,24.449877750611247,6,16,32,128,4,4,2,2.9,0.000409,67.692,9.987071
336,24.449877750611247,6,64,128,1024,2,4,4,2.9,0.000409,79.985,10.916532
337,22.779043280182236,7,64,16,512,8,4,4,3.3,0.000439,95.267,12.238377
338,22.779043280182236,7,32,16,2048,4,4,4,3.3,0.000439,92.462,12.422486
339,22.779043280182236,7,64,32,256,8,4,4,2.9,0.000439,94.04,12.229133
340,22.779043280182236,7,4,32,512,4,2,2,3.0,0.000439,79.182,11.679421
341,35.46099290780141,10,32,64,512,4,2,8,3.2,0.000282,115.63,16.968656
342,24.449877750611247,6,256,64,512,4,4,2,3.0,0.000409,77.949,11.054903
343,2.485707183693761,4,16,256,256,4,4,2,2.6,0.004023,51.676,7.243729
344,30.674846625766868,5,256,64,2048,4,2,4,2.6,0.000326,77.574,10.00402
345,30.674846625766868,5,128,64,512,4,2,4,2.9,0.000326,62.703,8.946286
346,31.746031746031747,8,8,16,2048,4,4,2,3.3,0.000315,102.49,13.945658
347,30.674846625766868,5,128,64,256,4,4,4,3.2,0.000326,61.46,8.858426
348,24.449877750611247,6,16,16,256,8,2,2,2.9,0.000409,77.85,10.281209
349,31.54574132492113,8,128,32,512,4,4,4,3.2,0.000317,96.577,13.908215
350,22.779043280182236,7,128,32,512,4,4,4,2.7,0.000439,85.217,12.225646
351,40.0,9,16,32,1024,4,4,2,2.8,0.00025,109.18,15.374758
352,22.779043280182236,7,32,64,256,8,4,2,3.2,0.000439,93.455,12.183298
353,22.779043280182236,7,64,16,1024,4,4,4,3.3,0.000439,88.299,12.113554
354,22.779043280182236,7,128,16,512,8,4,2,3.1,0.000439,96.608,12.46836
355,24.449877750611247,6,64,32,512,4,4,4,3.2,0.000409,71.971,10.303701
356,22.779043280182236,7,32,64,2048,4,4,4,3.1,0.000439,93.943,12.610425
357,24.449877750611247,6,16,64,512,4,4,2,3.0,0.000409,70.83,10.229057
358,22.779043280182236,7,32,128,256,4,4,2,2.9,0.000439,83.156,12.088689
359,24.449877750611247,6,64,256,256,4,4,4,3.2,0.000409,77.652,10.973278
360,22.779043280182236,7,16,32,512,4,4,2,2.9,0.000439,80.818,11.743499
361,24.449877750611247,6,32,32,256,4,4,4,3.2,0.000409,69.432,10.100498
362,24.449877750611247,6,32,32,2048,4,2,2,2.6,0.000409,81.09,10.863736
363,22.779043280182236,7,128,128,256,4,4,2,3.1,0.000439,86.274,12.449916
364,24.449877750611247,6,256,128,1024,4,4,4,3.0,0.000409,86.622,11.577182
